#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.254150 0.180244 0.557808 -7.507819 0.180245 0.557807 1.263990 0.190379 0.607629 -7.497977 0.190378 0.607630 8.625 8.875 36075
9 1.854295 0.138428 0.522104 -7.159595 0.138429 0.522103 1.862708 0.148662 0.567564 -7.151182 0.148663 0.567564 8.875 9.125 65366
9.25 2.649771 0.130698 0.462477 -6.622414 0.130679 0.462484 2.659253 0.135658 0.515263 -6.612929 0.135644 0.515288 9.125 9.375 313315
9.5 3.765526 0.114453 0.390744 -5.764838 0.114371 0.390774 3.774868 0.135033 0.436175 -5.755495 0.135083 0.436302 9.375 9.625 1.2773e+06
9.75 4.970387 0.104689 0.301706 -4.785541 0.104620 0.301894 4.979712 0.135850 0.338026 -4.776217 0.135710 0.338204 9.625 9.875 3.25114e+06
10 5.924046 0.079612 0.226780 -4.069736 0.079555 0.226940 5.933383 0.098883 0.256905 -4.060395 0.098783 0.256986 9.875 10.125 3.8774e+06
10.25 6.585507 0.057022 0.167557 -3.655651 0.056948 0.167846 6.594625 0.058926 0.201260 -3.646534 0.058771 0.201387 10.125 10.375 2.66094e+06
10.5 7.118278 0.034941 0.118370 -3.373260 0.034798 0.118622 7.127457 0.049278 0.152530 -3.364078 0.048955 0.153166 10.375 10.625 1.6468e+06
10.75 7.644095 0.019039 0.087863 -3.096400 0.018997 0.088170 7.653261 0.033833 0.128251 -3.087234 0.033641 0.128696 10.625 10.875 1.01206e+06
11 8.161374 0.007447 0.071776 -2.827739 0.007766 0.071378 8.170312 0.024539 0.124071 -2.818796 0.024911 0.123557 10.875 11.125 600008
11.25 8.686275 0.004278 0.059723 -2.552416 0.004251 0.059671 8.695596 0.022571 0.110562 -2.543096 0.022803 0.110494 11.125 11.375 345582
11.5 9.250730 0.000000 0.059202 -2.237863 0.000000 0.058988 9.260137 0.019382 0.113473 -2.228455 0.019420 0.113384 11.375 11.625 198680
11.75 9.841120 -0.006523 0.059615 -1.896842 -0.006539 0.059338 9.850470 0.017854 0.113466 -1.887497 0.017962 0.113246 11.625 11.875 113381
12 10.300720 0.001068 0.033382 -1.687729 0.001255 0.033181 10.310181 0.035395 0.091941 -1.678270 0.035617 0.091572 11.875 12.125 64388
12.25 10.555269 0.013083 0.015099 -1.682342 0.013364 0.014977 10.566085 0.053824 0.075604 -1.671519 0.053990 0.075567 12.125 12.375 35795
12.5 10.688603 0.029135 0.004725 -1.798641 0.029152 0.004633 10.699476 0.066060 0.060224 -1.787766 0.066128 0.060215 12.375 12.625 19703
12.75 10.781832 0.037703 0.007603 -1.955072 0.037796 0.007416 10.792110 0.071589 0.059787 -1.944797 0.071649 0.059752 12.625 12.875 10345
13 10.869576 0.038910 0.019814 -2.116999 0.038960 0.019740 10.878904 0.066359 0.068274 -2.107668 0.066579 0.068085 12.875 13.125 5358
13.25 10.951802 0.032020 0.036535 -2.282009 0.032058 0.036500 10.965187 0.057927 0.086349 -2.268627 0.058023 0.086339 13.125 13.375 2601
13.5 11.060878 0.027027 0.041726 -2.423487 0.027027 0.041725 11.069889 0.053988 0.096216 -2.414473 0.053987 0.096214 13.375 13.625 1182
13.75 11.142978 0.032329 0.032887 -2.586087 0.032331 0.032932 11.152433 0.065097 0.085217 -2.576633 0.065053 0.085261 13.625 13.875 480
14 11.265639 0.048007 0.026659 -2.713082 0.048011 0.026659 11.266462 0.079977 0.084059 -2.712255 0.079973 0.084061 13.875 14.125 179
14.25 11.383367 0.069134 0.013124 -2.806286 0.069133 0.013123 11.402104 0.096257 0.067064 -2.787546 0.096256 0.067065 14.125 14.375 41
14.5 11.472290 0.073387 0.051071 -2.926124 0.073387 0.051071 11.409686 0.091983 0.087963 -2.988728 0.091983 0.087962 14.375 14.625 7
14.75 11.687551 0.062778 0.058567 -3.104734 0.062778 0.058568 11.737473 0.082952 0.089767 -3.054813 0.082951 0.089767 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
