#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.638997 0.255947 0.351498 -7.121511 0.255947 0.351500 1.638243 0.226211 0.381079 -7.122264 0.226209 0.381080 8.625 8.875 29106
9 2.208956 0.242710 0.300491 -6.804529 0.242709 0.300494 2.208216 0.229278 0.328919 -6.805274 0.229279 0.328918 8.875 9.125 49344
9.25 2.975661 0.191247 0.290602 -6.294165 0.191236 0.290615 2.975036 0.168785 0.311333 -6.294791 0.168773 0.311347 9.125 9.375 220724
9.5 4.036476 0.096993 0.270618 -5.490728 0.096955 0.270695 4.035866 0.099976 0.308134 -5.491340 0.099865 0.308239 9.375 9.625 752002
9.75 5.245881 0.052773 0.232465 -4.514404 0.052907 0.232605 5.245128 0.052938 0.289138 -4.515161 0.052804 0.289631 9.625 9.875 1.98987e+06
10 6.268464 0.015823 0.191998 -3.728920 0.015802 0.192011 6.267755 0.039706 0.246234 -3.729630 0.039781 0.246253 9.875 10.125 3.057e+06
10.25 6.897685 0.000070 0.155360 -3.344343 0.000054 0.155475 6.896878 0.030138 0.209723 -3.345145 0.030088 0.209842 10.125 10.375 2.30721e+06
10.5 7.430009 -0.003891 0.119180 -3.061884 -0.003997 0.119237 7.429384 0.015011 0.175944 -3.062504 0.014886 0.176109 10.375 10.625 1.4688e+06
10.75 7.950251 -0.010624 0.084414 -2.790748 -0.010704 0.084604 7.949674 0.011074 0.149483 -2.791328 0.010813 0.149680 10.625 10.875 914529
11 8.463883 -0.008216 0.065557 -2.526283 -0.008269 0.065662 8.463254 0.015680 0.136750 -2.526912 0.015627 0.136821 10.875 11.125 566217
11.25 8.979767 -0.002810 0.055829 -2.259495 -0.002759 0.055663 8.979291 0.026747 0.124310 -2.259969 0.026789 0.124157 11.125 11.375 339560
11.5 9.505387 -0.000185 0.048780 -1.983494 -0.000202 0.048677 9.505139 0.034167 0.116279 -1.983745 0.034193 0.116090 11.375 11.625 202151
11.75 9.978660 0.004690 0.032764 -1.760508 0.004707 0.032603 9.978442 0.034926 0.103894 -1.760728 0.035055 0.103789 11.625 11.875 120166
12 10.334286 0.008936 0.021305 -1.654852 0.009012 0.021258 10.334127 0.042416 0.092082 -1.655008 0.042614 0.091987 11.875 12.125 70707
12.25 10.569636 0.013892 0.013968 -1.670584 0.014133 0.013949 10.569167 0.048907 0.084408 -1.671052 0.049111 0.084083 12.125 12.375 41437
12.5 10.727777 0.017885 0.009151 -1.760758 0.017937 0.009131 10.726941 0.058744 0.079038 -1.761596 0.058921 0.078758 12.375 12.625 24145
12.75 10.849878 0.022134 0.012956 -1.887732 0.022252 0.012941 10.850566 0.052292 0.078922 -1.887045 0.052384 0.078809 12.625 12.875 14057
13 10.960937 0.022057 0.016883 -2.027027 0.022236 0.016506 10.961291 0.052217 0.080509 -2.026676 0.052276 0.080283 12.875 13.125 7945
13.25 11.092031 0.017600 0.029181 -2.145163 0.017584 0.029130 11.091210 0.047838 0.091093 -2.145989 0.047819 0.091162 13.125 13.375 4409
13.5 11.214516 0.014879 0.033234 -2.274009 0.014968 0.033219 11.214478 0.040794 0.097644 -2.274047 0.040797 0.097641 13.375 13.625 2385
13.75 11.343709 0.014771 0.034849 -2.393497 0.014743 0.035168 11.342213 0.048912 0.097163 -2.394994 0.048911 0.097102 13.625 13.875 1234
14 11.463563 0.018780 0.033984 -2.522777 0.018798 0.033916 11.464955 0.056859 0.099225 -2.521385 0.056882 0.099203 13.875 14.125 599
14.25 11.568753 0.037580 0.024673 -2.671834 0.036846 0.024778 11.567725 0.069601 0.087212 -2.672865 0.069255 0.087562 14.125 14.375 278
14.5 11.693951 0.059774 0.009566 -2.772853 0.059485 0.009716 11.679933 0.087983 0.072568 -2.786871 0.087982 0.073349 14.375 14.625 89
14.75 11.805774 0.084370 0.021502 -2.915783 0.084369 0.021502 11.796652 0.100924 0.073540 -2.924906 0.100922 0.073542 14.625 14.875 34
15 11.834437 0.159783 0.003234 -3.139733 0.159783 0.003234 11.856280 0.166631 0.038408 -3.117890 0.166631 0.038408 14.875 15.125 3
15.25 12.246441 0.139911 -0.002919 -2.997691 0.139911 -0.002920 12.176879 0.146835 0.051458 -3.067253 0.146835 0.051458 15.125 15.375 1
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
