#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.293845 0.113871 0.487203 -7.466796 0.113873 0.487201 1.298334 0.132087 0.516130 -7.462304 0.132087 0.516130 8.625 8.875 27951
9 1.931209 0.078727 0.457778 -7.082576 0.078720 0.457783 1.935062 0.119672 0.484443 -7.078724 0.119665 0.484445 8.875 9.125 48913
9.25 2.731904 0.068778 0.402234 -6.539422 0.068756 0.402254 2.735824 0.104678 0.454543 -6.535500 0.104671 0.454548 9.125 9.375 230806
9.5 3.822371 0.080627 0.357063 -5.706281 0.080555 0.357190 3.826745 0.096810 0.403267 -5.701907 0.096737 0.403295 9.375 9.625 859091
9.75 5.086555 0.083708 0.302764 -4.673772 0.083654 0.302983 5.090863 0.093211 0.338044 -4.669461 0.093072 0.338293 9.625 9.875 2.38151e+06
10 6.081462 0.053141 0.228585 -3.914279 0.053051 0.228584 6.085831 0.061799 0.271554 -3.909913 0.061763 0.271616 9.875 10.125 3.44893e+06
10.25 6.732346 0.026100 0.172229 -3.509280 0.026022 0.172396 6.736798 0.037818 0.213376 -3.504834 0.037767 0.213477 10.125 10.375 2.47606e+06
10.5 7.269904 0.007505 0.127820 -3.221689 0.007722 0.128112 7.274264 0.025154 0.173626 -3.217332 0.025219 0.174158 10.375 10.625 1.5517e+06
10.75 7.807576 0.003684 0.088164 -2.933246 0.003639 0.088779 7.811887 0.020761 0.141958 -2.928938 0.020315 0.142147 10.625 10.875 960427
11 8.336793 0.002254 0.072350 -2.652936 0.002361 0.072322 8.341158 0.013557 0.135529 -2.648570 0.013662 0.135346 10.875 11.125 589031
11.25 8.878544 0.000000 0.056561 -2.360517 0.000000 0.056369 8.882590 0.023834 0.122075 -2.356470 0.023982 0.121865 11.125 11.375 346244
11.5 9.449081 0.000532 0.053816 -2.039638 0.000605 0.053702 9.453178 0.025436 0.116841 -2.035542 0.025410 0.116621 11.375 11.625 204197
11.75 9.969423 0.002099 0.035116 -1.769515 0.002154 0.034983 9.973600 0.035719 0.103582 -1.765336 0.035919 0.103554 11.625 11.875 119375
12 10.340056 0.005811 0.018087 -1.648686 0.005911 0.017895 10.345012 0.047643 0.089744 -1.643735 0.047838 0.089485 11.875 12.125 69584
12.25 10.570015 0.014935 0.010438 -1.669495 0.015168 0.010232 10.574586 0.052859 0.076717 -1.664918 0.053030 0.076678 12.125 12.375 40380
12.5 10.713786 0.021215 0.004997 -1.774152 0.021356 0.004874 10.717616 0.057157 0.071266 -1.770324 0.057186 0.070968 12.375 12.625 22775
12.75 10.825031 0.026496 0.009232 -1.912207 0.026763 0.009051 10.829223 0.062170 0.072780 -1.908018 0.062360 0.072636 12.625 12.875 12969
13 10.928451 0.026062 0.016398 -2.057950 0.026245 0.016305 10.932260 0.055532 0.074618 -2.054141 0.055829 0.074550 12.875 13.125 7227
13.25 11.043927 0.019159 0.026893 -2.193157 0.019182 0.026752 11.045903 0.049587 0.088437 -2.191179 0.049635 0.088277 13.125 13.375 3792
13.5 11.157969 0.014939 0.036281 -2.330072 0.014930 0.036416 11.163473 0.043911 0.097114 -2.324567 0.043881 0.097069 13.375 13.625 1933
13.75 11.273757 0.021100 0.034270 -2.462905 0.021027 0.034359 11.277523 0.053123 0.088268 -2.459139 0.052933 0.088296 13.625 13.875 957
14 11.377441 0.028105 0.028795 -2.601620 0.028279 0.028624 11.379261 0.064888 0.085359 -2.599800 0.064880 0.085185 13.875 14.125 418
14.25 11.491529 0.054597 0.018967 -2.737761 0.054396 0.018966 11.495594 0.082714 0.074985 -2.733696 0.082715 0.074985 14.125 14.375 170
14.5 11.607290 0.086715 0.010397 -2.881494 0.087318 0.010141 11.598969 0.100909 0.063383 -2.889817 0.102479 0.063383 14.375 14.625 37
14.75 11.780386 0.074387 0.032194 -2.915835 0.074386 0.032195 11.766186 0.091963 0.079075 -2.930036 0.091963 0.079075 14.625 14.875 10
15 12.018339 0.184361 0.001455 -2.976329 0.184361 0.001455 11.944304 0.174685 0.041512 -3.050365 0.174684 0.041511 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
