#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.886233 0.167587 0.403006 -6.874429 0.167587 0.403007 1.901954 0.176972 0.432633 -6.858709 0.176972 0.432632 8.625 8.875 128037
9 2.478728 0.139157 0.370969 -6.533756 0.139156 0.370969 2.494427 0.140733 0.402278 -6.518058 0.140734 0.402279 8.875 9.125 212950
9.25 3.194112 0.124489 0.330799 -6.073182 0.124485 0.330803 3.209992 0.130550 0.361077 -6.057300 0.130542 0.361085 9.125 9.375 819740
9.5 4.219659 0.127099 0.264899 -5.305188 0.127061 0.264988 4.235178 0.117532 0.294228 -5.289666 0.117475 0.294239 9.375 9.625 2.5829e+06
9.75 5.260165 0.114334 0.192727 -4.488494 0.114209 0.192699 5.275486 0.119618 0.207717 -4.473172 0.119566 0.207857 9.625 9.875 4.66692e+06
10 6.040535 0.106683 0.140604 -3.949042 0.106579 0.140658 6.055983 0.102063 0.157314 -3.933590 0.101997 0.157492 9.875 10.125 3.95775e+06
10.25 6.639456 0.106967 0.093874 -3.601370 0.106916 0.094612 6.654845 0.095182 0.119220 -3.585982 0.094793 0.120099 10.125 10.375 2.54528e+06
10.5 7.145037 0.093614 0.069170 -3.346363 0.093638 0.069307 7.159946 0.081018 0.085074 -3.331454 0.080598 0.085655 10.375 10.625 1.56601e+06
10.75 7.602950 0.066329 0.060878 -3.135603 0.066514 0.060675 7.618114 0.063323 0.079007 -3.120436 0.063617 0.078775 10.625 10.875 912994
11 8.063571 0.033731 0.055445 -2.924160 0.033864 0.055297 8.079131 0.051054 0.081778 -2.908596 0.051227 0.081443 10.875 11.125 499130
11.25 8.527286 0.015586 0.044792 -2.709991 0.015728 0.044681 8.542871 0.034405 0.083371 -2.694401 0.034532 0.083350 11.125 11.375 268118
11.5 8.996471 0.004889 0.044558 -2.490190 0.004937 0.044351 9.012428 0.027920 0.089877 -2.474233 0.028136 0.089869 11.375 11.625 142876
11.75 9.473678 0.008541 0.038264 -2.262559 0.008483 0.038166 9.489542 0.035798 0.089496 -2.246694 0.035846 0.089332 11.625 11.875 74507
12 9.959162 0.008750 0.035823 -2.026056 0.008859 0.035651 9.974000 0.040659 0.080051 -2.011214 0.040780 0.079901 11.875 12.125 37498
12.25 10.382974 0.040627 0.021689 -1.851254 0.040779 0.021600 10.402032 0.064475 0.063971 -1.832198 0.064553 0.063857 12.125 12.375 18102
12.5 10.633752 0.048114 0.005540 -1.851752 0.048168 0.005493 10.649772 0.077845 0.052306 -1.835735 0.077881 0.052281 12.375 12.625 8317
12.75 10.735881 0.070657 0.023010 -1.996609 0.070673 0.023013 10.747359 0.091787 0.069056 -1.985130 0.091795 0.069031 12.625 12.875 3538
13 10.803829 0.079286 0.044937 -2.179163 0.079350 0.044882 10.815724 0.099016 0.078109 -2.167263 0.099016 0.078114 12.875 13.125 1318
13.25 10.865062 0.089036 0.052020 -2.357449 0.089034 0.052017 10.877480 0.102729 0.086642 -2.345030 0.102726 0.086646 13.125 13.375 458
13.5 10.869217 0.101047 0.044725 -2.609102 0.101043 0.044725 10.895315 0.105587 0.077896 -2.583006 0.105589 0.077896 13.375 13.625 133
13.75 10.869381 0.124400 0.021323 -2.846560 0.124399 0.021323 10.816548 0.133272 0.054893 -2.899393 0.133272 0.054892 13.625 13.875 22
14 10.889119 0.075651 0.051568 -3.012248 0.075651 0.051568 10.966467 0.093163 0.080893 -2.934900 0.093163 0.080892 13.875 14.125 2
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
