#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.906306 0.340501 0.214262 -4.853667 0.340502 0.214261 3.926913 0.301180 0.186334 -4.833057 0.301176 0.186337 8.625 8.875 293416
9 4.421950 0.322149 0.208766 -4.587041 0.322150 0.208767 4.442538 0.278975 0.176035 -4.566451 0.278975 0.176036 8.875 9.125 428593
9.25 4.895970 0.291542 0.186364 -4.359735 0.291538 0.186369 4.916264 0.255065 0.163001 -4.339441 0.255064 0.163004 9.125 9.375 1.0848e+06
9.5 5.521829 0.252433 0.159784 -3.990818 0.252422 0.159797 5.542413 0.212467 0.151782 -3.970237 0.212460 0.151785 9.375 9.625 1.96543e+06
9.75 6.224129 0.221014 0.136981 -3.514131 0.221001 0.137007 6.245065 0.204830 0.117324 -3.493197 0.204813 0.117346 9.625 9.875 1.88829e+06
10 6.777594 0.193848 0.109309 -3.206843 0.193766 0.109322 6.797678 0.180065 0.098147 -3.186761 0.180041 0.098163 9.875 10.125 1.15627e+06
10.25 7.217569 0.160046 0.092583 -3.017839 0.160048 0.092574 7.237409 0.151716 0.086589 -2.997998 0.151720 0.086591 10.125 10.375 582094
10.5 7.622967 0.131750 0.077671 -2.861043 0.131780 0.077638 7.644042 0.115119 0.083870 -2.839967 0.115163 0.083843 10.375 10.625 257150
10.75 8.037773 0.102352 0.069359 -2.694514 0.102383 0.069345 8.059242 0.087852 0.071237 -2.673041 0.087879 0.071231 10.625 10.875 108591
11 8.447212 0.081671 0.064274 -2.533258 0.081665 0.064274 8.470387 0.066147 0.068643 -2.510079 0.066133 0.068643 10.875 11.125 42323
11.25 8.856361 0.060270 0.074989 -2.370645 0.060267 0.074986 8.879126 0.046963 0.076614 -2.347879 0.046962 0.076611 11.125 11.375 15040
11.5 9.265476 0.046988 0.092598 -2.207722 0.046977 0.092607 9.285838 0.041451 0.112000 -2.187356 0.041447 0.112018 11.375 11.625 4678
11.75 9.681906 0.032281 0.119511 -2.043945 0.032305 0.119486 9.701900 0.039669 0.143475 -2.023951 0.039698 0.143449 11.625 11.875 1275
12 10.081381 0.010567 0.174020 -1.886675 0.010565 0.174019 10.092402 0.028773 0.187108 -1.875656 0.028773 0.187109 11.875 12.125 295
12.25 10.340208 0.072834 0.233833 -1.904123 0.072834 0.233836 10.370364 0.082697 0.252874 -1.873968 0.082698 0.252875 12.125 12.375 46
12.5 10.092608 0.480757 0.195698 -2.391685 0.480757 0.195698 10.182675 0.476826 0.197378 -2.301618 0.476827 0.197377 12.375 12.625 7
12.75 10.089388 0.612080 0.155609 -2.565023 0.612081 0.155609 10.143984 0.612684 0.159332 -2.510426 0.612684 0.159332 12.625 12.875 2
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
