#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.415921 0.130866 0.427238 -7.345162 0.130867 0.427241 1.418525 0.123928 0.475227 -7.342560 0.123929 0.475224 8.625 8.875 26319
9 2.034083 0.108140 0.405893 -6.979939 0.108142 0.405894 2.037084 0.113503 0.449484 -6.976937 0.113501 0.449482 8.875 9.125 47001
9.25 2.815111 0.081764 0.364923 -6.455798 0.081745 0.364949 2.818047 0.094033 0.418366 -6.452864 0.094024 0.418389 9.125 9.375 221642
9.5 3.880715 0.062933 0.333553 -5.647685 0.062891 0.333559 3.883663 0.074712 0.382323 -5.644738 0.074700 0.382445 9.375 9.625 810871
9.75 5.136680 0.063262 0.285142 -4.624010 0.063120 0.285384 5.139704 0.076863 0.322513 -4.620981 0.076615 0.322739 9.625 9.875 2.22373e+06
10 6.138045 0.042342 0.219003 -3.858179 0.042269 0.219001 6.141088 0.054089 0.258507 -3.855139 0.054019 0.258600 9.875 10.125 3.33996e+06
10.25 6.781197 0.016340 0.169884 -3.460524 0.016284 0.169992 6.784075 0.031663 0.212281 -3.457643 0.031623 0.212438 10.125 10.375 2.42656e+06
10.5 7.319246 0.004625 0.126512 -3.172437 0.004474 0.126764 7.322022 0.021409 0.173563 -3.169666 0.021584 0.173587 10.375 10.625 1.52648e+06
10.75 7.854057 -0.000120 0.087409 -2.886936 -0.000310 0.087832 7.856912 0.018943 0.143780 -2.884082 0.018425 0.143957 10.625 10.875 947337
11 8.380578 -0.000806 0.068496 -2.609331 -0.000803 0.068502 8.383365 0.015690 0.138691 -2.606543 0.015733 0.138687 10.875 11.125 583242
11.25 8.916224 0.000484 0.055405 -2.322808 0.000559 0.055254 8.919496 0.023407 0.122284 -2.319541 0.023580 0.122221 11.125 11.375 345574
11.5 9.474658 0.001886 0.050904 -2.014050 0.001922 0.050733 9.477597 0.029521 0.115866 -2.011114 0.029575 0.115722 11.375 11.625 204182
11.75 9.976924 0.004082 0.031714 -1.762003 0.004082 0.031573 9.980234 0.037883 0.102026 -1.758692 0.038028 0.101828 11.625 11.875 120135
12 10.339716 0.007803 0.017191 -1.649252 0.007863 0.016994 10.343030 0.047200 0.089549 -1.645937 0.047382 0.089362 11.875 12.125 70300
12.25 10.570227 0.013826 0.009151 -1.669720 0.014051 0.009017 10.574100 0.052773 0.078256 -1.665850 0.052927 0.078024 12.125 12.375 40867
12.5 10.717155 0.021379 0.005072 -1.770655 0.021493 0.005094 10.720003 0.059589 0.073255 -1.767804 0.059609 0.073174 12.375 12.625 23384
12.75 10.832400 0.024050 0.009158 -1.905291 0.024167 0.009015 10.836445 0.058157 0.074549 -1.901246 0.058285 0.074435 12.625 12.875 13436
13 10.932738 0.026395 0.014284 -2.054235 0.026473 0.014198 10.937526 0.055731 0.074274 -2.049450 0.055886 0.074080 12.875 13.125 7455
13.25 11.060431 0.017334 0.027291 -2.177529 0.017342 0.027322 11.062655 0.048709 0.087959 -2.175302 0.048922 0.087780 13.125 13.375 4025
13.5 11.173851 0.015133 0.030761 -2.313767 0.015140 0.030592 11.177620 0.046223 0.093345 -2.309998 0.046202 0.093238 13.375 13.625 2101
13.75 11.298204 0.017983 0.034048 -2.439075 0.017910 0.034132 11.297649 0.050904 0.093762 -2.439628 0.050880 0.093781 13.625 13.875 1049
14 11.409389 0.019862 0.034750 -2.565500 0.019967 0.034747 11.406856 0.058619 0.094759 -2.568028 0.058782 0.094446 13.875 14.125 480
14.25 11.492895 0.048510 0.020761 -2.733002 0.048016 0.020760 11.500313 0.080198 0.075703 -2.725585 0.080194 0.075767 14.125 14.375 213
14.5 11.609392 0.076399 0.008450 -2.857788 0.075903 0.009197 11.624544 0.096225 0.067252 -2.842635 0.095741 0.069167 14.375 14.625 51
14.75 11.744780 0.065731 0.029241 -2.955725 0.065731 0.029242 11.766637 0.091290 0.083148 -2.933867 0.091289 0.083151 14.625 14.875 16
15 11.968970 0.128364 0.024065 -3.073213 0.128364 0.024065 12.047963 0.135736 0.065621 -2.994220 0.135736 0.065622 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
