#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.251818 0.149681 0.511408 -7.509912 0.149683 0.511404 1.257688 0.161434 0.568644 -7.504042 0.161437 0.568643 8.625 8.875 28638
9 1.880710 0.110002 0.480368 -7.133213 0.110003 0.480365 1.886781 0.112409 0.536556 -7.127140 0.112409 0.536554 8.875 9.125 50769
9.25 2.688410 0.103961 0.436314 -6.583616 0.103947 0.436341 2.694451 0.114106 0.482384 -6.577574 0.114081 0.482412 9.125 9.375 242355
9.5 3.792371 0.111294 0.370042 -5.737459 0.111278 0.370190 3.798331 0.122081 0.418277 -5.731497 0.122005 0.418395 9.375 9.625 936612
9.75 5.036654 0.091340 0.310883 -4.722733 0.091256 0.311103 5.042521 0.100527 0.342498 -4.716865 0.100426 0.342508 9.625 9.875 2.62276e+06
10 6.020979 0.054733 0.230149 -3.974134 0.054628 0.230243 6.026903 0.072069 0.270531 -3.968211 0.072003 0.270610 9.875 10.125 3.58808e+06
10.25 6.678608 0.036187 0.176288 -3.562868 0.036091 0.176497 6.684642 0.047400 0.214264 -3.556831 0.047325 0.214391 10.125 10.375 2.53938e+06
10.5 7.214171 0.016806 0.130095 -3.277379 0.016505 0.130740 7.220321 0.035057 0.172885 -3.271228 0.034936 0.173447 10.375 10.625 1.58429e+06
10.75 7.751927 0.008418 0.089062 -2.988839 0.008399 0.089674 7.758136 0.027062 0.140131 -2.982633 0.027170 0.141092 10.625 10.875 977548
11 8.281502 0.003109 0.075176 -2.707951 0.003231 0.074937 8.287470 0.014189 0.131379 -2.701982 0.014256 0.131187 10.875 11.125 595294
11.25 8.824120 0.001827 0.061137 -2.414988 0.001784 0.061074 8.830286 0.020327 0.116225 -2.408821 0.020438 0.115852 11.125 11.375 348259
11.5 9.404023 -0.001925 0.058198 -2.084696 -0.001907 0.058095 9.409791 0.020786 0.115504 -2.078933 0.020798 0.115481 11.375 11.625 203849
11.75 9.950884 -0.003205 0.040682 -1.787896 -0.003159 0.040458 9.956372 0.029773 0.107679 -1.782410 0.030019 0.107664 11.625 11.875 118467
12 10.338631 0.002448 0.021182 -1.650209 0.002573 0.020996 10.344605 0.046071 0.088780 -1.644234 0.046166 0.088523 11.875 12.125 68703
12.25 10.567001 0.014920 0.011484 -1.671664 0.015022 0.011350 10.573050 0.054471 0.075754 -1.665610 0.054615 0.075576 12.125 12.375 39473
12.5 10.705505 0.023773 0.003978 -1.782451 0.023891 0.003988 10.712477 0.058265 0.067485 -1.775479 0.058334 0.067415 12.375 12.625 22104
12.75 10.812960 0.028807 0.007656 -1.924054 0.028959 0.007552 10.818926 0.062843 0.068470 -1.918087 0.063015 0.068407 12.625 12.875 12410
13 10.909431 0.027994 0.018140 -2.076772 0.028181 0.017910 10.916397 0.060110 0.073545 -2.069806 0.060384 0.073296 12.875 13.125 6704
13.25 11.015940 0.024273 0.026554 -2.220351 0.024386 0.026371 11.023431 0.055400 0.084060 -2.212864 0.055477 0.083874 13.125 13.375 3497
13.5 11.128419 0.015584 0.043080 -2.358659 0.015586 0.042999 11.137169 0.045276 0.097627 -2.349909 0.045329 0.097556 13.375 13.625 1732
13.75 11.229674 0.025270 0.031143 -2.505696 0.025268 0.031239 11.239939 0.058665 0.087896 -2.495430 0.058682 0.087902 13.625 13.875 817
14 11.347686 0.031685 0.025164 -2.625807 0.031753 0.024731 11.350397 0.065805 0.084064 -2.623101 0.066040 0.083459 13.875 14.125 342
14.25 11.428522 0.065374 0.016777 -2.794523 0.065378 0.016776 11.430368 0.088415 0.068170 -2.792671 0.088413 0.068175 14.125 14.375 126
14.5 11.558421 0.094982 0.007284 -2.927038 0.095979 0.005190 11.554650 0.108019 0.057371 -2.930810 0.108020 0.057371 14.375 14.625 30
14.75 11.533974 0.208295 -0.056264 -3.163430 0.208295 -0.056265 11.543518 0.225140 -0.002518 -3.153885 0.225140 -0.002517 14.625 14.875 3
15 11.904565 0.146003 0.017824 -3.018991 0.146003 0.017824 11.899196 0.145603 0.055957 -3.024361 0.145603 0.055957 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
