#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.237538 0.182157 0.527350 -7.524660 0.182157 0.527349 1.244994 0.186287 0.586379 -7.517203 0.186283 0.586382 8.625 8.875 29957
9 1.846824 0.126505 0.492064 -7.167035 0.126512 0.492063 1.853788 0.128835 0.555388 -7.160069 0.128835 0.555387 8.875 9.125 53848
9.25 2.655484 0.117957 0.443549 -6.616445 0.117936 0.443581 2.662681 0.132287 0.497878 -6.609251 0.132266 0.497909 9.125 9.375 256967
9.5 3.771848 0.113397 0.383740 -5.758801 0.113328 0.383876 3.779105 0.116315 0.435146 -5.751546 0.116180 0.435275 9.375 9.625 1.03859e+06
9.75 5.001146 0.086240 0.303906 -4.757031 0.086091 0.304121 5.008428 0.105347 0.346204 -4.749746 0.105269 0.346364 9.625 9.875 2.86169e+06
10 5.975912 0.059935 0.228785 -4.018662 0.059830 0.228886 5.983163 0.077314 0.269873 -4.011409 0.077238 0.269924 9.875 10.125 3.70969e+06
10.25 6.636924 0.043791 0.177687 -3.604434 0.043662 0.177934 6.644273 0.051407 0.215127 -3.597085 0.051293 0.215202 10.125 10.375 2.59045e+06
10.5 7.170676 0.024273 0.131136 -3.320778 0.024139 0.131384 7.177969 0.041426 0.165598 -3.313495 0.041520 0.165874 10.375 10.625 1.61036e+06
10.75 7.705659 0.013684 0.091255 -3.034992 0.013252 0.091858 7.713151 0.027984 0.131142 -3.027500 0.027283 0.132018 10.625 10.875 992899
11 8.231732 0.006294 0.074260 -2.757523 0.006369 0.074161 8.239237 0.019651 0.125170 -2.750017 0.019972 0.125056 10.875 11.125 599465
11.25 8.771945 0.001879 0.061331 -2.467077 0.001915 0.061111 8.779199 0.021746 0.115343 -2.459819 0.021682 0.114891 11.125 11.375 348682
11.5 9.350689 -0.002463 0.060443 -2.137940 -0.002450 0.060218 9.358529 0.020400 0.117648 -2.130097 0.020482 0.117599 11.375 11.625 202523
11.75 9.918283 -0.007814 0.048781 -1.820010 -0.007791 0.048548 9.926204 0.022590 0.111903 -1.812091 0.022604 0.111677 11.625 11.875 117426
12 10.331897 0.000551 0.024010 -1.656725 0.000677 0.023879 10.338569 0.041766 0.090150 -1.650050 0.041929 0.090021 11.875 12.125 67297
12.25 10.563680 0.014571 0.013295 -1.674172 0.014531 0.013180 10.571748 0.054850 0.075122 -1.666102 0.054961 0.075012 12.125 12.375 38333
12.5 10.698360 0.027245 0.002769 -1.789220 0.027218 0.002798 10.707331 0.060730 0.065133 -1.780245 0.060719 0.065166 12.375 12.625 21416
12.75 10.801670 0.031021 0.007865 -1.936338 0.031155 0.007728 10.808829 0.067201 0.065524 -1.929177 0.067289 0.065344 12.625 12.875 11745
13 10.894325 0.031695 0.019742 -2.092872 0.031704 0.019663 10.903524 0.061525 0.073945 -2.083672 0.061677 0.073882 12.875 13.125 6172
13.25 10.996009 0.025519 0.031684 -2.238245 0.025561 0.031684 11.002037 0.055521 0.086462 -2.232214 0.055656 0.086396 13.125 13.375 3166
13.5 11.093722 0.020590 0.040764 -2.391054 0.020569 0.040745 11.108517 0.050272 0.094732 -2.376261 0.050275 0.094702 13.375 13.625 1540
13.75 11.203712 0.027822 0.032784 -2.529346 0.027785 0.032933 11.208155 0.060461 0.088918 -2.524901 0.060359 0.089017 13.625 13.875 694
14 11.322160 0.033506 0.026120 -2.654067 0.033508 0.026121 11.320239 0.068932 0.077969 -2.655989 0.068933 0.077969 13.875 14.125 267
14.25 11.369462 0.065734 0.015507 -2.841448 0.065737 0.015505 11.399207 0.087658 0.069692 -2.811701 0.087660 0.069691 14.125 14.375 95
14.5 11.578191 0.088643 0.019586 -2.891775 0.088641 0.019585 11.574409 0.103765 0.074983 -2.895555 0.103764 0.074984 14.375 14.625 16
14.75 11.553214 0.082298 0.025890 -3.182186 0.082299 0.025890 11.617928 0.105159 0.060676 -3.117473 0.105159 0.060675 14.625 14.875 3
15 11.755177 0.125688 0.052998 -3.127732 0.125688 0.052997 11.667143 0.144161 0.086787 -3.215766 0.144161 0.086787 14.875 15.125 1
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
