#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.319979 0.461832 0.454459 -6.439432 0.461833 0.454457 2.315127 0.451568 0.512438 -6.444282 0.451565 0.512442 8.625 8.875 45914
9 2.812231 0.420588 0.416476 -6.200172 0.420590 0.416474 2.807139 0.389708 0.477792 -6.205265 0.389709 0.477790 8.875 9.125 69281
9.25 3.419351 0.344270 0.375920 -5.846835 0.344260 0.375941 3.414521 0.332800 0.439719 -5.851665 0.332786 0.439730 9.125 9.375 271305
9.5 4.297720 0.252935 0.321345 -5.225821 0.252831 0.321446 4.293044 0.222437 0.373023 -5.230498 0.222255 0.373126 9.375 9.625 770069
9.75 5.408745 0.138319 0.224918 -4.350485 0.137784 0.225379 5.403992 0.105268 0.290603 -4.355239 0.105151 0.290799 9.625 9.875 1.85578e+06
10 6.412348 0.056053 0.178935 -3.585950 0.056149 0.178889 6.407531 0.043688 0.219395 -3.590763 0.043799 0.219393 9.875 10.125 2.83839e+06
10.25 7.016563 0.021296 0.155845 -3.225737 0.021267 0.155870 7.011844 0.020627 0.197364 -3.230456 0.020581 0.197406 10.125 10.375 2.20202e+06
10.5 7.533242 0.000694 0.131048 -2.958818 0.000667 0.131131 7.528639 0.007633 0.175880 -2.963420 0.007641 0.175931 10.375 10.625 1.41554e+06
10.75 8.031983 -0.014958 0.100091 -2.708986 -0.014887 0.100564 8.027278 0.002561 0.148101 -2.713687 0.002481 0.148239 10.625 10.875 885343
11 8.526466 -0.013932 0.074265 -2.463854 -0.014119 0.074519 8.521913 0.013826 0.138467 -2.468404 0.013560 0.138724 10.875 11.125 547937
11.25 9.017770 -0.012743 0.068541 -2.221795 -0.012818 0.068390 9.013220 0.023109 0.129698 -2.226342 0.023271 0.129396 11.125 11.375 331769
11.5 9.514465 -0.003368 0.059369 -1.974681 -0.003365 0.059320 9.510082 0.028558 0.122441 -1.979062 0.028527 0.122438 11.375 11.625 198876
11.75 9.969837 -0.001398 0.044404 -1.769656 -0.001357 0.044151 9.965406 0.026533 0.113064 -1.774087 0.026564 0.112977 11.625 11.875 118852
12 10.321294 0.006763 0.032466 -1.667758 0.006787 0.032310 10.317223 0.033885 0.102006 -1.671830 0.033899 0.101910 11.875 12.125 70295
12.25 10.566450 0.012960 0.024433 -1.673367 0.012929 0.024431 10.562121 0.043971 0.090817 -1.677701 0.044151 0.090737 12.125 12.375 41450
12.5 10.732872 0.018312 0.019423 -1.755557 0.018408 0.019344 10.729303 0.046205 0.084230 -1.759126 0.046460 0.083980 12.375 12.625 24509
12.75 10.865516 0.022171 0.020367 -1.872279 0.022189 0.020333 10.861640 0.050903 0.084956 -1.876157 0.051102 0.084866 12.625 12.875 14400
13 10.988738 0.023343 0.024021 -1.999898 0.023427 0.023888 10.984406 0.047885 0.085105 -2.004234 0.047992 0.084894 12.875 13.125 8246
13.25 11.117025 0.019774 0.029816 -2.121189 0.019794 0.029855 11.113143 0.047010 0.090553 -2.125072 0.047085 0.090599 13.125 13.375 4622
13.5 11.253664 0.014339 0.033884 -2.233294 0.014298 0.033653 11.248677 0.039783 0.099682 -2.238283 0.039854 0.099503 13.375 13.625 2533
13.75 11.385651 0.014412 0.037540 -2.349508 0.014613 0.037010 11.382128 0.045201 0.096754 -2.353033 0.045156 0.096814 13.625 13.875 1391
14 11.515591 0.020998 0.036591 -2.470953 0.021149 0.036470 11.510385 0.053557 0.099843 -2.476160 0.053611 0.099757 13.875 14.125 675
14.25 11.623757 0.034227 0.030297 -2.608332 0.034434 0.030094 11.610306 0.064239 0.095406 -2.621782 0.064237 0.095202 14.125 14.375 340
14.5 11.744006 0.056517 0.014445 -2.732539 0.055915 0.014447 11.736847 0.084785 0.079524 -2.739697 0.084182 0.080128 14.375 14.625 131
14.75 11.875377 0.062232 0.021054 -2.853416 0.062228 0.021056 11.874284 0.083444 0.086968 -2.854511 0.083443 0.086969 14.625 14.875 59
15 11.826501 0.103984 0.015367 -3.091316 0.103984 0.015367 11.821332 0.120455 0.072725 -3.096485 0.120455 0.072726 14.875 15.125 6
15.25 12.357679 0.030499 0.075825 -2.880731 0.030499 0.075825 12.415558 0.052483 0.130320 -2.822853 0.052482 0.130319 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
