#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.245972 0.156089 0.513425 -7.515540 0.156085 0.513426 1.251662 0.162779 0.575360 -7.509851 0.162775 0.575362 8.625 8.875 28686
9 1.871843 0.110184 0.487205 -7.141915 0.110184 0.487204 1.877817 0.115850 0.534870 -7.135943 0.115846 0.534873 8.875 9.125 50980
9.25 2.679337 0.107191 0.437822 -6.592449 0.107169 0.437850 2.685620 0.119135 0.482678 -6.586167 0.119112 0.482700 9.125 9.375 245119
9.5 3.788149 0.113321 0.372341 -5.741889 0.113278 0.372484 3.794482 0.124912 0.422465 -5.735559 0.124902 0.422573 9.375 9.625 955736
9.75 5.028231 0.089190 0.307377 -4.730943 0.089100 0.307432 5.034405 0.100120 0.343048 -4.724771 0.100020 0.343242 9.625 9.875 2.67234e+06
10 6.010560 0.052958 0.227771 -3.984455 0.052903 0.227861 6.016799 0.072776 0.271341 -3.978210 0.072712 0.271494 9.875 10.125 3.61416e+06
10.25 6.669120 0.037794 0.178176 -3.572345 0.037757 0.178388 6.675436 0.048989 0.215199 -3.566028 0.048944 0.215416 10.125 10.375 2.5512e+06
10.5 7.204375 0.018272 0.130240 -3.287165 0.018120 0.130916 7.210711 0.036013 0.172024 -3.280825 0.036008 0.172470 10.375 10.625 1.58999e+06
10.75 7.741612 0.009144 0.089731 -2.999153 0.008782 0.090338 7.747967 0.028269 0.138228 -2.992795 0.027838 0.139182 10.625 10.875 981053
11 8.270823 0.003510 0.075444 -2.718629 0.003566 0.075248 8.277136 0.015126 0.130174 -2.712318 0.015188 0.129943 10.875 11.125 596371
11.25 8.813256 0.001966 0.061574 -2.425823 0.002052 0.061368 8.819591 0.019930 0.115784 -2.419491 0.019979 0.115583 11.125 11.375 348237
11.5 9.393647 -0.001547 0.059088 -2.095036 -0.001530 0.058942 9.399725 0.020416 0.116337 -2.088962 0.020423 0.116243 11.375 11.625 203737
11.75 9.945506 -0.004759 0.042006 -1.793154 -0.004813 0.041876 9.951175 0.028529 0.108675 -1.787485 0.028784 0.108659 11.625 11.875 118237
12 10.336712 0.002982 0.022074 -1.651869 0.003170 0.021975 10.343160 0.045248 0.087734 -1.645414 0.045369 0.087500 11.875 12.125 68478
12.25 10.566536 0.014634 0.012191 -1.671781 0.014731 0.012079 10.572877 0.054987 0.075469 -1.665440 0.055056 0.075364 12.125 12.375 39259
12.5 10.705297 0.024910 0.003592 -1.782597 0.024979 0.003516 10.711469 0.058673 0.067289 -1.776422 0.058705 0.067250 12.375 12.625 22023
12.75 10.811565 0.028394 0.008714 -1.925828 0.028450 0.008558 10.817654 0.063052 0.068301 -1.919743 0.063070 0.068218 12.625 12.875 12237
13 10.903855 0.029029 0.019039 -2.082344 0.029243 0.019040 10.911851 0.061433 0.072732 -2.074348 0.061657 0.072507 12.875 13.125 6607
13.25 11.012540 0.025171 0.027499 -2.223456 0.025182 0.027333 11.020093 0.056842 0.083521 -2.215907 0.057001 0.083506 13.125 13.375 3440
13.5 11.120859 0.016380 0.042538 -2.366946 0.016320 0.042529 11.131089 0.045710 0.095657 -2.356712 0.045647 0.095724 13.375 13.625 1699
13.75 11.228838 0.025928 0.031444 -2.509408 0.025918 0.031457 11.230497 0.059093 0.087582 -2.507749 0.059093 0.087596 13.625 13.875 785
14 11.351539 0.033002 0.023114 -2.621692 0.032999 0.022861 11.349298 0.068115 0.080091 -2.623939 0.068778 0.079432 13.875 14.125 317
14.25 11.420131 0.057421 0.021736 -2.796936 0.057420 0.021735 11.431231 0.083059 0.074760 -2.785832 0.083059 0.074764 14.125 14.375 122
14.5 11.505339 0.081711 0.010085 -2.977595 0.081710 0.010085 11.548880 0.104383 0.065142 -2.934053 0.104385 0.065141 14.375 14.625 26
14.75 11.402270 0.180364 -0.019831 -3.291066 0.180364 -0.019833 11.542672 0.195724 0.014660 -3.150663 0.195724 0.014661 14.625 14.875 3
15 11.894135 0.177114 0.036704 -3.015442 0.177114 0.036705 11.829123 0.166216 0.065690 -3.080454 0.166215 0.065690 14.875 15.125 2
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
