#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.954123 0.428054 0.428723 -6.801796 0.428054 0.428725 1.950381 0.399707 0.487273 -6.805538 0.399705 0.487273 8.625 8.875 50334
9 2.548917 0.368349 0.394532 -6.463088 0.368347 0.394531 2.545240 0.354753 0.452385 -6.466765 0.354753 0.452385 8.875 9.125 71093
9.25 3.237263 0.314920 0.356837 -6.028701 0.314913 0.356839 3.233417 0.288531 0.403105 -6.032544 0.288506 0.403135 9.125 9.375 273332
9.5 4.207527 0.218298 0.305499 -5.316167 0.218226 0.305585 4.203753 0.181262 0.362675 -5.319940 0.181214 0.362746 9.375 9.625 775737
9.75 5.365704 0.115522 0.216656 -4.393694 0.114982 0.217172 5.361816 0.085698 0.271234 -4.397579 0.085193 0.271498 9.625 9.875 1.88451e+06
10 6.380152 0.041690 0.178715 -3.617950 0.041693 0.178662 6.376219 0.035659 0.217973 -3.621876 0.035661 0.217844 9.875 10.125 2.88049e+06
10.25 6.990693 0.014470 0.148698 -3.251568 0.014447 0.148746 6.986899 0.021382 0.201328 -3.255358 0.021337 0.201368 10.125 10.375 2.22382e+06
10.5 7.512003 -0.002518 0.126754 -2.980029 -0.002553 0.126745 7.508201 0.006553 0.173818 -2.983830 0.006557 0.173976 10.375 10.625 1.42672e+06
10.75 8.015470 -0.011229 0.095039 -2.725491 -0.011427 0.095537 8.011727 0.005743 0.148545 -2.729234 0.005687 0.149000 10.625 10.875 891548
11 8.514667 -0.015704 0.071511 -2.475595 -0.015747 0.071823 8.510999 0.012794 0.137374 -2.479259 0.012521 0.137492 10.875 11.125 551820
11.25 9.010906 -0.010410 0.065538 -2.228634 -0.010342 0.065395 9.007381 0.024962 0.128070 -2.232154 0.025133 0.127734 11.125 11.375 333639
11.5 9.513783 -0.003337 0.057011 -1.975374 -0.003282 0.056932 9.510292 0.028932 0.119876 -1.978867 0.028960 0.119853 11.375 11.625 199672
11.75 9.972176 -0.000342 0.041920 -1.767352 -0.000289 0.041691 9.968870 0.028979 0.110579 -1.770661 0.029015 0.110425 11.625 11.875 119291
12 10.324691 0.007153 0.030327 -1.664406 0.007188 0.030162 10.321244 0.035993 0.099425 -1.667852 0.035997 0.099346 11.875 12.125 70334
12.25 10.567232 0.012607 0.022714 -1.672614 0.012712 0.022547 10.563956 0.044044 0.089804 -1.675890 0.044233 0.089640 12.125 12.375 41438
12.5 10.732840 0.017454 0.017056 -1.755647 0.017500 0.016925 10.729169 0.048966 0.083628 -1.759317 0.049213 0.083351 12.375 12.625 24502
12.75 10.863171 0.023135 0.018373 -1.874842 0.023209 0.018111 10.859431 0.052028 0.083665 -1.878580 0.052178 0.083576 12.625 12.875 14358
13 10.985617 0.021463 0.023156 -2.002786 0.021677 0.022888 10.981011 0.049354 0.084312 -2.007392 0.049694 0.084051 12.875 13.125 8181
13.25 11.111628 0.019315 0.026555 -2.127139 0.019460 0.026508 11.107213 0.048800 0.089463 -2.131558 0.048728 0.089253 13.125 13.375 4620
13.5 11.248646 0.012557 0.034717 -2.240349 0.012576 0.034596 11.243687 0.039843 0.099442 -2.245305 0.039906 0.099148 13.375 13.625 2495
13.75 11.379188 0.012347 0.038177 -2.357186 0.012650 0.037851 11.374221 0.044674 0.098358 -2.362151 0.044837 0.098117 13.625 13.875 1345
14 11.502893 0.021049 0.036562 -2.482620 0.021159 0.036397 11.497581 0.054646 0.099406 -2.487936 0.054803 0.099508 13.875 14.125 660
14.25 11.613632 0.034604 0.029348 -2.621806 0.034688 0.029566 11.604299 0.066885 0.094134 -2.631138 0.066709 0.094311 14.125 14.375 328
14.5 11.719356 0.058085 0.014933 -2.762262 0.058083 0.014935 11.720172 0.085568 0.076188 -2.761451 0.085570 0.076832 14.375 14.625 130
14.75 11.894282 0.066842 0.023400 -2.842183 0.066840 0.023400 11.880673 0.088514 0.085075 -2.855789 0.088513 0.085078 14.625 14.875 47
15 11.826739 0.095726 0.023453 -3.085363 0.095726 0.023453 11.811349 0.113842 0.077429 -3.100754 0.113842 0.077429 14.875 15.125 6
15.25 12.354173 0.039053 0.067986 -2.866684 0.039053 0.067986 12.381729 0.057693 0.131021 -2.839128 0.057693 0.131021 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
