#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.418565 0.202063 0.294666 -6.341614 0.202064 0.294664 2.436384 0.187174 0.302484 -6.323792 0.187173 0.302484 8.625 8.875 188798
9 2.990698 0.185730 0.275977 -6.021163 0.185733 0.275976 3.007468 0.168962 0.291411 -6.004391 0.168961 0.291411 8.875 9.125 304316
9.25 3.659378 0.172313 0.242181 -5.605986 0.172307 0.242186 3.676972 0.152962 0.258955 -5.588394 0.152951 0.258960 9.125 9.375 1.07328e+06
9.5 4.602368 0.176491 0.196575 -4.920430 0.176476 0.196626 4.619695 0.149924 0.193774 -4.903103 0.149880 0.193788 9.375 9.625 3.11347e+06
9.75 5.529202 0.160662 0.137400 -4.216177 0.160597 0.137486 5.546226 0.144514 0.141835 -4.199153 0.144476 0.141874 9.625 9.875 4.79452e+06
10 6.242262 0.139637 0.100575 -3.745679 0.139531 0.100675 6.259466 0.122707 0.114570 -3.728477 0.122587 0.114765 9.875 10.125 3.67813e+06
10.25 6.785650 0.130552 0.077909 -3.454795 0.129905 0.078322 6.803032 0.117795 0.086597 -3.437413 0.117194 0.086985 10.125 10.375 2.24117e+06
10.5 7.250114 0.105639 0.061065 -3.239794 0.105691 0.060991 7.267128 0.093484 0.071733 -3.222786 0.093497 0.071695 10.375 10.625 1.32716e+06
10.75 7.682488 0.078411 0.059033 -3.055182 0.078637 0.058778 7.699423 0.074265 0.065899 -3.038244 0.074314 0.065897 10.625 10.875 725871
11 8.120021 0.054036 0.054543 -2.866636 0.054237 0.054410 8.137406 0.058039 0.064766 -2.849250 0.058194 0.064758 10.875 11.125 381586
11.25 8.559194 0.032069 0.049688 -2.676615 0.031977 0.049505 8.576804 0.039712 0.071365 -2.659003 0.039918 0.071192 11.125 11.375 194699
11.5 9.007313 0.014864 0.049470 -2.477808 0.014856 0.049397 9.024458 0.028982 0.082915 -2.460663 0.028950 0.082825 11.375 11.625 96231
11.75 9.454476 0.009449 0.051219 -2.280258 0.009484 0.051194 9.474144 0.026326 0.086014 -2.260588 0.026396 0.085971 11.625 11.875 45930
12 9.903949 0.013806 0.049183 -2.078429 0.013858 0.049151 9.919382 0.028567 0.091070 -2.062998 0.028617 0.091059 11.875 12.125 21028
12.25 10.317722 0.027827 0.035793 -1.913948 0.027799 0.035813 10.333330 0.056994 0.073153 -1.898341 0.056983 0.073139 12.125 12.375 8903
12.5 10.609281 0.051861 0.024655 -1.871510 0.051891 0.024655 10.634213 0.077391 0.058854 -1.846582 0.077394 0.058847 12.375 12.625 3557
12.75 10.745993 0.086383 0.044213 -1.984002 0.086383 0.044215 10.769357 0.098289 0.072333 -1.960639 0.098292 0.072331 12.625 12.875 1139
13 10.775429 0.111176 0.061856 -2.201689 0.111173 0.061857 10.806783 0.122448 0.085372 -2.170333 0.122446 0.085373 12.875 13.125 374
13.25 10.782135 0.151343 0.059172 -2.439574 0.151345 0.059173 10.806609 0.157304 0.085162 -2.415098 0.157304 0.085163 13.125 13.375 83
13.5 10.584516 0.158762 0.056358 -2.894304 0.158761 0.056358 10.710932 0.145802 0.083672 -2.767888 0.145802 0.083672 13.375 13.625 14
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
