#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.832218 0.357213 0.382412 -6.926032 0.357211 0.382416 1.829482 0.328982 0.432728 -6.928769 0.328981 0.432729 8.625 8.875 37923
9 2.399478 0.338092 0.324770 -6.613247 0.338091 0.324771 2.396440 0.328397 0.381239 -6.616287 0.328395 0.381240 8.875 9.125 59823
9.25 3.116752 0.299810 0.307623 -6.150910 0.299791 0.307639 3.114149 0.257744 0.367795 -6.153510 0.257721 0.367808 9.125 9.375 247640
9.5 4.137706 0.175834 0.280861 -5.387573 0.175687 0.280827 4.134998 0.145989 0.335064 -5.390278 0.145941 0.335111 9.375 9.625 760370
9.75 5.316720 0.088745 0.213942 -4.442991 0.088236 0.214379 5.314013 0.071977 0.254005 -4.445705 0.071846 0.254013 9.625 9.875 1.91801e+06
10 6.339141 0.032817 0.173331 -3.658734 0.032825 0.173287 6.336349 0.029826 0.226709 -3.661524 0.029831 0.226644 9.875 10.125 2.93721e+06
10.25 6.957734 0.012465 0.147220 -3.284480 0.012423 0.147280 6.954987 0.024744 0.203277 -3.287226 0.024687 0.203348 10.125 10.375 2.25179e+06
10.5 7.483948 -0.006510 0.123265 -3.008064 -0.006539 0.123346 7.481212 0.010169 0.178725 -3.010799 0.010065 0.178786 10.375 10.625 1.44091e+06
10.75 7.993308 -0.010146 0.089975 -2.747683 -0.010246 0.090253 7.990698 0.008681 0.153536 -2.750290 0.008266 0.154472 10.625 10.875 899361
11 8.498355 -0.013551 0.071341 -2.491868 -0.013674 0.071501 8.495811 0.014354 0.135604 -2.494415 0.014166 0.135892 10.875 11.125 556939
11.25 9.001247 -0.006930 0.061871 -2.238217 -0.006846 0.061547 8.998940 0.027653 0.125860 -2.240525 0.027814 0.125776 11.125 11.375 335653
11.5 9.512685 -0.001879 0.055689 -1.976409 -0.001899 0.055617 9.510084 0.032372 0.117610 -1.979005 0.032364 0.117609 11.375 11.625 200462
11.75 9.975675 0.001429 0.038527 -1.763806 0.001507 0.038377 9.972850 0.031157 0.106993 -1.766626 0.031345 0.106830 11.625 11.875 119597
12 10.327987 0.008741 0.027155 -1.661115 0.008819 0.026970 10.325751 0.038836 0.096138 -1.663349 0.038889 0.096052 11.875 12.125 70482
12.25 10.567917 0.013349 0.019019 -1.671998 0.013457 0.018943 10.565640 0.045079 0.087717 -1.674275 0.045226 0.087542 12.125 12.375 41500
12.5 10.730691 0.017342 0.014512 -1.757732 0.017466 0.014249 10.728632 0.050818 0.082356 -1.759795 0.051066 0.082050 12.375 12.625 24359
12.75 10.859314 0.022460 0.016921 -1.878829 0.022470 0.017021 10.856332 0.050432 0.082262 -1.881809 0.050448 0.082322 12.625 12.875 14326
13 10.977536 0.021864 0.019106 -2.010683 0.022138 0.018803 10.975662 0.051349 0.083705 -2.012558 0.051534 0.083435 12.875 13.125 8070
13.25 11.104746 0.020184 0.024882 -2.134232 0.020175 0.024820 11.101870 0.049685 0.089704 -2.137108 0.049691 0.089706 13.125 13.375 4588
13.5 11.235003 0.014110 0.032906 -2.255075 0.014165 0.032673 11.234051 0.040782 0.096880 -2.256024 0.040913 0.096582 13.375 13.625 2437
13.75 11.365477 0.014647 0.036633 -2.370686 0.014668 0.036601 11.361679 0.046247 0.098897 -2.374484 0.046209 0.098936 13.625 13.875 1301
14 11.491175 0.018376 0.035898 -2.492759 0.018183 0.036169 11.490165 0.054463 0.098886 -2.493771 0.054379 0.098960 13.875 14.125 639
14.25 11.591459 0.031884 0.029037 -2.642441 0.031985 0.028934 11.589087 0.068920 0.094510 -2.644815 0.068747 0.094580 14.125 14.375 317
14.5 11.726609 0.060266 0.015353 -2.745121 0.059768 0.015355 11.705077 0.084918 0.075636 -2.766653 0.084916 0.075874 14.375 14.625 118
14.75 11.871532 0.067541 0.022920 -2.854162 0.067542 0.022918 11.862492 0.090184 0.083978 -2.863204 0.090186 0.083977 14.625 14.875 42
15 11.790509 0.098052 0.018478 -3.114227 0.098053 0.018477 11.798805 0.107273 0.074841 -3.105931 0.107273 0.074843 14.875 15.125 6
15.25 12.311691 0.059414 0.048597 -2.888422 0.059415 0.048596 12.314283 0.081555 0.114749 -2.885829 0.081555 0.114749 15.125 15.375 2
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
