#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 3.777637 0.330985 0.210932 -4.983335 0.330983 0.210930 3.796940 0.291949 0.196555 -4.964028 0.291946 0.196557 8.625 8.875 315542
9 4.311539 0.311903 0.182773 -4.697861 0.311903 0.182774 4.331437 0.273987 0.184941 -4.677963 0.273986 0.184940 8.875 9.125 477628
9.25 4.790092 0.280071 0.166670 -4.466556 0.280071 0.166676 4.811163 0.248208 0.164834 -4.445489 0.248206 0.164838 9.125 9.375 1.25656e+06
9.5 5.428318 0.253340 0.151259 -4.084832 0.253337 0.151270 5.448701 0.212624 0.142844 -4.064451 0.212617 0.142856 9.375 9.625 2.33171e+06
9.75 6.150491 0.225935 0.133800 -3.588853 0.225914 0.133819 6.171027 0.186978 0.109099 -3.568317 0.186965 0.109127 9.625 9.875 2.3372e+06
10 6.717512 0.203193 0.112510 -3.267360 0.203242 0.112534 6.738692 0.172580 0.089333 -3.246179 0.172483 0.089348 9.875 10.125 1.49528e+06
10.25 7.167492 0.163385 0.090021 -3.068918 0.163373 0.090026 7.188044 0.150056 0.076381 -3.048362 0.150044 0.076391 10.125 10.375 782215
10.5 7.571707 0.130325 0.075865 -2.913232 0.130356 0.075858 7.593297 0.116549 0.070045 -2.891645 0.116585 0.070120 10.375 10.625 361552
10.75 7.988224 0.106563 0.064769 -2.745279 0.106600 0.064724 8.009069 0.089033 0.061945 -2.724431 0.089068 0.061901 10.625 10.875 159830
11 8.402061 0.079502 0.056011 -2.579185 0.079503 0.055995 8.422401 0.066954 0.059284 -2.558845 0.066952 0.059278 10.875 11.125 66022
11.25 8.813912 0.061496 0.060367 -2.415807 0.061508 0.060343 8.833780 0.049981 0.067310 -2.395941 0.049997 0.067311 11.125 11.375 25278
11.5 9.225750 0.041033 0.073091 -2.251195 0.041037 0.073091 9.245208 0.040445 0.097691 -2.231740 0.040444 0.097688 11.375 11.625 8629
11.75 9.635873 0.025757 0.097571 -2.087772 0.025746 0.097595 9.661071 0.030692 0.121036 -2.062580 0.030696 0.121056 11.625 11.875 2564
12 10.044976 0.011007 0.128581 -1.929416 0.011006 0.128580 10.058539 0.017600 0.154744 -1.915853 0.017601 0.154746 11.875 12.125 699
12.25 10.374255 0.007712 0.166606 -1.845854 0.007711 0.166610 10.405235 0.010394 0.174575 -1.814875 0.010394 0.174574 12.125 12.375 126
12.5 10.611902 0.189550 0.214495 -1.842080 0.189551 0.214494 10.585432 0.182736 0.219099 -1.868549 0.182736 0.219099 12.375 12.625 27
12.75 10.048058 0.600579 0.092720 -2.633344 0.600579 0.092721 10.097110 0.592208 0.118938 -2.584291 0.592207 0.118939 12.625 12.875 5
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
