#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.245781 0.182229 0.558814 -7.515388 0.182228 0.558815 1.255181 0.188290 0.603945 -7.505989 0.188291 0.603943 8.625 8.875 35351
9 1.848818 0.135343 0.520700 -7.165046 0.135343 0.520701 1.858643 0.145687 0.566526 -7.155221 0.145688 0.566526 8.875 9.125 63854
9.25 2.646470 0.129416 0.466284 -6.625610 0.129392 0.466295 2.655766 0.138026 0.514963 -6.616318 0.138053 0.514974 9.125 9.375 306800
9.5 3.763376 0.114624 0.388798 -5.767037 0.114542 0.388886 3.772541 0.130878 0.437752 -5.757874 0.130923 0.437875 9.375 9.625 1.25565e+06
9.75 4.971015 0.103005 0.306185 -4.785071 0.102929 0.306210 4.980207 0.133348 0.339014 -4.775882 0.133200 0.339195 9.625 9.875 3.22044e+06
10 5.927095 0.078074 0.228639 -4.066731 0.078010 0.228810 5.936216 0.098766 0.258086 -4.057609 0.098667 0.258166 9.875 10.125 3.86506e+06
10.25 6.588842 0.056632 0.169335 -3.652314 0.056480 0.169394 6.597829 0.057531 0.202621 -3.643326 0.057374 0.202752 10.125 10.375 2.65627e+06
10.5 7.121809 0.033874 0.119488 -3.369717 0.033731 0.119851 7.130742 0.049071 0.154792 -3.360786 0.048887 0.155453 10.375 10.625 1.64444e+06
10.75 7.648300 0.019007 0.087866 -3.092240 0.018857 0.088345 7.657484 0.032465 0.129708 -3.083051 0.032280 0.130148 10.625 10.875 1.01092e+06
11 8.166415 0.006941 0.071953 -2.822721 0.007066 0.071594 8.175553 0.023788 0.123692 -2.813585 0.024117 0.123224 10.875 11.125 600138
11.25 8.692817 0.004876 0.059854 -2.545886 0.004840 0.059548 8.701837 0.022592 0.110248 -2.536865 0.022793 0.110196 11.125 11.375 346214
11.5 9.259044 0.000000 0.059461 -2.229477 0.000000 0.059259 9.268579 0.019191 0.114119 -2.219941 0.019233 0.114030 11.375 11.625 199053
11.75 9.848737 -0.007678 0.059097 -1.889174 -0.007542 0.058881 9.857566 0.017901 0.113627 -1.880341 0.018011 0.113274 11.625 11.875 113966
12 10.304522 0.000793 0.032574 -1.684084 0.000927 0.032489 10.314172 0.035166 0.092386 -1.674435 0.035371 0.092033 11.875 12.125 64645
12.25 10.557259 0.012679 0.014567 -1.680516 0.012926 0.014390 10.567047 0.054000 0.074808 -1.670729 0.054110 0.074790 12.125 12.375 36024
12.5 10.689981 0.029140 0.004427 -1.797375 0.029096 0.004369 10.700481 0.065568 0.060863 -1.786874 0.065672 0.060794 12.375 12.625 19851
12.75 10.782976 0.036752 0.007577 -1.953934 0.036893 0.007436 10.792721 0.071465 0.060783 -1.944191 0.071474 0.060705 12.625 12.875 10466
13 10.875039 0.037900 0.019808 -2.111752 0.038220 0.019729 10.881047 0.066376 0.067961 -2.105745 0.066642 0.067773 12.875 13.125 5427
13.25 10.960804 0.030399 0.036548 -2.273594 0.030400 0.036579 10.968316 0.056795 0.086963 -2.266081 0.056737 0.086982 13.125 13.375 2654
13.5 11.068838 0.026426 0.041363 -2.416502 0.026427 0.041433 11.072927 0.053975 0.096640 -2.412409 0.053977 0.096639 13.375 13.625 1208
13.75 11.136261 0.034160 0.031251 -2.593201 0.034116 0.031296 11.155145 0.065862 0.085505 -2.574318 0.065866 0.085549 13.625 13.875 496
14 11.251441 0.045752 0.026030 -2.726750 0.045755 0.026027 11.270103 0.079191 0.082796 -2.708086 0.079191 0.082796 13.875 14.125 183
14.25 11.414576 0.065015 0.015687 -2.777610 0.065016 0.015687 11.415118 0.092862 0.068673 -2.777067 0.092864 0.068673 14.125 14.375 47
14.5 11.431181 0.068519 0.058019 -2.976355 0.068518 0.058019 11.422357 0.090830 0.097158 -2.985180 0.090830 0.097157 14.375 14.625 7
14.75 11.726686 0.065264 0.053535 -3.073417 0.065265 0.053535 11.745312 0.082762 0.087074 -3.054791 0.082761 0.087075 14.625 14.875 2
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
