#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.303190 0.191444 0.544378 -7.458272 0.191445 0.544378 1.315838 0.207590 0.599769 -7.445622 0.207590 0.599770 8.625 8.875 45979
9 1.909900 0.130238 0.525300 -7.104047 0.130236 0.525301 1.920361 0.127654 0.560585 -7.093584 0.127651 0.560586 8.875 9.125 82558
9.25 2.696635 0.128651 0.465191 -6.574821 0.128636 0.465198 2.707784 0.130453 0.506612 -6.563673 0.130440 0.506629 9.125 9.375 383073
9.5 3.800780 0.127791 0.389571 -5.728448 0.127738 0.389604 3.811781 0.148824 0.424370 -5.717448 0.148769 0.424527 9.375 9.625 1.49908e+06
9.75 4.979041 0.117190 0.290593 -4.775325 0.117119 0.290635 4.989847 0.127655 0.326028 -4.764517 0.127587 0.326128 9.625 9.875 3.54826e+06
10 5.904824 0.091468 0.214709 -4.088385 0.091487 0.214864 5.915575 0.093654 0.246708 -4.077635 0.093603 0.246882 9.875 10.125 3.9775e+06
10.25 6.561182 0.061410 0.155766 -3.679843 0.061306 0.156193 6.571906 0.072420 0.187795 -3.669115 0.072222 0.187962 10.125 10.375 2.69776e+06
10.5 7.093882 0.046676 0.107774 -3.397721 0.046426 0.108695 7.104580 0.055989 0.140469 -3.387021 0.055752 0.141796 10.375 10.625 1.66484e+06
10.75 7.609449 0.025813 0.081841 -3.130744 0.025718 0.082016 7.619609 0.039703 0.115360 -3.120583 0.039797 0.115610 10.625 10.875 1.02069e+06
11 8.116365 0.007631 0.067419 -2.872466 0.007733 0.067043 8.127036 0.030894 0.115023 -2.861790 0.030905 0.114594 10.875 11.125 595254
11.25 8.630345 0.003646 0.054824 -2.608161 0.003766 0.054493 8.640733 0.026355 0.107154 -2.597771 0.026461 0.106789 11.125 11.375 339155
11.5 9.170388 0.004651 0.053052 -2.317863 0.004554 0.052767 9.181723 0.023053 0.106607 -2.306526 0.023233 0.106615 11.375 11.625 193381
11.75 9.756035 -0.004355 0.061092 -1.981891 -0.004262 0.060817 9.767243 0.020573 0.111286 -1.970679 0.020813 0.111207 11.625 11.875 108998
12 10.255598 0.002369 0.042662 -1.732415 0.002404 0.042568 10.267270 0.031807 0.089396 -1.720743 0.032040 0.089235 11.875 12.125 61080
12.25 10.545058 0.013485 0.016351 -1.692050 0.013613 0.016293 10.555266 0.052636 0.072311 -1.681843 0.052674 0.072139 12.125 12.375 33201
12.5 10.681382 0.030220 0.005127 -1.805663 0.030249 0.005122 10.692443 0.067048 0.059571 -1.794602 0.067121 0.059484 12.375 12.625 17915
12.75 10.769381 0.042109 0.007392 -1.966431 0.042224 0.007441 10.781278 0.071376 0.059291 -1.954537 0.071674 0.059002 12.625 12.875 9150
13 10.844938 0.042083 0.021887 -2.138983 0.042098 0.021852 10.856377 0.071848 0.071001 -2.127546 0.071915 0.071008 12.875 13.125 4604
13.25 10.928120 0.041248 0.038516 -2.304611 0.041277 0.038517 10.939241 0.062412 0.088121 -2.293490 0.062501 0.088105 13.125 13.375 2125
13.5 11.023873 0.042106 0.036092 -2.458527 0.042185 0.036001 11.031235 0.064691 0.086999 -2.451163 0.064726 0.086914 13.375 13.625 901
13.75 11.124730 0.041802 0.034989 -2.602205 0.041803 0.034987 11.128543 0.069462 0.081839 -2.598389 0.069462 0.081840 13.625 13.875 345
14 11.227387 0.055390 0.026207 -2.744429 0.055388 0.026209 11.229441 0.083542 0.075032 -2.742375 0.083540 0.075036 13.875 14.125 116
14.25 11.380322 0.075516 0.026584 -2.852483 0.075517 0.026583 11.329184 0.095980 0.074676 -2.903618 0.095978 0.074677 14.125 14.375 18
14.5 11.214629 0.107450 0.026656 -3.230468 0.107450 0.026657 11.228535 0.129355 0.057292 -3.216562 0.129354 0.057292 14.375 14.625 2
14.75 11.549689 0.304409 -0.008170 -3.168030 0.304410 -0.008170 11.510682 0.316847 0.012935 -3.207037 0.316847 0.012934 14.625 14.875 1
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
