#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 4.534185 0.458657 0.642469 -4.219718 0.458657 0.642468 4.582823 0.471672 0.662771 -4.171080 0.471673 0.662771 8.625 8.875 8997
9 5.034133 0.425354 0.591202 -3.973170 0.425353 0.591204 5.081431 0.394393 0.587857 -3.925873 0.394394 0.587856 8.875 9.125 10271
9.25 5.441288 0.334198 0.593053 -3.804732 0.334198 0.593054 5.489995 0.331093 0.579113 -3.756025 0.331090 0.579114 9.125 9.375 19366
9.5 6.063939 0.216854 0.557891 -3.438049 0.216854 0.557894 6.111556 0.229953 0.541204 -3.390431 0.229952 0.541205 9.375 9.625 21657
9.75 6.795846 0.149255 0.575183 -2.930292 0.149256 0.575181 6.843975 0.155483 0.583522 -2.882159 0.155480 0.583526 9.625 9.875 11831
10 7.354152 0.110350 0.816734 -2.616623 0.110348 0.816734 7.406500 0.062917 0.830111 -2.564276 0.062918 0.830110 9.875 10.125 3731
10.25 7.703792 0.196668 0.894524 -2.516912 0.196669 0.894528 7.758799 0.213099 0.938415 -2.461906 0.213095 0.938418 10.125 10.375 874
10.5 7.629459 0.671556 1.566912 -2.830181 0.671557 1.566911 7.671312 0.682224 1.527766 -2.788327 0.682224 1.527767 10.375 10.625 171
10.75 6.563307 2.130538 1.266558 -4.144742 2.130538 1.266558 6.585551 2.105462 1.241938 -4.122499 2.105462 1.241937 10.625 10.875 31
11 6.385643 2.311934 1.588614 -4.536732 2.311934 1.588614 6.556665 2.303998 1.471874 -4.365709 2.303998 1.471874 10.875 11.125 1
11.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.125 11.375 0
11.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.375 11.625 0
11.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.625 11.875 0
12 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.875 12.125 0
12.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.125 12.375 0
12.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.375 12.625 0
12.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.625 12.875 0
13 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 12.875 13.125 0
13.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.125 13.375 0
13.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.375 13.625 0
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
