#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 2.646672 0.244098 0.260464 -6.113352 0.244097 0.260466 2.665394 0.231127 0.254402 -6.094628 0.231123 0.254406 8.625 8.875 206619
9 3.209553 0.210232 0.247084 -5.801978 0.210229 0.247086 3.227219 0.205126 0.257852 -5.784314 0.205127 0.257853 8.875 9.125 332689
9.25 3.855667 0.201583 0.218529 -5.409269 0.201579 0.218536 3.873524 0.186208 0.237888 -5.391415 0.186212 0.237887 9.125 9.375 1.14561e+06
9.5 4.747215 0.182907 0.171936 -4.774852 0.182870 0.171968 4.764930 0.173614 0.187454 -4.757135 0.173597 0.187477 9.375 9.625 3.27395e+06
9.75 5.631315 0.162298 0.124577 -4.112683 0.162257 0.124641 5.649335 0.155373 0.139594 -4.094663 0.155348 0.139660 9.625 9.875 4.67224e+06
10 6.327656 0.151286 0.093767 -3.659972 0.151171 0.093932 6.345281 0.141938 0.105804 -3.642349 0.141843 0.105950 9.875 10.125 3.50441e+06
10.25 6.848088 0.143781 0.072649 -3.391858 0.143881 0.072874 6.865460 0.120718 0.072818 -3.374485 0.120525 0.073351 10.125 10.375 2.08897e+06
10.5 7.296188 0.112715 0.067445 -3.192804 0.112815 0.067335 7.313859 0.097838 0.062841 -3.175135 0.097888 0.062737 10.375 10.625 1.1964e+06
10.75 7.723784 0.087491 0.060642 -3.013620 0.087583 0.060561 7.740813 0.073367 0.058260 -2.996591 0.073329 0.058061 10.625 10.875 635542
11 8.154842 0.058963 0.051762 -2.831584 0.058957 0.051627 8.172632 0.063674 0.058134 -2.813795 0.063788 0.058020 10.875 11.125 326520
11.25 8.586180 0.040989 0.047485 -2.649022 0.040860 0.047271 8.604364 0.043407 0.069688 -2.630836 0.043524 0.069536 11.125 11.375 161885
11.5 9.026294 0.022297 0.052127 -2.457870 0.022293 0.052020 9.044045 0.027249 0.077819 -2.440114 0.027302 0.077760 11.375 11.625 77037
11.75 9.468911 0.013057 0.058249 -2.264719 0.013172 0.058120 9.485600 0.022992 0.085419 -2.248029 0.023059 0.085433 11.625 11.875 35451
12 9.906116 0.011704 0.058353 -2.076142 0.011759 0.058326 9.926405 0.028852 0.098782 -2.055857 0.028883 0.098733 11.875 12.125 15130
12.25 10.316920 0.023480 0.051033 -1.913133 0.023491 0.051023 10.328970 0.044555 0.084918 -1.901082 0.044563 0.084907 12.125 12.375 6147
12.5 10.605896 0.045805 0.032481 -1.870769 0.045822 0.032475 10.627538 0.065759 0.068908 -1.849129 0.065774 0.068900 12.375 12.625 2151
12.75 10.759580 0.085293 0.054011 -1.963111 0.085299 0.054004 10.777272 0.094231 0.080519 -1.945414 0.094234 0.080516 12.625 12.875 658
13 10.708439 0.136781 0.056048 -2.258815 0.136781 0.056051 10.765924 0.134007 0.080029 -2.201329 0.134005 0.080032 12.875 13.125 193
13.25 10.797869 0.174633 0.064280 -2.411378 0.174633 0.064280 10.812312 0.178911 0.088323 -2.396937 0.178913 0.088322 13.125 13.375 35
13.5 10.490684 0.217354 0.059230 -2.928651 0.217354 0.059230 10.660117 0.202302 0.081487 -2.759218 0.202302 0.081486 13.375 13.625 4
13.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.625 13.875 0
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
