#Stellar mass averages in bins of peak halo mass.
#Log_SM: Average of Log_10(Observed SM/Msun) in each bin.
#Log_SMHM: Average of Log_10(Observed SM/HM) in each bin.
#Log_True_SM: Average of Log_10(True SM/Msun) in each bin.
#Log_True_SMHM: Average of Log_10(True SM/HM) in each bin.
#Bestfit_Halo_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM_Center)(0) Log_SM(1) Err+(2) Err-(3) Log_SMHM(4) Err+(5) Err-(6) Log_True_SM(7) Err+(8) Err-(9) Log_True_SMHM(10) Err+(11) Err-(12) HM_Left_Edge(13) HM_Right_Edge(14) Bestfit_Halo_Counts(15) 
8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.875 8.125 0
8.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.125 8.375 0
8.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8.375 8.625 0
8.75 1.961680 0.166928 0.379496 -6.798790 0.166928 0.379497 1.977652 0.163564 0.413067 -6.782816 0.163562 0.413066 8.625 8.875 137595
9 2.549665 0.144460 0.361897 -6.462378 0.144458 0.361897 2.564810 0.137296 0.386733 -6.447236 0.137298 0.386731 8.875 9.125 227609
9.25 3.260543 0.134751 0.318739 -6.006411 0.134748 0.318746 3.276397 0.129143 0.339685 -5.990559 0.129140 0.339688 9.125 9.375 863115
9.5 4.273235 0.126791 0.251766 -5.251181 0.126716 0.251828 4.288865 0.121774 0.281134 -5.235551 0.121747 0.281169 9.375 9.625 2.67346e+06
9.75 5.299068 0.128748 0.181828 -4.449097 0.128634 0.181825 5.314723 0.117381 0.199560 -4.433440 0.117314 0.199696 9.625 9.875 4.72088e+06
10 6.067622 0.119472 0.130977 -3.921618 0.119416 0.131103 6.083268 0.108065 0.151140 -3.905973 0.107982 0.151381 9.875 10.125 3.926e+06
10.25 6.658707 0.111050 0.089188 -3.582166 0.110705 0.090059 6.674502 0.095953 0.112033 -3.566370 0.095700 0.112918 10.125 10.375 2.50772e+06
10.5 7.158057 0.098018 0.068763 -3.333205 0.098039 0.069040 7.173963 0.083569 0.082343 -3.317298 0.083159 0.082636 10.375 10.625 1.53884e+06
10.75 7.611503 0.068455 0.062161 -3.126894 0.068637 0.062039 7.626891 0.067013 0.078529 -3.111509 0.067299 0.078287 10.625 10.875 890294
11 8.068123 0.038022 0.054265 -2.919441 0.038126 0.054037 8.084373 0.052738 0.079470 -2.903193 0.052889 0.079275 10.875 11.125 484168
11.25 8.529010 0.016422 0.046643 -2.708229 0.016620 0.046746 8.544831 0.035373 0.082577 -2.692405 0.035547 0.082217 11.125 11.375 258413
11.5 8.993885 0.005627 0.046003 -2.492813 0.005749 0.045783 9.009911 0.026914 0.089788 -2.476787 0.027108 0.089639 11.375 11.625 136358
11.75 9.467276 0.007339 0.038911 -2.269107 0.007429 0.038818 9.482661 0.036371 0.089414 -2.253718 0.036502 0.089252 11.625 11.875 70201
12 9.942836 0.010665 0.035008 -2.042238 0.010726 0.034924 9.959602 0.037502 0.079647 -2.025473 0.037573 0.079593 11.875 12.125 34935
12.25 10.370789 0.038922 0.022390 -1.862779 0.039056 0.022396 10.386185 0.065555 0.064334 -1.847384 0.065617 0.064237 12.125 12.375 16564
12.5 10.630914 0.051903 0.006418 -1.853631 0.051943 0.006375 10.644352 0.080470 0.052061 -1.840192 0.080515 0.052031 12.375 12.625 7531
12.75 10.723125 0.074957 0.023561 -2.007578 0.074955 0.023560 10.747053 0.093559 0.071553 -1.983654 0.093555 0.071551 12.625 12.875 3065
13 10.802524 0.081649 0.050709 -2.178688 0.081653 0.050645 10.823526 0.101347 0.075331 -2.157681 0.101346 0.075332 12.875 13.125 1146
13.25 10.849834 0.099163 0.054888 -2.373000 0.099164 0.054887 10.859670 0.109835 0.088598 -2.363161 0.109832 0.088604 13.125 13.375 366
13.5 10.845187 0.109303 0.047872 -2.618985 0.109306 0.047868 10.874352 0.112750 0.074781 -2.589819 0.112751 0.074780 13.375 13.625 106
13.75 10.821543 0.134049 0.033314 -2.881397 0.134048 0.033315 10.752123 0.139922 0.064026 -2.950817 0.139922 0.064025 13.625 13.875 19
14 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13.875 14.125 0
14.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.125 14.375 0
14.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.375 14.625 0
14.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.625 14.875 0
15 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.875 15.125 0
15.25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.125 15.375 0
15.5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.375 15.625 0
15.75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15.625 15.875 0
