#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 56842 1793 230 266 49
9 -1.04681e-05 0 1.04681e-05 -1.04681e-05 0 1.04681e-05 -1.04681e-05 0 1.04681e-05 -1.04681e-05 0 1.04681e-05 8.875 9.125 100746 5218 882 993 188
9.25 -4.8285e-06 4.26904e-05 -4.31555e-10 -4.8285e-06 0.000143083 -3.9654e-10 -4.8285e-06 4.77939e-10 9.65484e-06 -4.8285e-06 4.31555e-10 9.65484e-06 9.125 9.375 454254 40047 6872 7599 1473
9.5 7.78465e-05 0.000884671 0 3.57269e-05 0.000949919 -2.68466e-05 0.000133027 0.00136335 7.53009e-06 -9.62427e-05 0.00135655 -7.31821e-05 9.375 9.625 1.70656e+06 189558 30310 26170 4801
9.75 0.000260914 0.00244107 -3.67628e-06 0.000684934 0.00415778 6.34119e-05 0.000663436 0.00517066 -7.4976e-05 0.000923891 0.00509773 0.000156444 9.625 9.875 3.80959e+06 481929 68094 46503 8315
10 0.000124151 0.0011938 -1.83485e-05 0.000209503 0.0016499 -3.64273e-05 0.00024204 0.00280563 3.83403e-05 0.000886547 0.00260395 0.000166232 9.875 10.125 4.03709e+06 581748 82619 52256 9473
10.25 0.000374318 0.00113793 0.000248671 0.00041569 0.00185114 0.00021937 0.000721382 0.00181877 0.000449031 0.00161749 0.00259406 0.00130574 10.125 10.375 2.70925e+06 507010 75346 45183 8270
