#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000581528 0.000737212 0.000347499 0.00111137 0.00220025 0.000694274 0.000965838 0.00237327 0.000565445 0.00125482 0.00196218 0.000891214 0.00185185 0.00229753 0.00101921 7.2 7.4 592025 452276 139749 25299 11267 1060
7.5 0.000478433 0.000626137 0.000260066 0.00143257 0.00338556 0.00100554 0.00147028 0.00343418 0.000928024 0.00129271 0.00311226 0.000785533 0.000908265 0.00408175 0.000908265 7.4 7.6 485664 354550 131114 25756 10830 1069
7.7 0.000428762 0.000806398 0.000266385 0.00194536 0.00490448 0.00147194 0.0024205 0.00547432 0.00184915 0.00230698 0.00514933 0.00172542 0.00174825 0.00904013 0.00174825 7.6 7.8 398936 276181 122755 26011 10370 1115
7.9 0.000625618 0.00122663 0.000431422 0.00300143 0.00742575 0.00220455 0.00316456 0.00759463 0.0021925 0.00315996 0.00775829 0.0023929 0.00602929 0.00648375 0.00411174 7.8 8 321630 214631 106999 24552 10008 1051
8.1 0.00101286 0.0023291 0.000720002 0.0052498 0.0110243 0.00387785 0.00555258 0.0115793 0.00418 0.00658804 0.0115728 0.00505664 0.00861141 0.015312 0.0067405 8 8.2 253450 167629 85821 21572 8740 902
8.3 0.00183016 0.00389713 0.00121761 0.00987019 0.0160936 0.00708371 0.011334 0.0172495 0.0077041 0.0103664 0.0170923 0.00773395 0.0122768 0.0235747 0.00785201 8.2 8.4 198232 132194 66038 18566 7366 807
8.5 0.0032717 0.00577296 0.00203131 0.0178707 0.0210304 0.0115353 0.0194607 0.0221972 0.0121175 0.0204248 0.0260473 0.0122735 0.0165289 0.0307684 0.00750365 8.4 8.6 154814 104385 50429 15896 6258 677
8.7 0.00624914 0.00796755 0.00342548 0.029518 0.0266336 0.0168057 0.0288917 0.0276018 0.01651 0.0341625 0.0271414 0.0188818 0.0475436 0.0350726 0.0281261 8.6 8.8 120882 82346 38536 13272 5139 560
8.9 0.010991 0.0103438 0.00492365 0.0465886 0.0348811 0.0236771 0.0447593 0.0323759 0.0239211 0.055739 0.0357776 0.0291124 0.0642202 0.0632524 0.0311233 8.8 9 94417 64791 29626 10864 4525 443
9.1 0.0194591 0.0148224 0.00856926 0.0701762 0.0391617 0.0304157 0.0580151 0.0357984 0.0247296 0.0880593 0.0455185 0.0377846 0.0759162 0.0423357 0.028694 9 9.2 72739 50894 21845 7713 3579 376
