#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 31738 2212 118 353 466
9 -2.15424e-05 2.15424e-05 -2.15424e-05 -2.15424e-05 2.15424e-05 0 -2.15424e-05 2.15424e-05 0 -2.15424e-05 2.15424e-05 -2.15424e-05 8.875 9.125 52839 6419 382 1127 1366
9.25 -1.96042e-05 1.00674e-05 1.5843e-05 -5.06398e-05 4.05127e-05 -5.06491e-06 -5.06398e-05 4.05127e-05 -1.01284e-05 -5.06398e-05 4.05127e-05 -5.06491e-06 9.125 9.375 229694 32221 2301 5559 6333
9.5 0.000454872 0.000119156 0.000419532 0.00026417 3.16245e-05 0.000188798 0.000485593 0.000138489 0.000343671 0.000249861 0.000201884 0.000277673 9.375 9.625 751287 68781 6275 10007 10781
9.75 0.00102292 0.000608191 0.00094886 0.000335222 0.00121688 0.000227566 0.00113245 0.00140735 0.00120795 0.00350422 0.00111001 0.00313855 9.625 9.875 1.95498e+06 184297 17487 20768 21594
10 0.00633662 0.00202635 0.00507436 0.00540636 0.00260802 0.00418097 0.00659672 0.00236201 0.00505551 0.0107598 0.00113961 0.00896218 9.875 10.125 3.00014e+06 417915 44366 47895 46856
10.25 0.0158583 0.00397401 0.010633 0.0145855 0.00602375 0.00950184 0.017937 0.00484773 0.0113021 0.0252156 0.00251889 0.0171573 10.125 10.375 2.2816e+06 418798 47017 49702 46858
