#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00115523 0.00128747 0.000673894 0.00500538 0.00454443 0.00291931 0.00514638 0.00457206 0.00292254 0.00505331 0.00503399 0.00301402 0.00615901 0.00629309 0.00425697 7.2 7.4 585055 450509 134546 21880 16339 7654
7.5 0.00166783 0.00175168 0.00102758 0.0092297 0.0075849 0.00457479 0.00883121 0.007642 0.00456953 0.00848067 0.00743251 0.00446113 0.00908566 0.00865055 0.00538025 7.4 7.6 474211 360081 114130 19704 14683 6868
7.7 0.00241111 0.00231714 0.00150615 0.0169799 0.0111477 0.00854605 0.0165085 0.0117056 0.0080557 0.0138671 0.0104266 0.00701221 0.0178138 0.0136124 0.00951639 7.6 7.8 389102 287551 101551 18319 13036 6340
7.9 0.00351986 0.0034343 0.00197808 0.0242039 0.0145597 0.0108246 0.0255513 0.0144989 0.011565 0.0236986 0.0143713 0.0113363 0.0247729 0.0182378 0.0105916 7.8 8 330590 232217 98373 18663 12658 6248
8.1 0.00576768 0.0042737 0.00289672 0.0335189 0.0162322 0.0134377 0.0343494 0.0153103 0.0139207 0.0325683 0.0173597 0.0134452 0.0345104 0.0203631 0.0137674 8 8.2 277585 185093 92492 18289 11961 6025
8.3 0.00894025 0.00569755 0.00394693 0.0467333 0.018528 0.0168507 0.0504772 0.0199416 0.0182887 0.0471808 0.021629 0.0161454 0.0520978 0.0240985 0.0182757 8.2 8.4 227530 149862 77668 16459 10310 5321
8.5 0.0134221 0.00750867 0.00541367 0.0635945 0.0219846 0.0187116 0.0676133 0.0234392 0.020315 0.0681818 0.0233111 0.0204908 0.072825 0.0294531 0.0227821 8.4 8.6 183209 119850 63359 14701 8926 4346
8.7 0.019339 0.00828772 0.00687075 0.0876641 0.0237118 0.0228437 0.0907676 0.0246418 0.0238751 0.0937838 0.0250909 0.025236 0.0926027 0.0327711 0.0252511 8.6 8.8 145300 95847 49453 12534 7453 3610
8.9 0.0278338 0.0100707 0.00882011 0.115465 0.0277507 0.0261034 0.1159 0.0249847 0.0281934 0.121948 0.0301723 0.0263506 0.117031 0.0396417 0.0282257 8.8 9 115367 76433 38934 10370 6390 3109
9.1 0.0395283 0.0118106 0.0107823 0.146758 0.0267574 0.0286968 0.139633 0.0236943 0.0258729 0.151761 0.0302795 0.0309607 0.163809 0.0371207 0.0319198 9 9.2 92619 61577 31042 8679 5306 2595
9.3 0.051751 0.0121904 0.0113791 0.185472 0.0285993 0.0289239 0.161825 0.0225585 0.0257061 0.195035 0.0305271 0.0326212 0.210801 0.0440809 0.0286435 9.2 9.4 74587 50217 24370 6741 4467 2078
9.5 0.0699439 0.0150438 0.0132557 0.224719 0.0305531 0.0276022 0.17641 0.0240055 0.0248046 0.241659 0.0334752 0.0274253 0.26412 0.036216 0.0281849 9.4 9.6 62302 42084 20218 5079 3836 1835
9.7 0.0963991 0.0174048 0.0161548 0.272768 0.0284939 0.0292443 0.198839 0.0242527 0.0265006 0.306214 0.0329449 0.0345547 0.305054 0.0304449 0.0306062 9.6 9.8 53549 36762 16787 3489 3455 1669
9.9 0.129799 0.0185069 0.0181373 0.327565 0.0242244 0.0308541 0.226051 0.0219167 0.0219101 0.365284 0.0274273 0.032211 0.378004 0.0288216 0.028639 9.8 10 47993 33365 14628 2297 3414 1539
