#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00094405 0.00199521 0.000736723 0.00110199 0.00217176 0.000882381 0.000897347 0.00197207 0.000760401 0.000757949 0.00295847 0.000882139 7.2 7.4 583619 136458 24863 12687 1761
7.5 0.001618 0.00349479 0.00127533 0.00168596 0.00347335 0.00123144 0.00151873 0.00378032 0.00118292 0.00141477 0.00419042 0.00136553 7.4 7.6 477417 126489 24249 12110 1666
7.7 0.00269569 0.00533024 0.00211723 0.00296675 0.00617223 0.0021667 0.00288552 0.00643395 0.00232966 0.00338303 0.00823619 0.00284908 7.6 7.8 395113 120517 25055 11686 1773
7.9 0.00427156 0.00726784 0.00309103 0.00490839 0.00796792 0.00354969 0.00391914 0.00894177 0.00282889 0.00871247 0.0136755 0.00567936 7.8 8 322682 107531 23924 10936 1735
8.1 0.00744673 0.00998073 0.00511733 0.00811878 0.0108428 0.0056918 0.00825633 0.0107566 0.00555052 0.00841445 0.012493 0.00538782 8 8.2 257663 87929 21248 9862 1479
8.3 0.012572 0.0130711 0.00806722 0.0132724 0.0141059 0.00826202 0.0151204 0.0129872 0.00975535 0.0223349 0.0242922 0.0134344 8.2 8.4 202709 68827 18325 8359 1276
8.5 0.019767 0.0167094 0.0111202 0.022488 0.0177441 0.0121655 0.0228144 0.0203362 0.0130948 0.0222434 0.0274908 0.0142778 8.4 8.6 160088 53182 16040 6820 1044
8.7 0.0312432 0.0210433 0.0155719 0.0329892 0.0204622 0.0168945 0.0357328 0.0234034 0.0180677 0.0386198 0.0248716 0.0194146 8.6 8.8 125533 40937 13389 5902 907
8.9 0.0477915 0.0256216 0.0212315 0.0452088 0.0237905 0.0198417 0.0531022 0.0308437 0.0223308 0.0621382 0.0394805 0.0306214 8.8 9 98919 31637 10840 4963 740
9.1 0.0647575 0.0307838 0.0254998 0.0532989 0.0250098 0.0219597 0.0745436 0.0369381 0.0265417 0.0763397 0.0362472 0.0282104 9 9.2 77267 24001 8127 4214 618
9.3 0.0874807 0.031176 0.0294328 0.0588597 0.0249387 0.024876 0.112159 0.0354557 0.03467 0.0899077 0.0488533 0.0231182 9.2 9.4 59755 17714 5563 3364 477
