#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0139839 0.025276 0.00995534 0.0138769 0.0266234 0.0100869 0.0147416 0.0258256 0.0103434 0.0165934 0.0315439 0.0115722 7.2 7.4 696238 140207 15825 16818 16516
7.5 0.0180091 0.028989 0.0116733 0.0189292 0.0278249 0.0132868 0.0190823 0.0305968 0.0121922 0.0221119 0.0342751 0.0151341 7.4 7.6 618624 132697 15469 16266 16184
7.7 0.0241301 0.0305423 0.0139489 0.0228681 0.0305854 0.0132391 0.0271771 0.0355019 0.0157444 0.0292048 0.0348106 0.0178391 7.6 7.8 530209 120960 14594 15198 15071
7.9 0.0363114 0.034688 0.0194357 0.0341726 0.0372356 0.019182 0.037912 0.0387782 0.0203076 0.040463 0.0421791 0.0219594 7.8 8 440557 106479 13531 13962 13844
8.1 0.0579746 0.0480553 0.0276982 0.0535304 0.0485874 0.0267641 0.0591126 0.0480109 0.0298798 0.0634789 0.0456671 0.030691 8 8.2 357551 91484 11990 12609 12528
8.3 0.0891912 0.0601832 0.036253 0.0819221 0.0588108 0.0369891 0.086708 0.060012 0.0358326 0.094477 0.0565756 0.0367061 8.2 8.4 292594 81497 11066 11366 11193
8.5 0.115811 0.0602559 0.0395221 0.109147 0.0582492 0.0421287 0.109385 0.060287 0.039661 0.119961 0.0537321 0.038533 8.4 8.6 243244 75770 10309 10698 10541
8.7 0.132805 0.0528607 0.039688 0.126024 0.0588873 0.0422602 0.131068 0.0508446 0.0389529 0.135082 0.0575071 0.0378673 8.6 8.8 201165 67336 9421 9276 9451
8.9 0.151627 0.047093 0.0386458 0.148315 0.0571402 0.042554 0.145137 0.0449964 0.03866 0.153064 0.0556439 0.0319782 8.8 9 162478 55192 8372 7839 7917
9.1 0.174805 0.0397946 0.0379096 0.174382 0.0521084 0.0416819 0.17163 0.0410975 0.0405505 0.18684 0.0393157 0.037059 9 9.2 130741 43891 7302 6261 6614
9.3 0.20244 0.0371579 0.0353224 0.198051 0.0476715 0.041468 0.189009 0.0361417 0.0356468 0.215595 0.0384169 0.0326886 9.2 9.4 105993 35550 6084 5389 5442
