#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26199 119 299 327
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 46749 424 1065 1086
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 220348 2862 6796 6452
9.50 0 1 0 1 0 0.285714 1 0 0.25 9.375 9.625 804101 9499 14338 13203
9.75 0.904762 -0.104762 0.488095 0.854167 -0.0132576 0.246324 0.930233 -0.00430667 0.330233 9.625 9.875 2.20278e+06 26706 29962 26661
10.00 0.97546 -0.0108584 0.107692 0.960199 0.00995028 0.0755836 0.948 -0.00487202 0.0831351 9.875 10.125 3.3213e+06 54815 56190 47419
10.25 0.958435 0.0182597 0.00508249 0.967742 0.0133455 0.00657684 0.962906 0.0153552 0.00705844 10.125 10.375 2.41847e+06 55279 53764 44577
10.50 0.965625 0.0143453 0.00184548 0.972371 0.00617403 0.00742608 0.977901 0.00157398 0.0131542 10.375 10.625 1.52265e+06 45174 42653 35231
10.75 0.961538 0.0173588 0.001221 0.971138 0.0085296 0.00512934 0.971566 0.00867593 0.00415051 10.625 10.875 945046 36445 31663 25845
11.00 0.951272 0.0232503 7.72476e-05 0.956064 0.0167882 0.00112259 0.960994 0.0133307 0.00276482 10.875 11.125 582192 28832 22456 17738
11.25 0.925296 0.0351368 -3.49283e-05 0.930815 0.0269311 0.0042178 0.951077 0.0149736 0.00597435 11.125 11.375 345496 21131 14835 11520
11.50 0.876505 0.0541432 -0.00257313 0.876443 0.0470883 0 0.901149 0.0325061 0.00840497 11.375 11.625 203907 12933 9718 7092
11.75 0.793767 0.0719529 -0.0107789 0.791019 0.0641846 -0.00497746 0.820513 0.0459352 0.00849903 11.625 11.875 120217 4270 6436 4570
12.00 0.744395 0.0737872 -0.014789 0.659091 0.068524 -0.0068121 0.682771 0.0448889 0.000239849 11.875 12.125 70320 452 4532 2867
12.25 0.688525 0.0638564 0.00670642 0.536034 0.0561286 -0.00697684 0.517817 0.037416 0.0062443 12.125 12.375 40947 79 3053 1795
12.50 0.5 0 0.0714286 0.377307 0.0466747 0.00942463 0.37957 0.0394067 0.0107358 12.375 12.625 23462 19 1817 1107
12.75 0.4 0.1 0.025 0.299228 0.0383928 0.022671 0.288336 0.0287376 0.0244287 12.625 12.875 13478 5 623 852
13.00 0.5 0.166667 0 0.2 0.0380952 0.0448276 0.134 0.0291879 0.0143922 12.875 13.125 7489 2 67 534
13.25 1 0 0 0.166667 0 0.0238095 0.0887097 0.00718074 0.0155389 13.125 13.375 4068 1 7 378
13.50 0 0 0 1 0 0.5 0.0316742 0.0101863 0.00642169 13.375 13.625 2125 0 1 229
13.75 0 0 0 0 0 0 0.0757576 -0.00222816 0.0309815 13.625 13.875 1060 0 0 70
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 492 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 214 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 48 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 19 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
