#Observed stellar mass range: 11.6 < log10(M*/Msun) < 11.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.0819672 0.661623 -0.118033 0.99542 0.00325388 0.005885 61 655
0.994717 0.491803 0.290805 0.0863979 0.964885 0.0321295 -0.00648856 61 655
0.987123 0.459016 0.40462 0 0.946565 0.0478485 -0.00589412 61 655
0.979529 0.557377 0.286373 0.0335675 0.955725 0.0384011 -0.0051614 61 655
0.971935 0.540984 0.316159 -0.0282472 0.954198 0.0392762 -0.00439364 61 655
0.964342 0.57377 0.295795 0.00480497 0.943511 0.049207 -0.0106025 61 655
0.956748 0.622951 0.239118 -0.0232031 0.949618 0.0424578 -0.00661063 61 655
0.949154 0.704918 0.204173 0.00724363 0.925191 0.0662328 -0.0214339 61 655
0.941560 0.672131 0.250946 -0.0337512 0.943511 0.048332 -0.00468326 61 655
0.933967 0.655738 0.244262 0.00573772 0.935878 0.0530286 -0.00201035 61 655
0.926373 0.672131 0.250946 -0.0107957 0.935878 0.0525167 -0.00604594 61 655
0.918779 0.737705 0.222295 0.00853825 0.940458 0.0476372 -0.00253123 61 655
0.911185 0.754098 0.198283 0.00409836 0.949618 0.0407105 -0.00342733 61 655
0.903592 0.770492 0.187842 -0.00537032 0.958779 0.0300926 0.00615597 61 655
0.895998 0.819672 0.141866 0.0157505 0.957252 0.0288108 0.00196737 61 655
0.888404 0.885246 0.0730874 0.0808981 0.961832 0.0254493 0.0130203 61 655
0.880810 0.901639 0.0495802 0.063404 0.967939 0.0179101 0.0138251 61 655
0.873217 0.885246 0.0621225 0.0539206 0.969466 0.0162259 0.0229008 61 655
0.865623 0.885246 0.0457886 0.0727459 0.960305 0.026976 0.00930715 61 655
0.858029 0.885246 0.054148 0.0694565 0.964885 0.0221275 0.0160406 61 655
0.850435 0.918033 0.0194672 0.080195 0.957252 0.0230436 0.0104926 61 655
0.842842 0.885246 0.0296477 0.0602459 0.958779 0.0186771 0.0145218 61 655
0.835248 0.868852 0.0478142 0.0506706 0.954198 0.020347 0.00877935 61 655
0.827654 0.901639 0.0358607 0.068306 0.954198 0.021171 0.00513226 61 655
0.820060 0.885246 0.0397541 0.0390921 0.948092 0.0288061 -0.000158012 61 655
0.812467 0.918033 0.0121998 0.0689762 0.952672 0.0216048 0.00274539 61 655
0.804873 0.901639 0.0338445 0.0444965 0.951145 0.0228809 0.00465673 61 655
0.797279 0.885246 0.037831 0.059159 0.945038 0.0265613 0.00276309 61 655
0.789685 0.918033 0.0213612 0.0552877 0.945038 0.0185431 0.00279391 61 655
0.782092 0.885246 0.023845 0.0757221 0.946565 0.0139428 0.00589919 61 655
0.774498 0.868852 0.0629658 0.0380832 0.945038 0.0156869 0.00386167 61 655
0.766904 0.885246 0.0415834 0.0421087 0.946565 0.0115816 0.0068059 61 655
0.759310 0.836066 0.0756991 0.0138434 0.940458 0.0125037 0.00644785 61 655
0.751717 0.836066 0.0870113 0.00679731 0.951145 0.0127799 0.00543797 61 655
0.744123 0.868852 0.0644809 -0.00211531 0.954198 0.013344 0.00411242 61 655
0.736529 0.918033 0.0497091 0.0155938 0.967939 0.00664997 0.0133935 61 655
0.728935 0.901639 0.0650273 0.00974745 0.969466 -0.000117004 0.0167958 61 655
0.721342 0.901639 0.0626464 0.0192864 0.966412 0.0017857 0.0166721 61 655
0.713748 0.918033 0.046253 0.0380328 0.963359 0.00209576 0.0156844 61 655
0.706154 0.934426 -0.00671542 0.0648611 0.967939 0.00474691 0.0133224 61 655
0.698560 0.918033 0.0219672 0.0430328 0.966412 0.00297558 0.0167369 61 655
0.690967 0.918033 0.0231437 0.0430328 0.963359 0.00572932 0.01405 61 655
0.683373 0.885246 0.0347541 0.0519126 0.961832 0.00483459 0.0165908 61 655
0.678310 0.901639 0.0470786 0.0192864 0.961832 0.00419766 0.0191386 61 655
0.673248 0.901639 0.0293952 0.0444965 0.958779 0.00803232 0.0139413 61 655
0.668185 0.868852 0.0570735 0.0267472 0.958779 0.00965571 0.0139734 61 655
0.663123 0.885246 0.0692995 0.013451 0.958779 0.00803888 0.0118446 61 655
0.658060 0.836066 0.113934 -0.0149983 0.954198 0.00876451 0.0143158 61 655
0.652998 0.868852 0.0644809 0.00610733 0.949618 0.0130981 0.0107116 61 655
0.647935 0.885246 0.0449867 0.0241348 0.952672 0.0128455 0.0124544 61 655
0.642873 0.868852 0.0629658 0.00885242 0.949618 0.0115014 0.0169997 61 655
0.637810 0.868852 0.0542245 0.0288525 0.948092 0.00996208 0.0188748 61 655
0.632748 0.868852 0.0621821 0.0117096 0.952672 0.00740427 0.0208536 61 655
0.627685 0.885246 0.0747541 0.0185792 0.958779 0.00253665 0.0205395 61 655
0.622623 0.885246 0.0762925 0.0216095 0.951145 0.00744706 0.0204386 61 655
0.617560 0.852459 0.0949094 0.00630516 0.948092 0.00513417 0.0214054 61 655
0.612498 0.868852 0.0711476 0.014307 0.952672 0.00551641 0.0246718 61 655
0.607435 0.868852 0.0823671 0.00218576 0.945038 0.0152268 0.0174615 61 655
0.602373 0.885246 0.067135 0.0281031 0.940458 0.0152158 0.0175608 61 655
0.597310 0.885246 0.0591985 0.0352459 0.937405 0.0147628 0.0170391 61 655
0.592248 0.885246 0.0814207 -0.00761122 0.938931 0.0121648 0.0234901 61 655
0.587185 0.901639 0.0638779 0.00974745 0.928244 0.014487 0.0224001 61 655
0.582123 0.885246 0.0692995 0.0168248 0.925191 0.0108361 0.0274636 61 655
0.577060 0.868852 0.0613801 0.0251024 0.926718 0.0138765 0.0265566 61 655
0.571997 0.885246 0.0414208 0.0647331 0.928244 0.0143539 0.0219211 61 655
0.566935 0.885246 0.0433255 0.0519126 0.937405 0.0117787 0.0275685 61 655
0.561872 0.901639 0.0345309 0.0444965 0.932824 0.0177569 0.0208244 61 655
0.556810 0.868852 0.0542245 0.0474238 0.935878 0.0146631 0.0253787 61 655
0.551747 0.918033 0.00879651 0.0780328 0.937405 0.0170467 0.0234435 61 655
0.546685 0.868852 0.0613801 0.0611601 0.937405 0.0238096 0.0228847 61 655
0.541622 0.868852 0.0311475 0.0831382 0.932824 0.0193032 0.0260197 61 655
0.536560 0.868852 0.0331084 0.0771858 0.931298 0.0202073 0.0260524 61 655
0.531497 0.836066 0.0730253 0.0555778 0.932824 0.0139349 0.0294428 61 655
0.526435 0.885246 0.0480874 0.0647331 0.928244 0.0178837 0.0259641 61 655
0.521372 0.885246 0.0179799 0.0935792 0.932824 0.0163534 0.0267471 61 655
0.516310 0.901639 0.00312257 0.0951877 0.931298 0.0178801 0.0248328 61 655
0.511247 0.918033 0.0253634 0.0608899 0.929771 0.0134278 0.028797 61 655
0.506185 0.868852 0.0542245 0.0355191 0.923664 0.0156216 0.0349519 61 655
0.501122 0.901639 0.025368 0.0595341 0.928244 0.0146129 0.0338883 61 655
0.496060 0.901639 0.0150273 0.0834575 0.931298 0.0133451 0.0335342 61 655
0.490997 0.885246 0.0347541 0.0796903 0.932824 0.0122623 0.0355741 61 655
0.485935 0.868852 0.0478142 0.0593286 0.922137 0.0158471 0.0308031 61 655
0.480872 0.852459 0.0495018 0.0629853 0.923664 0.0143457 0.0327327 61 655
0.475810 0.852459 0.0566319 0.0429352 0.920611 0.0197119 0.0356309 61 655
0.470747 0.868852 0.0542245 0.0474238 0.917557 0.0130879 0.0350507 61 655
0.465685 0.852459 0.0830249 -0.00119954 0.920611 0.00924253 0.0438665 61 655
0.460622 0.786885 0.138115 -0.0464481 0.920611 0.0102836 0.0415409 61 655
0.455560 0.852459 0.0743703 0.012459 0.909924 0.0198149 0.0324965 61 655
0.450497 0.885246 0.0522541 0.0519126 0.917557 0.0216063 0.0409432 61 655
0.445435 0.901639 0.0214376 0.0755524 0.903817 0.0242769 0.0381706 61 655
0.440372 0.836066 0.0671602 0.0542474 0.90687 0.0186617 0.038092 61 655
0.435310 0.852459 0.047541 0.0652249 0.896183 0.0213426 0.0364858 61 655
0.430247 0.836066 0.0686963 0.0652323 0.887023 0.0296438 0.0406542 61 655
0.425185 0.868852 0.0359095 0.0938525 0.883969 0.0248497 0.0391695 61 655
0.420122 0.868852 0.0373976 0.0850686 0.877863 0.0243272 0.034416 61 655
0.415060 0.819672 0.0603279 0.0696721 0.883969 0.0191996 0.0506362 61 655
0.409997 0.852459 0.0321563 0.102459 0.880916 0.0198139 0.047143 61 655
0.404935 0.754098 0.0925683 0.052344 0.877863 0.0187476 0.0524228 61 655
0.399872 0.786885 0.05522 0.0868853 0.865649 0.0288235 0.0431042 61 655
0.394810 0.786885 0.0609408 0.0976961 0.868702 0.0183129 0.0623023 61 655
0.389747 0.819672 0.021237 0.112355 0.856489 0.0170359 0.0649194 61 655
0.384685 0.803279 0.0367213 0.128279 0.839695 0.0231938 0.0633481 61 655
0.379622 0.836066 0.0210773 0.125539 0.832061 0.0209335 0.0497481 61 655
0.374560 0.852459 0.0111774 0.131529 0.836641 0.0175961 0.0600295 61 655
0.369497 0.770492 0.0359598 0.103825 0.839695 0.011125 0.0718375 61 655
0.364435 0.721311 0.0514158 0.0963115 0.822901 0.0126925 0.0644152 61 655
0.359372 0.754098 -0.00409836 0.132477 0.810687 0.0158237 0.0530758 61 655
0.354310 0.770492 -0.0263057 0.162649 0.8 0.025779 0.0650231 61 655
0.349247 0.721311 -0.00256145 0.153744 0.777099 0.034703 0.0573269 61 655
0.344185 0.754098 -0.0140983 0.159504 0.761832 0.0310372 0.0467072 61 655
0.339122 0.721311 0.00282645 0.144388 0.755725 0.0301187 0.0572637 61 655
0.334060 0.721311 -0.0116341 0.149883 0.754198 0.0330039 0.0592299 61 655
0.328997 0.704918 -0.00794834 0.157299 0.732824 0.0396181 0.0631701 61 655
0.323935 0.672131 -0.00546443 0.135094 0.728244 0.0230693 0.0739549 61 655
0.318873 0.655738 -0.00573772 0.145934 0.726718 0.0249381 0.0824026 61 655
0.313810 0.639344 0.0106557 0.139344 0.682443 0.0344357 0.0705241 61 655
0.308748 0.606557 0.0153939 0.126557 0.691603 0.0234604 0.0921336 61 655
0.303685 0.57377 0.0800757 0.101548 0.685496 0.0134907 0.104186 61 655
0.298623 0.606557 0.0519792 0.139891 0.642748 0.0209423 0.102829 61 655
0.293560 0.557377 0.0352156 0.16264 0.59542 0.0388777 0.0796431 61 655
0.288498 0.557377 0.0183805 0.16452 0.598473 0.0349205 0.110473 61 655
0.283435 0.508197 0.0405838 0.158197 0.570992 0.0293598 0.113496 61 655
0.278373 0.52459 0.0111241 0.156169 0.51145 0.0608866 0.0908376 61 655
0.273310 0.459016 0.0826503 0.0931627 0.500763 0.0485324 0.101773 61 655
0.268248 0.459016 0.0303453 0.151874 0.479389 0.0487797 0.105543 61 655
0.263185 0.42623 -0.0199795 0.17091 0.465649 0.0497482 0.10075 61 655
0.258123 0.327869 0.06102 0.105647 0.439695 0.0479087 0.114467 61 655
0.253060 0.262295 0.0652911 0.0956284 0.396947 0.0552032 0.113613 61 655
0.247998 0.278689 0.0713115 0.092642 0.357252 0.0519339 0.104549 61 655
0.242935 0.311475 0.0502267 0.111475 0.331298 0.0465729 0.108701 61 655
0.237873 0.245902 0.0945239 0.0744731 0.28855 0.0688884 0.102166 61 655
0.232810 0.163934 0.113843 0.0439344 0.262595 0.0624563 0.101208 61 655
0.227748 0.229508 0.0432191 0.129508 0.235114 0.0532913 0.100311 61 655
0.222685 0.229508 0.0397226 0.136485 0.206107 0.0606474 0.102968 61 655
0.217623 0.180328 0.0696721 0.11511 0.189313 0.0498846 0.0969785 61 655
0.212560 0.131148 0.0639744 0.0978142 0.152672 0.0701195 0.0833648 61 655
0.207498 0.131148 0.0831382 0.107338 0.135878 0.0713465 0.0910061 61 655
0.202435 0.131148 0.0301428 0.131148 0.117557 0.0650041 0.0839695 61 655
0.197373 0.0819672 0.0316692 0.0819672 0.0992366 0.0583721 0.0743404 61 655
0.192310 0.0327869 0.0172131 0.0327869 0.0778626 0.0552896 0.0637183 61 655
0.187248 0.0327869 0.00887978 0.0327869 0.0564886 0.04619 0.0496015 61 655
0.182185 0.0327869 0.00169588 0.0327869 0.0335878 0.0550647 0.0312293 61 655
0.177123 0.0327869 -0.0115103 0.0327869 0.0351145 0.0368986 0.0334643 61 655
0.172060 0.0163934 -0.00306011 0.0163934 0.0229008 0.0323318 0.0214943 61 655
