#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00204242 0.00177554 0.000948799 0.00863854 0.00611945 0.00330565 0.00864825 0.00654702 0.00347991 0.00940496 0.00752243 0.00370363 0.0108853 0.00689742 0.00526676 7.2 7.4 608107 470086 138021 19720 17223 12333
7.5 0.00278406 0.00233865 0.00131838 0.0123723 0.00869492 0.00395839 0.0119262 0.00843679 0.00425673 0.0124124 0.00980985 0.00410661 0.0157791 0.00927154 0.00595977 7.4 7.6 507921 388787 119134 18167 15549 10847
7.7 0.00406347 0.00300119 0.00180188 0.0225491 0.0119267 0.00726703 0.0225022 0.0130467 0.0073878 0.0203353 0.0120132 0.00690932 0.0235121 0.0140851 0.00882155 7.6 7.8 419192 317873 101319 16030 13995 9681
7.9 0.00587021 0.00415854 0.00235021 0.0390911 0.0180685 0.0108104 0.0403363 0.0189463 0.0113211 0.0357727 0.0159463 0.0102823 0.0396118 0.0166274 0.0105737 7.8 8 349215 259130 90085 14939 12278 8856
8.1 0.00847112 0.00514779 0.00314005 0.0524613 0.0190598 0.0123162 0.0535402 0.0185062 0.0133015 0.0491973 0.0173754 0.0113972 0.0549898 0.0210601 0.0156799 8 8.2 294482 207502 86980 14838 11855 8562
8.3 0.0125615 0.00619634 0.00416338 0.0660737 0.0192778 0.0130659 0.0685794 0.0208206 0.014126 0.0662708 0.0193965 0.0136742 0.0681418 0.0234687 0.0156798 8.2 8.4 247475 166062 81413 14624 11104 7906
8.5 0.0183735 0.00812776 0.00583422 0.0855274 0.0215678 0.0147878 0.088725 0.0218659 0.0182021 0.0879219 0.0184431 0.0158764 0.0919727 0.0270321 0.0197229 8.4 8.6 202340 133536 68804 13214 9882 6856
8.7 0.025301 0.0087041 0.00679282 0.111833 0.0222331 0.0171496 0.118178 0.0215377 0.0196374 0.107741 0.024534 0.0173019 0.121832 0.0307483 0.0203826 8.6 8.8 162121 106345 55776 11599 8342 5816
8.9 0.0345883 0.00988164 0.00854994 0.139693 0.0224455 0.0181913 0.145232 0.021479 0.0215837 0.143084 0.0230376 0.0202885 0.159264 0.0251761 0.0253636 8.8 9 129665 85325 44340 9837 6953 4912
9.1 0.0453296 0.0104851 0.00861419 0.177773 0.0177272 0.0205349 0.172569 0.0185243 0.0234938 0.183196 0.0180269 0.0199608 0.195739 0.0252866 0.0244415 9 9.2 105535 69978 35557 8202 5927 3962
