#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -1.21137e-05 1.46429e-10 0 -1.21137e-05 1.46429e-10 0 -1.21137e-05 1.46429e-10 0 -1.21137e-05 1.46429e-10 0 8.625 8.875 84249 1698 192 153 6
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 145647 4427 829 601 73
9.25 -3.50366e-06 3.50366e-06 8.75822e-06 -3.50366e-06 1.75195e-06 1.05096e-05 -3.50366e-06 1.75195e-06 1.05099e-05 -3.50366e-06 1.75195e-06 1.05099e-05 9.125 9.375 606276 35444 6748 5372 437
9.5 0.000105563 0.000970169 -1.47743e-05 7.43593e-05 0.00142525 8.46782e-06 6.50207e-05 0.00192108 -4.33159e-05 0.000509956 0.00196943 -2.92625e-05 9.375 9.625 2.10726e+06 205737 34776 22315 1726
9.75 0.000173172 0.00232797 -2.05669e-05 0.000497152 0.0038116 0 0.000362456 0.00500717 -5.57025e-05 0.000343223 0.00344161 0.000296093 9.625 9.875 4.26083e+06 522200 75884 39453 2794
10 9.47043e-05 0.00108344 -1.08332e-06 6.25514e-05 0.00219853 -3.87884e-05 0.000543035 0.00236363 0.000145399 -0.000222322 0.00205422 -2.15631e-05 9.875 10.125 4.05599e+06 583548 84248 40504 3085
10.25 0.000180083 0.00072088 0.000121749 0.000188497 0.00110617 0.000123301 0.000376112 0.00127714 0.000192051 0.000696742 0.00235138 0.000733803 10.125 10.375 2.67869e+06 501344 76335 35426 2688
