#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 30888 229 445 237
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 55651 834 1458 821
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 268173 5635 9517 5539
9.50 0 0.333333 0 0.2 0.2 0.128571 0.2 0.244444 0.075 9.375 9.625 1.09868e+06 20197 24225 12859
9.75 0.4 0.127273 0.0923077 0.378378 0.121622 0.101322 0.529412 0.150588 0.182638 9.625 9.875 2.9789e+06 47881 43926 22327
10.00 0.76 0.0635294 0.256296 0.783784 0.0562162 0.346284 0.8 0.0666667 0.24 9.875 10.125 3.76366e+06 70868 61340 30113
10.25 0.965217 -0.0147223 0.089305 0.949153 0.00198752 0.0650945 0.962963 0.00529099 0.0763651 10.125 10.375 2.61312e+06 67099 54914 27043
10.50 0.964371 -0.000334561 0.0272389 0.946154 0.0173013 0.0117757 0.972603 -0.00581306 0.0388279 10.375 10.625 1.62247e+06 57274 43445 21274
10.75 0.962733 -0.000737667 0.0273902 0.938776 0.0248608 -7.33733e-05 0.963087 0.000941515 0.0227026 10.625 10.875 999337 47235 31954 15968
11.00 0.946779 0.0105976 0.00948638 0.944006 0.0129231 0.00742662 0.949367 0.0131755 0.011686 10.875 11.125 600754 36502 22095 10499
11.25 0.919124 0.0315737 0.000865757 0.925067 0.0250649 0.00687724 0.929312 0.020688 0.00611448 11.125 11.375 348404 25606 14321 6714
11.50 0.874901 0.0575163 0.00361681 0.872174 0.0535924 0 0.901245 0.0292218 0.0195361 11.375 11.625 201471 14846 9733 4123
11.75 0.802528 0.0849933 -0.00818872 0.804073 0.0673411 0.00247604 0.848662 0.0407667 0.0244963 11.625 11.875 116540 4738 6566 2718
12.00 0.790909 0.0493687 0.0187572 0.685726 0.0843664 -0.00888491 0.69898 0.0691094 -3.99947e-05 11.875 12.125 66531 481 4624 1681
12.25 0.696429 0.103571 -0.0140977 0.537603 0.0735313 -0.0113147 0.561783 0.0413341 0.0113856 12.125 12.375 37657 78 3048 1093
12.50 0.666667 0.133333 -0.025641 0.417647 0.0479549 0.00654331 0.418333 0.0404902 0.0177122 12.375 12.625 20977 17 1782 713
12.75 0.8 -0.0857143 0.175 0.287968 0.0675073 0.0108366 0.300589 0.0394509 0.029105 12.625 12.875 11406 5 591 561
13.00 0 0 0 0.313726 0.0371517 0.0637255 0.203883 0.0249897 0.033076 12.875 13.125 5925 0 54 319
13.25 0 0 0 0 0.5 0 0.105263 0.0149291 0.0348406 13.125 13.375 3007 0 2 214
13.50 0 0 0 0 0 0 0.080292 0.00859692 0.022321 13.375 13.625 1438 0 0 139
13.75 0 0 0 0 0 0 0.102564 0.00554401 0 13.625 13.875 637 0 0 41
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 243 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 73 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 11 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
