#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.98153 0.0104696 0.0172446 0.977477 0.0117698 0.0286139 0.978022 0.021978 0.021153 7.2 7.4 600091 20643 17223 10447
7.5 0.981884 0.00877017 0.0137023 0.981595 0.00809562 0.0138532 0.987179 0.0128205 0.0120664 7.4 7.6 492479 18693 15134 9489
7.7 0.988468 0.00708109 0.0153909 0.988456 0.011544 0.00979745 0.979592 0.00632364 0.00900364 7.6 7.8 405268 16676 13415 8184
7.9 0.989822 0.0039174 0.0112505 0.983773 0.011431 0.0140758 0.991935 0.00396615 0.00867188 7.8 8 339293 15895 12378 7809
8.1 0.985984 0.00683308 0.0126354 0.981022 0.00907713 0.0114402 0.986486 0.00489283 0.0065366 8 8.2 287352 16249 11844 7584
8.3 0.980488 0.0104741 0.0153842 0.984932 0.008596 0.0141286 0.985646 0.00563312 0.00791764 8.2 8.4 240097 15412 10975 6974
8.5 0.973945 0.01104 0.0196539 0.98433 0.00596076 0.0162985 0.981818 0.00643682 0.009808 8.4 8.6 194131 13815 9544 5826
8.7 0.970957 0.0115445 0.0179525 0.981514 0.00872451 0.0154892 0.968476 0.00742728 0.00954777 8.6 8.8 155278 11738 7944 4952
8.9 0.960681 0.014401 0.0222431 0.963303 0.0119369 0.0157765 0.958071 0.00621444 0.00667399 8.8 9 124482 10115 6681 4134
9.1 0.952623 0.0165253 0.0198495 0.954955 0.015219 0.0226167 0.95873 0.010896 0.0167947 9 9.2 99644 8481 5534 3303
9.3 0.942935 0.0184329 0.0255174 0.934066 0.0201509 0.0262592 0.937712 0.0151178 0.0228975 9.2 9.4 82519 6782 4923 2960
9.5 0.932374 0.0238692 0.0297555 0.912971 0.0252178 0.03434 0.926301 0.0176522 0.0284176 9.4 9.6 69496 5361 4103 2606
9.7 0.926587 0.0200918 0.0233275 0.863531 0.0271322 0.0401849 0.886202 0.0221851 0.0357992 9.6 9.8 60669 4023 3845 2345
9.9 0.904167 0.0222352 0.032451 0.812458 0.0339507 0.0428729 0.847167 0.0221372 0.0345917 9.8 10 54657 2722 3631 2172
10.1 0.884211 0.0199664 0.0314186 0.761436 0.0296798 0.0377429 0.786667 0.0190476 0.0318644 10 10.2 51112 1647 3689 2113
10.3 0.881481 0.022133 0.0393762 0.705109 0.0329104 0.0357364 0.720729 0.0261586 0.0284963 10.2 10.4 47465 865 3558 1957
10.5 0.847222 0.0185496 0.0218254 0.654662 0.0307114 0.0279091 0.622785 0.0223765 0.0259125 10.4 10.6 42363 367 3482 1963
10.7 0.865385 0.0402758 0.0392977 0.625527 0.0242141 0.0335221 0.539698 0.0212106 0.0180379 10.6 10.8 33682 124 2666 1597
10.9 0.833333 0.0555556 0.0520833 0.617113 0.0213233 0.0269047 0.457978 0.0151133 0.0223459 10.8 11 22166 42 1532 1154
11.1 0.75 0.05 0.0833333 0.569845 0.0223211 0.0264564 0.347222 0.0236869 0.0201389 11 11.2 10845 11 555 580
11.3 1 0 0 0.5 0.0535714 0.0609756 0.294416 0.0332674 0.0381348 11.2 11.4 3897 2 110 224
11.5 0 0 0 0.727273 0.12987 0.155844 0.166667 0.0533333 0.0555556 11.4 11.6 1015 0 9 45
11.7 0 0 0 0 0 0 0.166667 0.119048 0.166667 11.6 11.8 208 0 0 7
11.9 0 0 0 0 0 0 0 0 0 11.8 12 22 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
