#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0128367 0.0168953 0.00814095 0.0124216 0.0163908 0.00848043 0.0126198 0.0193191 0.00840923 0.0159755 0.019656 0.0099807 7.2 7.4 685229 140201 16180 16909 16089
7.5 0.0164772 0.0191306 0.00981162 0.016666 0.0203742 0.00960435 0.016397 0.0223539 0.00972088 0.0206736 0.0214724 0.0121848 7.4 7.6 606822 132199 15665 16330 15725
7.7 0.0223057 0.022231 0.0117969 0.0230918 0.0224796 0.0118666 0.0240172 0.0237545 0.0125098 0.0265965 0.0245659 0.0135998 7.6 7.8 517977 119020 14700 15014 14454
7.9 0.0327608 0.0268345 0.0150225 0.030856 0.0272006 0.0147233 0.0352466 0.0287954 0.0170944 0.038518 0.0282531 0.0180289 7.8 8 430057 104310 13651 13982 13195
8.1 0.056293 0.0368471 0.0234236 0.0523608 0.040684 0.0233912 0.0555592 0.0370687 0.0235567 0.0577743 0.0371436 0.0226028 8 8.2 349454 89968 12120 12329 11887
8.3 0.0875765 0.0438246 0.0319202 0.0833868 0.0549395 0.033308 0.0826944 0.0416064 0.0296717 0.0891314 0.0403574 0.031556 8.2 8.4 287265 80905 11240 11392 10730
8.5 0.107778 0.0404662 0.033526 0.104636 0.0485502 0.0342158 0.100997 0.0407513 0.0310063 0.110326 0.04289 0.0301106 8.4 8.6 239775 75314 10597 10443 10167
8.7 0.123218 0.0409539 0.0330975 0.120781 0.052166 0.0353457 0.123682 0.0419469 0.034071 0.126413 0.0394209 0.032251 8.6 8.8 198009 66450 9679 9261 8995
8.9 0.146858 0.0384654 0.033845 0.143743 0.047143 0.0403711 0.143594 0.0409681 0.0325413 0.15438 0.0367755 0.033158 8.8 9 159828 54041 8542 7717 7538
9.1 0.168336 0.0365884 0.031698 0.166022 0.0497647 0.0384175 0.160716 0.0394639 0.031894 0.187221 0.0398656 0.0310074 9 9.2 128658 43258 7375 6412 6348
9.3 0.194654 0.0307041 0.0313571 0.185814 0.0473728 0.0389687 0.193214 0.0324404 0.0308588 0.216633 0.0304444 0.0310611 9.2 9.4 105339 35327 6374 5297 5213
9.5 0.212837 0.0353662 0.029757 0.194936 0.0429974 0.0405302 0.201563 0.0337844 0.0300638 0.228555 0.0242267 0.0233796 9.4 9.6 86583 28552 4795 4450 4530
9.7 0.240021 0.0314663 0.0254582 0.196328 0.047887 0.0337204 0.243702 0.0368444 0.0324885 0.259155 0.0211968 0.0200566 9.6 9.8 74736 24658 3753 4062 4008
