#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 3.85119e-05 0.000115536 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 28521 25966 2555 243 496 339
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 50660 43185 7475 734 1524 1159
9.25 5.1225e-06 1.53655e-05 5.1225e-06 0 2.16929e-05 0 0 0 0 0 0 0 0 0.000144907 0 9.125 9.375 241249 195217 46032 4981 9456 6896
9.50 6.51779e-05 0.000128812 6.36536e-06 0.000138187 0.000288038 3.66819e-06 0.000124953 0.000302841 5.72811e-06 0.000189394 0.000579663 1.1675e-06 6.68137e-05 0.000398303 5.1385e-07 9.375 9.625 928075 797817 130258 16006 21120 14967
9.75 0.000473046 0.000903865 5.6365e-05 0.00063487 0.00171671 2.2371e-05 0.000547331 0.00214924 1.0938e-05 0.000766166 0.00284239 -6.48205e-05 0.000912929 0.00227564 0.000190359 9.625 9.875 2.59856e+06 2.27251e+06 326051 38368 39156 26289
10.00 0.000495215 0.000514835 0.000141638 0.00125165 0.00170734 0.000505512 0.00122447 0.00196946 0.000411739 0.00123013 0.00241619 0.000394051 0.002508 0.00180147 0.00126652 9.875 10.125 3.5754e+06 3.05928e+06 516118 63701 60156 39075
10.25 0.000655959 0.000584876 0.000415463 0.00373628 0.00338377 0.00166612 0.00350703 0.0042435 0.00121309 0.00503341 0.00436656 0.0021961 0.00651012 0.00409721 0.00345437 10.125 10.375 2.53366e+06 2.05806e+06 475607 62446 55827 35176
10.50 0.00152731 0.000946434 0.00103505 0.0114298 0.00846428 0.00329829 0.0110937 0.0102574 0.00228306 0.0154145 0.0100213 0.0046059 0.0218698 0.00916858 0.00981485 10.375 10.625 1.58106e+06 1.21324e+06 367812 51831 43725 27618
10.75 0.00418995 0.00187409 0.00261735 0.0328488 0.0185369 0.00733574 0.0303354 0.0227575 0.00264886 0.0385264 0.0184908 0.00831715 0.0504946 0.0162899 0.0172623 10.625 10.875 976000 717908 258092 42162 32004 20319
11.00 0.0119336 0.0033645 0.00655133 0.0732564 0.0260168 0.0124063 0.0647824 0.0298544 0.00625568 0.0826822 0.0247481 0.0123628 0.112743 0.020859 0.0274416 10.875 11.125 594881 426609 168272 33188 22653 13615
11.25 0.0309838 0.00402834 0.0138298 0.144367 0.0288523 0.0143462 0.124539 0.0349522 0.00650621 0.155885 0.0279472 0.0149497 0.194096 0.0227632 0.031902 11.125 11.375 348079 252164 95915 23872 14562 8774
11.50 0.071503 0.00257546 0.0245464 0.248472 0.0344244 0.0109388 0.195992 0.0387801 0.00230019 0.259431 0.0364351 0.00787401 0.310005 0.022757 0.0355623 11.375 11.625 203923 150581 53342 14271 9729 5487
11.75 0.151467 0.00139706 0.0372902 0.393906 0.0350374 0.00970185 0.29379 0.0465322 0.00431666 0.412081 0.0399607 0.0059472 0.456135 0.0205769 0.0331431 11.625 11.875 118617 88917 29700 4493 6705 3545
12.00 0.266279 0.00180531 0.0449008 0.546687 0.0351693 0.00475198 0.459839 0.0535045 -0.01018 0.555221 0.0434994 -0.00147188 0.590651 0.0213326 0.0207867 11.875 12.125 68801 52137 16664 498 4654 2289
12.25 0.418528 0.00789416 0.0450973 0.686832 0.0368293 0.00142884 0.6 0.0923077 -0.0172839 0.681477 0.0465431 -0.00504375 0.725105 0.0228678 0.0140262 12.125 12.375 39557 30581 8976 70 3061 1426
12.50 0.581666 0.0215213 0.040876 0.817358 0.0300388 0.0106691 0.913043 0.0536231 -0.00695652 0.783784 0.0373841 0.00581175 0.848453 0.0169742 0.0127919 12.375 12.625 22190 17443 4747 23 1813 937
12.75 0.726412 0.0291008 0.0388367 0.875196 0.021762 0.0121561 1 0 0 0.84168 0.0201818 0.0102515 0.880665 0.0184582 0.00891137 12.625 12.875 12479 9931 2548 2 619 662
13.00 0.843013 0.026158 0.0270084 0.92679 0.0210699 0.0106662 1 0 0 0.924242 0.0122655 0.00757575 0.92891 0.0153939 0.0112042 12.875 13.125 6753 5510 1243 4 66 422
13.25 0.913236 0.0197346 0.0163321 0.956822 0.00900525 0.00727254 0 0 0 1 0 0 0.957747 0.00823987 0.00536555 13.125 13.375 3518 2939 579 0 5 284
