#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -3.04848e-05 0.00099557 0.000150865 -1.50884e-05 0.00107315 0.000162506 0.000137285 0.00162665 0.000249839 -0.000280734 0.0047687 0.000491115 7.2 7.4 609886 144407 26121 8047 187
7.5 -8.99467e-06 0.00168843 0.000201127 0.000103259 0.00184814 0.000269489 0.000363603 0.00212437 0.000392414 -0.000318335 0.00381111 0.000425134 7.4 7.6 499903 135521 26515 8021 235
7.7 0.000137192 0.00254169 0.000312332 0.000239881 0.00315204 0.000331534 0.000408723 0.0031908 0.000485692 -0.000299197 0.000252994 0.000308695 7.6 7.8 404389 123399 26280 7771 239
7.9 0.000445129 0.0040668 0.000492224 0.000646803 0.00505738 0.000671522 0.000584398 0.00530848 0.000541104 -0.000234612 0.00255476 0.000278352 7.8 8 318962 103399 24134 7374 219
8.1 0.00113134 0.00569627 0.00103665 0.00156665 0.00705808 0.00140337 0.00153545 0.00718471 0.00130924 -0.000144463 0.0121944 0.000248959 8 8.2 246602 80397 21287 6461 179
8.3 0.00264487 0.00888363 0.00235363 0.0032795 0.0106904 0.0028355 0.00324639 0.00824777 0.00298224 0.0120637 0.0193141 0.0121573 8.2 8.4 188631 60538 18147 5442 151
8.5 0.00476798 0.0128458 0.00409915 0.00578781 0.0158954 0.00502967 0.00576732 0.0169251 0.00495194 0.0069481 0.0118055 0.00716041 8.4 8.6 144319 45086 15276 4415 139
8.7 0.00952329 0.0183145 0.00711376 0.0107912 0.0195669 0.00818879 0.0133372 0.0215162 0.0101254 0.00228727 0.0195146 0.00401424 8.6 8.8 110644 33677 12508 3700 107
8.9 0.0179871 0.0259807 0.0132204 0.0174949 0.0219819 0.0132785 0.0237172 0.0344948 0.0167875 0.0491444 0.0532101 0.0339019 8.8 9 84424 24438 9789 3159 98
9.1 0.0310233 0.027365 0.0197445 0.0201419 0.0215491 0.0128251 0.0486475 0.0387284 0.0285122 0.0864913 0.0519601 0.0537972 9 9.2 65024 18160 7219 2652 72
9.3 0.0454718 0.03461 0.0270386 0.0234107 0.0284225 0.0166566 0.0738696 0.0443237 0.0393293 0.11817 0.0372415 0.0610114 9.2 9.4 48784 12854 4623 2214 51
9.5 0.0673407 0.036122 0.0368982 0.0242324 0.0226893 0.0199308 0.100442 0.0418331 0.0483154 0.0741839 0.0705578 0.0395686 9.4 9.6 37206 9370 2847 1815 35
9.7 0.0918749 0.0438074 0.0431715 0.0158526 0.024436 0.0211782 0.135088 0.0494426 0.0532963 0.145522 0.116627 0.120042 9.6 9.8 28531 6821 1527 1659 30
9.9 0.105215 0.0447959 0.0428622 0.000486545 0.0292008 0.0223926 0.163686 0.0497786 0.0639091 0.103045 0.0593262 0.0682562 9.8 10 21815 4933 735 1380 40
10.1 0.133958 0.0453473 0.0469522 -3.79831e-05 0.0352927 0.0391948 0.196013 0.0516098 0.0544617 0.172436 0.0469398 0.0515624 10 10.2 17207 3632 321 1191 34
10.3 0.124664 0.0434338 0.0467443 -0.0201542 0.0392234 0.0339234 0.171943 0.0401479 0.0417867 0.309075 0.0620902 0.0639767 10.2 10.4 13770 2696 126 1046 25
10.5 0.148209 0.0402366 0.0422521 -0.0409936 0.0480926 0.0438001 0.187271 0.0492489 0.0449682 0.389023 0.0697418 0.086515 10.4 10.6 11183 1997 43 841 33
10.7 0.135517 0.0361435 0.0349425 -0.0243727 0.0977141 0.0671397 0.155089 0.0313445 0.0354188 0.396811 0.0545893 0.0697245 10.6 10.8 8511 1336 24 649 29
10.9 0.128739 0.033323 0.0452202 -0.373922 0.143644 0.0355135 0.133402 0.0296709 0.0489177 0.400891 0.0660068 0.0687925 10.8 11 5542 838 5 450 16
11.1 0.121528 0.0329832 0.0353163 -0.424095 0.0288641 0.0277369 0.10866 0.0466478 0.038161 0.551206 0.0441218 0.0832824 11 11.2 3077 417 1 218 15
11.3 0.042519 0.0396136 0.0370267 -0.464516 0.0349243 0.0387457 0.0030776 0.0656595 0.0511545 0.155154 0.118091 0.184767 11.2 11.4 1115 149 1 81 3
11.5 0.0971264 0.0496772 0.0535724 -0.47482 0.0413601 0.0432127 -0.0537675 0.0773885 0.0749862 0.486792 0.0595652 0.898557 11.4 11.6 309 36 0 20 2
11.7 0.157233 0.126249 0.0966266 -0.553191 0.12462 0.0896657 0.047619 0.166473 0.13183 -0.553191 0.126225 0.0896657 11.6 11.8 63 10 0 5 0
11.9 -0.636364 0.136364 0.163636 -0.666667 0.121212 0.133333 -0.666667 0.166667 0.133333 -0.666667 0.121212 0.133333 11.8 12 5 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
