#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 316747 311854 4893 1 0 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 487827 482198 5629 12 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.31704e+06 1.30076e+06 16286 254 0 0
9.50 0 4.11773e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 9.375 9.625 2.50770e+06 2.427e+06 80705 1801 9 0
9.75 0 4.1363e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 9.625 9.875 2.56894e+06 2.41475e+06 154182 4016 17 0
10.00 0 6.56441e-07 0 0 3.18096e-05 0 0 0 0 0 0 0 0 0 0 9.875 10.125 1.67312e+06 1.52142e+06 151699 5113 25 0
10.25 0 0 0 0 0.000115005 0 0 0.000384098 0 0 0 0 0 0 0 10.125 10.375 885983 761383 124600 5128 28 0
10.50 0 1.66182e-05 0 0 0.000432807 0 0 0.00050163 0 0 0 0 0 0 0 10.375 10.625 418455 360998 57457 3645 23 0
10.75 0 5.39656e-05 0 0 0.00127641 0 0 0.00227359 0 0 0 0 0 0 0 10.625 10.875 188435 166766 21669 2421 13 0
11.00 0 0.000195315 0 0.000123778 0.00249964 0.000123778 0 0.00541842 0 0 0 0 0 0 0 10.875 11.125 79761 71682 8079 1592 7 0
11.25 3.49382e-05 0.00122284 3.49382e-05 0 0.00904814 0 0 0.0134875 0 0 0 0 0 0 0 11.125 11.375 31309 28622 2687 991 4 0
11.50 0.000285334 0.00313867 0.000285334 0.0027027 0.0299948 0.0027027 0.00397614 0.0341765 0.00397614 0 0 0 0 0 0 11.375 11.625 11254 10514 740 503 3 0
11.75 0.00119976 0.0131974 0.00119976 0 0.0451977 0 0 0.0310078 0 0 0.5 0 0 0 0 11.625 11.875 3511 3334 177 128 2 0
12.00 0.0075188 0.0354458 0.0075188 0.0769231 0.0576923 0.0769231 0.0625 0 0.0625 0 0 0 0 0 0 11.875 12.125 983 931 52 16 0 0
12.25 0.0291262 0.106796 0.0291262 0 0.2 0 0 0 0 0 1 0 0 0 0 12.125 12.375 211 206 5 0 1 0
12.50 0.0540541 0.297297 0.0540541 0 0.5 0 0 0 0 0 0 0 0 0 0 12.375 12.625 39 37 2 0 0 0
12.75 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 8 8 0 0 0 0
13.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
