#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 147277 2004 147 47 0
9 -4.17528e-06 1.77351e-11 8.3505e-06 -4.17528e-06 1.77351e-11 8.3505e-06 -4.17528e-06 1.77351e-11 8.3505e-06 -4.17528e-06 1.77351e-11 8.3505e-06 8.875 9.125 243062 3557 493 186 0
9.25 0 3.4405e-05 1.13662e-06 0 0 1.13662e-05 0 0 1.25028e-05 0 0 1.59129e-05 9.125 9.375 906982 27247 5103 1965 2
9.5 1.77961e-05 0.000402851 -4.23954e-06 6.90722e-05 0.00069406 -4.79854e-06 7.11831e-05 0.000663378 3.60701e-06 -1.99829e-05 1.1369e-05 0.000128723 9.375 9.625 2.76394e+06 211758 33687 10969 11
9.75 5.23569e-05 0.00074021 1.12544e-06 0.000145793 0.00149635 1.12857e-05 0.000347103 0.00187065 0.000108064 -7.6491e-05 3.89855e-05 0.000393247 9.625 9.875 4.76354e+06 527754 71980 18886 32
10 -3.24568e-06 0.000418276 -9.27292e-07 2.20822e-05 0.000791646 3.0216e-06 -4.29847e-06 0.00133753 5.76889e-06 -5.75324e-05 2.14086e-05 0.000327069 9.875 10.125 3.88987e+06 552621 75363 18785 37
10.25 1.93033e-05 0.000232569 1.98967e-05 3.44703e-06 0.000465353 -4.87312e-06 4.86875e-05 0.000558913 4.96857e-05 -1.0989e-05 6.99755e-06 7.93783e-05 10.125 10.375 2.46416e+06 462163 69271 16757 24
