#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.981343 0.0114104 0.0188072 0.981221 0.0114801 0.0129667 0.978723 0.00704169 0.011836 7.2 7.4 644239 17949 17443 14824
7.5 0.989177 0.00474352 0.00840825 0.990099 0.00539649 0.0108842 0.981061 0.00643939 0.00835109 7.4 7.6 553843 16696 15926 13881
7.7 0.975649 0.0102164 0.0112576 0.988166 0.00718313 0.0100635 0.984444 0.0047642 0.00679082 7.6 7.8 466440 15181 14619 12492
7.9 0.972527 0.0156732 0.0173779 0.990809 0.00410211 0.00899065 0.989293 0.0043909 0.00687575 7.8 8 385599 13779 12822 11126
8.1 0.98564 0.00719696 0.0190913 0.983498 0.00714618 0.00919205 0.988711 0.00483721 0.00768137 8 8.2 318712 13035 11787 10298
8.3 0.979984 0.00986028 0.0160607 0.985185 0.00661808 0.0128775 0.986882 0.00558311 0.00642586 8.2 8.4 267166 12703 11235 9738
8.5 0.974811 0.00993234 0.0152079 0.979132 0.00860262 0.0110371 0.984925 0.00678521 0.00844198 8.4 8.6 222613 11950 10176 8822
8.7 0.963378 0.0124866 0.0166991 0.969574 0.0101557 0.0138273 0.98021 0.00403118 0.00723654 8.6 8.8 180742 10556 8833 7574
8.9 0.959644 0.0136246 0.0171878 0.969678 0.0104293 0.0145611 0.978776 0.00543916 0.00958264 8.8 9 145268 9187 7385 6396
9.1 0.937312 0.0220848 0.0251825 0.94288 0.014346 0.0189227 0.96618 0.00882018 0.0108879 9 9.2 118858 7851 6263 5368
9.3 0.926912 0.0195167 0.019081 0.93076 0.0186937 0.0173131 0.941315 0.0152701 0.0178741 9.2 9.4 96994 6587 5281 4521
9.5 0.913386 0.0248192 0.0237499 0.913245 0.0204529 0.0229659 0.926829 0.0149646 0.0242832 9.4 9.6 82506 5352 4591 4024
9.7 0.9 0.0266169 0.025 0.873606 0.0276488 0.0270416 0.90383 0.0161055 0.0229641 9.6 9.8 71254 4053 4117 3590
9.9 0.901435 0.0192488 0.0156087 0.831189 0.0302538 0.0284475 0.850446 0.0186012 0.0217127 9.8 10 63177 2781 3848 3219
10.1 0.875175 0.0213764 0.0201241 0.769926 0.0236731 0.0241369 0.80573 0.0209568 0.0293075 10 10.2 57208 1739 3570 3073
10.3 0.868984 0.0160334 0.0183173 0.692421 0.0294722 0.0315855 0.736466 0.0188661 0.0239742 10.2 10.4 51381 806 3547 2801
10.5 0.854545 0.0223776 0.0249159 0.632411 0.0278974 0.0250884 0.621007 0.0209243 0.0178697 10.4 10.6 45163 321 3246 2472
10.7 0.716667 0.0586143 0.05 0.600203 0.0238894 0.0233821 0.528302 0.0169178 0.0185376 10.6 10.8 35742 115 2663 2123
10.9 0.72 0.0492308 0.04 0.532691 0.0213336 0.0243001 0.437237 0.0195739 0.0179637 10.8 11 23639 30 1464 1484
11.1 1 0 0.25 0.53653 0.0224326 0.0279301 0.294632 0.0190687 0.017767 11 11.2 12106 7 494 836
11.3 0 1 0 0.47541 0.0426625 0.0468384 0.204947 0.0282798 0.0293984 11.2 11.4 4809 3 65 330
11.5 0 0 0 0.2 0.2 0.2 0.0909091 0.0356732 0.0268065 11.4 11.6 1603 0 4 78
11.7 0 0 0 0 0 0 0.142857 0.0571429 0.0428571 11.6 11.8 450 0 0 8
11.9 0 0 0 0 0 0 0 0 0 11.8 12 85 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 9 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
