#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 31043 116 353 449
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 51873 359 1094 1319
9.25 0 0 0 0 0 0 0 0.765487 0 9.125 9.375 227004 2283 5591 6257
9.50 1 0 0.280738 0.666667 0.166667 0.666667 1 0 1 9.375 9.625 751090 6336 10144 10775
9.75 0.767442 0.182558 0.0751342 0.882353 0.0462185 0.17659 0.888889 0.00451213 0.166667 9.625 9.875 1.96302e+06 17822 21104 21641
10.00 0.954545 0.00768775 0.0445454 0.947608 -0.00195599 0.0530003 0.966555 0.00314182 0.0379838 9.875 10.125 3.01385e+06 44802 48221 46575
10.25 0.969484 -0.00122958 0.0416857 0.972147 -0.00102824 0.0309709 0.970917 0.00542349 0.0219716 10.125 10.375 2.28787e+06 47411 50043 46317
10.50 0.966548 0.0108606 0.0238651 0.979644 -7.38502e-05 0.0266021 0.984197 -0.00360662 0.0325427 10.375 10.625 1.45902e+06 39132 40283 37113
10.75 0.967347 0.0102571 0.0211836 0.977809 0.00208044 0.0241823 0.981845 0.000408947 0.0258322 10.625 10.875 909317 30689 30349 28014
11.00 0.958061 0.0120863 0.023376 0.963468 0.00654203 0.0204456 0.970489 0.00366259 0.0234133 10.875 11.125 563131 24296 21442 19511
11.25 0.917983 0.0326338 0.00948673 0.927662 0.0225535 0.016754 0.94699 0.00897557 0.023673 11.125 11.375 338304 18131 13824 12511
11.50 0.874598 0.0417668 0.0121347 0.867378 0.0424268 0.0109379 0.896143 0.0208564 0.0188751 11.375 11.625 201559 11492 9121 7792
11.75 0.773968 0.0659124 -0.00273663 0.777003 0.0522956 0.00313413 0.801859 0.0324971 0.0174103 11.625 11.875 120083 3936 6003 5025
12.00 0.713178 0.0762954 -0.0155283 0.640076 0.0662097 -0.00411707 0.675702 0.0445744 0.000577271 11.875 12.125 70660 468 4223 3211
12.25 0.54902 0.130592 -0.0291054 0.499014 0.0558642 -0.00219449 0.534274 0.0354626 0.00662917 12.125 12.375 41461 70 2821 2005
12.50 0.470588 0.10084 -0.00309598 0.357542 0.0489478 0.00720429 0.371648 0.0287099 0.0136475 12.375 12.625 24250 20 1761 1240
12.75 0.333333 0 0.166667 0.280464 0.0268681 0.0178555 0.276705 0.0237814 0.0160156 12.625 12.875 14175 3 614 877
13.00 0 0 0 0.186441 0.0135593 0.0298142 0.137996 0.0227181 0.0165387 12.875 13.125 7970 1 65 568
13.25 0 0 0 0 0.111111 0 0.121134 0.005893 0.0213834 13.125 13.375 4488 0 10 404
13.50 0 0 0 0 0 0 0.0649351 0.0103787 0.0127612 13.375 13.625 2424 0 0 237
13.75 0 0 0 0 0 0 0.0779221 -0.00197271 0.0373815 13.625 13.875 1247 0 0 79
14.00 0 0 0 0 0 0 0.1 0 0 13.875 14.125 612 0 0 10
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 291 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 101 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 39 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
