#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26320 136 338 307
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 47315 466 1092 1085
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 223187 3102 6984 6649
9.50 0 0.666667 0 1 0 0.333333 1 -0.19704 0.666667 9.375 9.625 817411 10069 15172 13704
9.75 0.571429 0.187918 0.156794 0.804878 0.0469738 0.225931 0.903846 -0.035233 0.290943 9.625 9.875 2.24625e+06 27983 31444 27188
10.00 0.923077 0.0197802 0.062753 0.930481 0.0135188 0.0722723 0.944 0.00420719 0.0616471 9.875 10.125 3.35773e+06 56112 56944 47234
10.25 0.962264 0.00703406 0.0178198 0.97556 -0.00126386 0.0224351 0.966165 0.0140504 0.00929642 10.125 10.375 2.43468e+06 56351 54445 44042
10.50 0.965368 0.0136444 0.00121701 0.965082 0.0141952 0.000962079 0.9799 0.00185227 0.0125082 10.375 10.625 1.53071e+06 45966 43058 34732
10.75 0.974727 0.00284761 0.0136756 0.973079 0.00357872 0.00902212 0.974794 0.00258487 0.00881433 10.625 10.875 949901 37053 31945 25660
11.00 0.955402 0.0175402 0.00454253 0.957046 0.0152975 0.000950336 0.963273 0.00606489 0.00707877 10.875 11.125 584111 29517 22583 17608
11.25 0.924897 0.0383667 -0.00365871 0.929229 0.0310179 0 0.942279 0.0211511 0.00525391 11.125 11.375 345961 21477 14904 11460
11.50 0.872467 0.0556012 -0.00298893 0.880331 0.0486512 0.00390834 0.903405 0.0327013 0.00774872 11.375 11.625 204215 13065 9791 6998
11.75 0.801506 0.0702031 -0.00605667 0.78982 0.0667654 -0.00363547 0.829663 0.0454527 0.0106287 11.625 11.875 119974 4245 6492 4462
12.00 0.723214 0.0889404 -0.016102 0.669217 0.0649059 -0.00706977 0.6803 0.0454366 -3.75509e-05 11.875 12.125 70239 466 4619 2835
12.25 0.673469 0.0578739 0.00680268 0.532706 0.0595785 -0.00866026 0.520517 0.0327792 0.00750554 12.125 12.375 40775 67 3076 1783
12.50 0.3125 0.149038 -0.0511364 0.367657 0.0522291 0.00729686 0.384284 0.0424485 0.00984979 12.375 12.625 23300 17 1810 1105
12.75 0.5 0.0714286 0.0555556 0.29291 0.0335853 0.024442 0.274968 0.0339266 0.0239973 12.625 12.875 13379 6 616 852
13.00 0 0.5 0 0.1875 0.0553571 0.0336538 0.135903 0.028756 0.0199606 12.875 13.125 7417 1 67 532
13.25 1 0 0 0.111111 0 0 0.0851648 0.0103259 0.0104982 13.125 13.375 4008 1 9 371
13.50 0 0 0 1 0 0 0.0373832 0.0130755 0.00546828 13.375 13.625 2075 0 1 220
13.75 0 0 0 0 0 0 0.0735294 0.00109745 0.0287533 13.625 13.875 1045 0 0 69
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 468 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 205 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 47 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 16 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
