#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 3.2844e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 32734 30447 2287 113 358 479
9.00 2.11064e-05 0 2.11064e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 53889 47379 6510 370 1139 1382
9.25 8.49656e-05 2.4986e-05 6.49759e-05 9.24613e-05 3.0699e-05 9.24613e-05 0 0 0 0.000177462 0.000176645 0.000177462 0.000158856 0 0.000158856 9.125 9.375 232527 200081 32446 2309 5635 6295
9.50 0.000233908 0.000137049 0.000210531 0.000644094 0.000338345 0.000573033 0.000798467 0.000285292 0.000798467 0.000606551 0.000357676 0.000507028 0.000840964 0.000370253 0.000840964 9.375 9.625 752344 684031 68313 6262 9892 10702
9.75 0.00240335 0.000774057 0.0020274 0.00324847 0.0015756 0.00269553 0.00209242 0.00230029 0.00155952 0.00315733 0.00249634 0.00265168 0.00529299 0.00187047 0.00443593 9.625 9.875 1.94697e+06 1.76503e+06 181932 17205 20587 21349
10.00 0.00321983 0.00109048 0.00271397 0.0096652 0.00287765 0.0078696 0.00996088 0.00337785 0.00807548 0.00953461 0.00344635 0.00746034 0.0141546 0.00257904 0.01184 9.875 10.125 2.98677e+06 2.57157e+06 415201 43972 47616 46416
10.25 0.00512214 0.000987091 0.00425503 0.0214642 0.00504554 0.0154697 0.0203388 0.00648692 0.0138727 0.0236682 0.00727486 0.0163788 0.0305232 0.00436629 0.0219488 10.125 10.375 2.27537e+06 1.85821e+06 417160 46758 49687 46522
10.50 0.00977119 0.000912602 0.00757678 0.0453133 0.00897656 0.0250905 0.039856 0.0135288 0.021646 0.0511219 0.0133351 0.0262297 0.0646993 0.00568406 0.0371232 10.375 10.625 1.45277e+06 1.12688e+06 325887 38614 40022 37342
10.75 0.0184193 0.000834834 0.0133024 0.0947396 0.0155918 0.0393093 0.0814722 0.0315525 0.0303738 0.0994554 0.0190899 0.0408676 0.12528 0.00906649 0.0557882 10.625 10.875 905988 675377 230611 30268 30295 28153
11.00 0.0346925 0.00100079 0.0218353 0.16471 0.0213557 0.0498446 0.138348 0.0480655 0.0371472 0.168674 0.0231492 0.0484433 0.203478 0.00747293 0.071793 10.875 11.125 561116 403056 158060 23918 21260 19609
11.25 0.0669341 0.000263296 0.0332067 0.252938 0.0207688 0.0484574 0.220553 0.0536853 0.0392405 0.253974 0.0238584 0.0479555 0.305175 0.00730959 0.0689406 11.125 11.375 337366 242074 95292 17973 13777 12560
11.50 0.123065 -0.000553295 0.0477409 0.36467 0.0265257 0.0364691 0.298409 0.057622 0.0290972 0.360513 0.0293886 0.0334335 0.426108 0.00550288 0.0544787 11.375 11.625 201220 146077 55143 11377 9051 7829
11.75 0.206091 -0.00306275 0.0504577 0.488371 0.0238056 0.0171877 0.406442 0.044076 0.0139763 0.48344 0.0354669 0.0091112 0.539917 0.00517178 0.0369006 11.625 11.875 119929 88068 31861 3912 5918 5073
12.00 0.31624 -0.0017305 0.0464222 0.617448 0.0279118 0.00790328 0.552743 0.0544587 0.00164771 0.618164 0.0436467 -0.00174075 0.639456 0.0158542 0.0179011 11.875 12.125 70665 52027 18638 474 4151 3234
12.25 0.442605 0.018419 0.0397347 0.730496 0.0409124 0.00545996 0.774648 0.0561213 0.00400567 0.727436 0.0495429 -0.00041467 0.747247 0.0293234 0.0160591 12.125 12.375 41489 31222 10267 71 2792 1998
12.50 0.57442 0.0490047 0.0372024 0.832813 0.0397721 0.00743616 1 0 0.04 0.809165 0.0555813 0.00490946 0.849282 0.0274405 0.0126913 12.375 12.625 24249 18483 5766 18 1724 1254
12.75 0.701842 0.0653259 0.035875 0.888483 0.032271 0.00887156 0.833333 0.0666667 0 0.84765 0.0463118 0.00451267 0.912458 0.0240005 0.0186334 12.625 12.875 14246 10964 3282 6 617 891
13.00 0.798205 0.068323 0.0312176 0.933978 0.0236624 0.00776821 1 0 0 0.970588 0.0162539 0.0170999 0.932143 0.0236093 0.0121428 12.875 13.125 7996 6239 1757 1 68 560
13.25 0.870155 0.0595238 0.0235327 0.955801 0.0225094 0.00463831 0 0 0 0.777778 0.122222 -0.0222222 0.962312 0.0161057 0.000382602 13.125 13.375 4517 3612 905 0 9 398
