#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0107362 0.0110107 0.00474424 0.0113264 0.0124797 0.00548186 0.0125987 0.0122417 0.00583103 0.0137116 0.0130657 0.00587512 7.2 7.4 662257 140760 17011 17204 15529
7.5 0.0148629 0.012367 0.00620676 0.0141927 0.0128156 0.0062475 0.0176872 0.0144085 0.00691135 0.0191266 0.0139785 0.00760021 7.4 7.6 577582 128493 16191 16192 14684
7.7 0.0199492 0.0159969 0.00726509 0.0186603 0.0159313 0.00675307 0.021542 0.0166597 0.00848726 0.0247553 0.0161138 0.00932022 7.6 7.8 490588 113724 15106 14884 13507
7.9 0.0333161 0.020692 0.0114955 0.0336398 0.024128 0.0130214 0.0322553 0.0214714 0.0121635 0.0370898 0.0204634 0.0120698 7.8 8 405417 98701 13495 13232 12279
8.1 0.0580527 0.0286075 0.018231 0.0524264 0.035008 0.0167787 0.0554755 0.0271709 0.0175401 0.0607733 0.0295502 0.0169081 8 8.2 332804 87137 12440 12223 10944
8.3 0.0808767 0.0318814 0.0211014 0.0787111 0.0392815 0.0257857 0.0765831 0.0288534 0.0188198 0.0807058 0.0345661 0.019675 8.2 8.4 276440 80324 11862 11299 10326
8.5 0.0975201 0.0296739 0.0230545 0.0992437 0.0395349 0.0241409 0.0919731 0.0272838 0.0210681 0.102536 0.0333919 0.0201667 8.4 8.6 231504 74601 11244 10482 9508
8.7 0.113624 0.0313007 0.0230923 0.112208 0.0393841 0.0271695 0.113091 0.0332799 0.0264475 0.125571 0.0320913 0.0210498 8.6 8.8 188579 63714 10125 9042 8281
8.9 0.136952 0.0306067 0.0237113 0.139134 0.0358748 0.0294137 0.134196 0.0304981 0.0228491 0.144065 0.0302807 0.022427 8.8 9 152676 51836 8853 7659 7042
9.1 0.156384 0.0279885 0.0226274 0.154575 0.035501 0.0284681 0.151778 0.0279382 0.0226065 0.168555 0.0311568 0.0158993 9 9.2 123513 41244 7781 6216 5722
9.3 0.180503 0.0264532 0.0250723 0.171035 0.0400625 0.0343553 0.172795 0.0296264 0.0281049 0.192347 0.0284228 0.0175411 9.2 9.4 101191 33795 6427 5222 4932
9.5 0.207283 0.0275432 0.0270798 0.184912 0.0415892 0.0305072 0.205821 0.0295382 0.030223 0.223477 0.0228188 0.0207257 9.4 9.6 84889 28175 5221 4577 4259
9.7 0.226397 0.026575 0.022386 0.184534 0.0349895 0.0297498 0.227548 0.0302476 0.0275309 0.248961 0.0197967 0.0140601 9.6 9.8 73144 23849 3766 4081 3786
9.9 0.251007 0.0267848 0.0252308 0.193285 0.0409712 0.0349831 0.254806 0.0305659 0.0292616 0.28009 0.0203443 0.0187286 9.8 10 64096 20787 2693 3839 3421
10.1 0.265091 0.0248591 0.0235498 0.165931 0.0375337 0.0326104 0.280809 0.0304024 0.0314141 0.282142 0.0186518 0.0165551 10 10.2 57639 18352 1573 3486 3206
10.3 0.273971 0.026868 0.0246758 0.175386 0.0463913 0.0472465 0.295549 0.0311775 0.0282025 0.299157 0.0180244 0.0205757 10.2 10.4 51479 15992 729 3480 2959
10.5 0.275086 0.0218586 0.0198655 0.196674 0.0495485 0.0429523 0.274913 0.0296407 0.0223614 0.300359 0.0162841 0.0165754 10.4 10.6 44949 13551 290 3208 2590
10.7 0.262771 0.0209289 0.0174853 0.177213 0.0382595 0.0493084 0.252072 0.0255297 0.0252608 0.300401 0.0177571 0.015171 10.6 10.8 35638 10381 103 2540 2189
10.9 0.20556 0.0223001 0.0167025 0.103111 0.0673738 0.0639498 0.177357 0.0223056 0.0225762 0.238813 0.019666 0.0153377 10.8 11 23609 6330 27 1437 1535
11.1 0.150472 0.0267033 0.0161328 0.0907754 0.101319 0.101936 0.0871531 0.0276062 0.024752 0.172093 0.0255685 0.0218186 11 11.2 12257 2826 6 426 862
11.3 0.0907453 0.019389 0.0174624 0.176598 0.0392507 0.963176 0.00770843 0.0278804 0.0342204 0.106847 0.0155658 0.0187802 11.2 11.4 5076 857 2 64 322
11.5 0.0252512 0.0131337 0.0142824 -0.914839 0.0237305 0.0172726 0.084478 0.0233101 0.0171272 0.0186461 0.0186335 0.0146033 11.4 11.6 1832 226 0 5 97
11.7 -0.00873929 0.0290061 0.0265605 -0.95183 0.0161783 0.0137715 -0.951681 0.0162599 0.0139213 -0.0546392 0.0502247 0.065755 11.6 11.8 561 40 0 0 14
11.9 0.0217391 0.0137219 0.0143317 -0.97546 0.0174769 0.0148311 -0.97546 0.0174769 0.0148311 -0.973451 0.0285694 0.0160224 11.8 12 120 8 0 0 0
12.1 -1 0.0555556 0 -1 0.047619 0 -1 0.047619 0 -1 0.05 0 12 12.2 17 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
