#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 28428 258 497 323
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 50125 733 1539 1123
9.25 0 0 0 0 0 0 0 0.790062 0 9.125 9.375 240753 4905 9417 6898
9.50 1 0 1 0.333333 0.416667 -0.0952381 0 0.712974 0 9.375 9.625 919945 15617 20885 14749
9.75 0.722222 -0.0626478 0.460684 0.555556 0.12012 0.161616 0.714286 0 0.441558 9.625 9.875 2.57454e+06 37825 38878 25788
10.00 0.844156 0.025974 0.159945 0.94186 -0.0263049 0.211091 0.89899 -0.00375181 0.214058 9.875 10.125 3.5624e+06 63268 60037 38841
10.25 0.949791 0.00945687 0.0303277 0.958188 0.00655544 0.0269955 0.940171 0.0213675 0.0286191 10.125 10.375 2.52792e+06 61950 55691 34970
10.50 0.95525 0.0132836 0.00874752 0.957849 0.0109661 0.00478369 0.961345 0.00858867 0.0150483 10.375 10.625 1.57803e+06 51442 43703 27576
10.75 0.958967 0.0131853 0.00323445 0.966718 0.00555062 0.00913376 0.974382 -0.00103492 0.0194029 10.625 10.875 974584 41914 31967 20233
11.00 0.952142 0.0150319 0.00181586 0.950426 0.0207918 0.00128096 0.963636 0.00519055 0.0115336 10.875 11.125 594362 33013 22635 13570
11.25 0.930472 0.030794 0.00277466 0.928819 0.0312803 -0.0030691 0.936854 0.0167611 0.00321573 11.125 11.375 347887 23763 14624 8753
11.50 0.873636 0.0580157 -0.00251186 0.889779 0.0444678 0.00972575 0.897994 0.0316831 0.00717682 11.375 11.625 204047 14184 9784 5460
11.75 0.803063 0.0741295 -0.00484264 0.793053 0.077091 -0.00769246 0.835976 0.0366469 0.017285 11.625 11.875 118693 4482 6643 3521
12.00 0.766234 0.0532929 0.0063771 0.666028 0.0742541 -0.0102672 0.69122 0.0574099 0.00291896 11.875 12.125 68924 508 4638 2282
12.25 0.653061 0.0636054 0.00899339 0.52832 0.0703436 -0.0111597 0.530318 0.041111 0.00646174 12.125 12.375 39641 75 3048 1414
12.50 0.518519 0.0148149 0.0479303 0.391583 0.0567584 0.0101818 0.408397 0.0347585 0.0172124 12.375 12.625 22243 29 1797 936
12.75 0.5 0 0.125 0.31384 0.0333821 0.0276016 0.310403 0.0390783 0.0192027 12.625 12.875 12528 4 623 666
13.00 0.25 0 0 0.236364 0.0915052 0.0530303 0.176923 0.0215305 0.0332611 12.875 13.125 6817 4 62 419
13.25 0 0 0 0.4 0.2 0 0.105263 0.0119243 0.022586 13.125 13.375 3536 1 5 276
13.50 0 0 0 0.5 0 0 0.0484848 0.0121212 0.0237935 13.375 13.625 1788 0 3 169
13.75 0 0 0 0 0 0 0.06 0.00976745 0.00117647 13.625 13.875 853 0 0 52
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 354 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 129 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 34 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 4 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
