#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00242215 0.00309195 0.0015699 0.00259775 0.00349665 0.00178477 0.00278545 0.00361072 0.00161986 0.00209289 0.00344656 0.00143049 7.2 7.4 576710 133116 23243 15027 4457
7.5 0.0049869 0.00599784 0.00331018 0.00504615 0.00560781 0.0032124 0.00437191 0.00505486 0.00304504 0.00359696 0.00681402 0.00221228 7.4 7.6 468950 117265 21599 13572 4141
7.7 0.00830923 0.00858215 0.0050903 0.00923587 0.00918779 0.00540835 0.00708487 0.00732495 0.00438244 0.0109483 0.0101837 0.00684848 7.6 7.8 388316 110694 21705 13074 3909
7.9 0.0123599 0.0104069 0.00726903 0.0132882 0.0110231 0.00770479 0.0123117 0.00950692 0.00764295 0.0177539 0.0151769 0.00985576 7.8 8 324691 104817 21528 12284 3932
8.1 0.0174159 0.0124416 0.00953134 0.018126 0.0131039 0.00938849 0.0175509 0.0140394 0.010085 0.0232376 0.0159004 0.0128327 8 8.2 267553 91101 20078 11118 3588
8.3 0.0251615 0.0151628 0.0124718 0.0271749 0.0154568 0.0126365 0.0285018 0.0175923 0.0141741 0.0273651 0.0239403 0.0128524 8.2 8.4 214955 74161 17855 9718 3042
8.5 0.0379253 0.0180228 0.0162035 0.0419746 0.0186563 0.0185324 0.0401344 0.0211286 0.0174098 0.0463332 0.0283866 0.0190178 8.4 8.6 171745 58436 15336 8120 2586
8.7 0.052093 0.022278 0.0189724 0.0520524 0.0203925 0.018485 0.0592503 0.0244626 0.0222071 0.0602932 0.036688 0.0222414 8.6 8.8 136452 45785 13118 6785 2128
8.9 0.069399 0.0255985 0.0224911 0.0668307 0.0252775 0.0205637 0.0789109 0.0275042 0.0247712 0.0676624 0.0378099 0.0212874 8.8 9 107079 35422 10945 5829 1740
9.1 0.0902154 0.0260488 0.0240723 0.0785031 0.0217751 0.0218086 0.0945259 0.0281343 0.0237949 0.108807 0.0440455 0.0309978 9 9.2 84624 27500 8452 4875 1489
9.3 0.109386 0.0287073 0.0227799 0.0793936 0.0235755 0.0198766 0.121504 0.0300151 0.0269372 0.13817 0.0442254 0.029895 9.2 9.4 67168 21355 6365 3967 1197
9.5 0.129026 0.0316877 0.0279852 0.0818265 0.0239692 0.024434 0.152618 0.0296415 0.0312072 0.156596 0.0475219 0.0299261 9.4 9.6 54082 16824 4426 3407 1011
9.7 0.154626 0.031359 0.0305642 0.0744461 0.027929 0.029447 0.186851 0.0340848 0.0357409 0.206506 0.0325961 0.0402733 9.6 9.8 45499 13657 2883 3210 923
9.9 0.172812 0.0333154 0.031977 0.0739468 0.0321246 0.0292858 0.213601 0.0311006 0.0347423 0.188704 0.0477893 0.0419887 9.8 10 40146 11722 1832 2927 827
10.1 0.188964 0.0338182 0.0340806 0.0348088 0.0246015 0.0267806 0.234162 0.038086 0.0384994 0.272176 0.0387839 0.0413279 10 10.2 36735 10327 996 2940 805
10.3 0.193646 0.0328095 0.0369855 -0.0176332 0.0296974 0.0378914 0.24804 0.0376859 0.035067 0.267835 0.0310798 0.0410379 10.2 10.4 34626 9048 588 2821 769
10.5 0.19774 0.0322049 0.0327064 -0.0320578 0.0529221 0.05396 0.240963 0.0285335 0.0368467 0.292671 0.0234683 0.0272293 10.4 10.6 31211 7675 262 2667 739
