#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 53009 101 278 361
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 73918 328 905 1157
9.25 0 0 0 0 0.820755 0 1 0 1 9.125 9.375 278703 1938 4963 5911
9.50 1 0 1 0.833333 0.166667 0.833333 0.941176 0.0588235 0.122572 9.375 9.625 778746 5600 8695 10000
9.75 0.807018 0.0679824 0.101035 0.8375 0.1625 0.0682692 0.837209 0.0627907 0.0964686 9.625 9.875 1.87803e+06 14627 17872 19702
10.00 0.938815 0.015384 0.0367166 0.946429 0.0066964 0.0373377 0.958668 -0.0041641 0.0490826 9.875 10.125 2.86975e+06 39964 44303 45241
10.25 0.959605 0.0157374 0.0201238 0.962842 0.0111837 0.0181186 0.977297 0 0.0268841 10.125 10.375 2.21828e+06 43547 47531 46657
10.50 0.962534 0.00862724 0.0202925 0.978403 -0.00091815 0.0266823 0.98 -0.00479341 0.0267807 10.375 10.625 1.42378e+06 36184 38609 37965
10.75 0.952327 0.0172379 0.00975734 0.969503 0.00585306 0.0160545 0.976185 0.00033462 0.0213154 10.625 10.875 890124 27838 29209 28560
11.00 0.946032 0.0192933 0.0146485 0.959352 0.0104022 0.0152564 0.967945 0.00464028 0.0161892 10.875 11.125 550801 21854 20435 20114
11.25 0.91172 0.0313606 0.00994641 0.916966 0.0272973 0.0061813 0.940968 0.01382 0.0123492 11.125 11.375 333197 16468 13236 12955
11.50 0.84141 0.0584774 -0.0018996 0.866226 0.0374513 0.00633109 0.881509 0.0293624 0.00650859 11.375 11.625 199473 10658 8617 8097
11.75 0.778344 0.0545077 -6.15716e-05 0.780753 0.0490729 8.21948e-05 0.794429 0.0369219 0.00717998 11.625 11.875 119149 3740 5694 5185
12.00 0.64 0.0812714 -0.0119174 0.619311 0.0692896 -0.00265396 0.655944 0.0491486 -0.00217563 11.875 12.125 70344 436 3982 3352
12.25 0.581818 -0.0060606 0.0433566 0.493018 0.0524363 0.0003452 0.509994 0.0324901 0.00729734 12.125 12.375 41463 75 2657 2089
12.50 0.65 -0.0136364 0.0693548 0.375 0.042971 0.0136507 0.389635 0.0230485 0.0168438 12.375 12.625 24473 23 1707 1292
12.75 0.571429 0.0535714 0.10989 0.277551 0.0226095 0.0201253 0.256345 0.0332301 0.00397551 12.625 12.875 14400 7 560 905
13.00 0 0 0 0.178571 0.0106178 0.0338346 0.15342 0.0161917 0.0148428 12.875 13.125 8197 3 67 584
13.25 0 0 0 0 0.0833333 0 0.123324 0.0110425 0.0192635 13.125 13.375 4607 0 10 392
13.50 0 0 0 0 0 0 0.064 0.00366917 0.0211984 13.375 13.625 2513 0 1 261
13.75 0 0 0 0 0 0 0.0405405 0.00293772 0.0131433 13.625 13.875 1351 0 0 78
14.00 0 0 0 0 0 0 0.166667 0 0.0238095 13.875 14.125 672 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 328 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 130 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 49 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
