#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0 0 0 0 0 7.2 7.4 212833 241 0 0
7.5 0 0 0 0 0 0 0 0 0 7.4 7.6 158535 203 0 0
7.7 0 0 0 0 0 0 0 0 0 7.6 7.8 111186 236 0 0
7.9 0 0 0 0 0 0 0 0 0 7.8 8 74729 204 0 0
8.1 0 0 0 0 0 0 0 0 0 8 8.2 48171 182 0 0
8.3 0 0 0 0 0 0 0 0 0 8.2 8.4 30110 142 0 0
8.5 0 0 0 0 0 0 0 0 0 8.4 8.6 18540 114 0 0
8.7 0 0 0 0 0 0 0 0 0 8.6 8.8 11495 95 0 0
8.9 0 0 0 0 0 0 0 0 0 8.8 9 6623 74 0 0
9.1 0 0 0 0 0 0 0 0 0 9 9.2 3881 52 0 0
9.3 0 0 0 0 0 0 0 0 0 9.2 9.4 2113 42 0 0
9.5 0 0 0 0 0 0 0 0 0 9.4 9.6 1150 34 0 0
9.7 0 0 0 0 0 0 0 0 0 9.6 9.8 617 23 0 0
9.9 0 0 0 0 0 0 0 0 0 9.8 10 294 11 0 0
10.1 0 0 0 0 0 0 0 0 0 10 10.2 177 5 0 0
10.3 0 0 0 0 0 0 0 0 0 10.2 10.4 84 3 0 0
10.5 0 0 0 0 0 0 0 0 0 10.4 10.6 34 0 0 0
10.7 0 0 0 0 0 0 0 0 0 10.6 10.8 7 0 0 0
10.9 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 1 0 0 0
11.3 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
