#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 203214 44 10 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 324367 210 36 0
9.25 0 0.543599 0 0 0 0 0 0 0 9.125 9.375 1.12812e+06 2764 432 0
9.50 0 0.333333 0 0 0 0 0 0 0 9.375 9.625 3.235e+06 23048 2953 0
9.75 0.5 0.5 0.147059 0 0.5 0 0 0 0 9.625 9.875 4.71741e+06 48694 5133 0
10.00 0 0.666667 0 0 0 0 0 0 0 9.875 10.125 3.55389e+06 52881 5454 0
10.25 1 -0.25 1 0 0.751648 0 0 0 0 10.125 10.375 2.13154e+06 49932 5199 0
10.50 1 -0.0714286 1 0 0.656875 0 0 0 0 10.375 10.625 1.23206e+06 42282 4356 0
10.75 0.888889 0.111111 0.888889 1 0 1 0 0 0 10.625 10.875 659767 29618 2908 0
11.00 1 -0.0497237 1 1 0 1 0 0 0 10.875 11.125 341021 19759 1855 0
11.25 0.87234 0.10592 0.87234 0.95 0.05 0.95 0 0 0 11.125 11.375 170426 12270 1211 0
11.50 0.905797 0.0698127 0.905797 0.958333 0.0416667 0.958333 0 0 0 11.375 11.625 81848 6061 841 0
11.75 0.918605 0.0813953 0.918605 0.909091 0.0909091 0.28 0 0 0 11.625 11.875 38152 1697 544 0
12.00 0.909091 0.0909091 0.409091 0.846154 0.100275 0.0617227 0 0 0 11.875 12.125 16507 165 350 0
12.25 1 0 0 0.769231 0.171946 0.0909091 0 0 0 12.125 12.375 6846 2 220 0
12.50 0 0 0 0.745455 0.136898 0.133514 0 0 0 12.375 12.625 2483 1 107 0
12.75 0 0 0 0.571429 0.197802 0.0714286 0 0 0 12.625 12.875 759 0 29 0
13.00 0 0 0 0.5 0.5 0.166667 0 0 0 12.875 13.125 229 0 4 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 43 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 5 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
