#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000811115 0.00107869 0.000436678 0.00383983 0.00466582 0.00213226 0.00395895 0.00511846 0.00237872 0.0032416 0.00498321 0.00174136 0.00439351 0.00577144 0.00294998 7.2 7.4 577930 445084 132846 22592 15556 5645
7.5 0.00115266 0.00139229 0.000673692 0.00733188 0.00673981 0.00430256 0.00759649 0.00761615 0.00472271 0.00624837 0.00646784 0.00377642 0.00716332 0.00644469 0.00404988 7.4 7.6 468307 353097 115210 20876 14028 5094
7.7 0.00162193 0.00195064 0.000981812 0.0121525 0.0100889 0.00689934 0.0123578 0.0103459 0.00728067 0.0111156 0.00964121 0.0060808 0.0131219 0.0108106 0.00718538 7.6 7.8 387212 280646 106566 20113 12935 4841
7.9 0.00263443 0.00270436 0.00160176 0.0178712 0.0128239 0.00933298 0.0193043 0.0126323 0.0104202 0.0182003 0.0115505 0.00967393 0.0243183 0.0161067 0.0135346 7.8 8 326715 223385 103330 20546 12587 4922
8.1 0.00446101 0.00394456 0.00255691 0.0251315 0.015109 0.0121915 0.026008 0.0157243 0.0125011 0.0274621 0.0142287 0.0138213 0.0277847 0.0213783 0.0139645 8 8.2 271186 179189 91997 19518 11635 4487
8.3 0.00677135 0.00541779 0.00353183 0.0365306 0.0186449 0.0150663 0.0422855 0.0182381 0.0176006 0.0405819 0.0194255 0.0168782 0.0437284 0.0241552 0.0192349 8.2 8.4 219361 143914 75447 17126 10063 3880
8.5 0.0112553 0.0073892 0.00496586 0.0525068 0.0234865 0.0188457 0.0560441 0.0224017 0.0206216 0.0557918 0.0253517 0.0198867 0.0613582 0.0311314 0.0235605 8.4 8.6 175607 115590 60017 15102 8371 3198
8.7 0.0175238 0.00918011 0.00712623 0.0743787 0.025741 0.0240689 0.0769085 0.026551 0.0265786 0.0775204 0.0309565 0.0266307 0.0858018 0.0331302 0.0294638 8.6 8.8 139520 92163 47357 12979 7001 2772
8.9 0.0249647 0.00985041 0.00894502 0.10184 0.0313745 0.0291859 0.0979999 0.0294417 0.0293681 0.10953 0.0315092 0.0351482 0.11507 0.0432478 0.0297864 8.8 9 110450 73619 36831 10828 6035 2192
9.1 0.0360225 0.0121843 0.011801 0.132234 0.0326263 0.0317328 0.122339 0.0298684 0.0293647 0.135847 0.0320142 0.0319299 0.146979 0.0406643 0.0307133 9 9.2 87113 58418 28695 8596 5015 1807
9.3 0.0516232 0.0137856 0.0121899 0.17141 0.0299614 0.0339694 0.145287 0.0259568 0.033506 0.18096 0.0318146 0.0372295 0.191617 0.0455547 0.0352187 9.2 9.4 69770 47153 22617 6445 4252 1527
9.5 0.0694496 0.0132402 0.0156873 0.211652 0.0307903 0.0330086 0.16073 0.0230065 0.0236361 0.2311 0.0333295 0.0338843 0.245513 0.0384463 0.0379812 9.4 9.6 57043 39119 17924 4689 3643 1378
9.7 0.0934181 0.0185525 0.015693 0.256863 0.0326645 0.0360066 0.183393 0.030563 0.0312817 0.28192 0.0333245 0.039533 0.276882 0.0497028 0.0364725 9.6 9.8 48274 33260 15014 3195 3278 1166
9.9 0.127077 0.0196366 0.0176516 0.31089 0.0286721 0.0286329 0.210762 0.0266337 0.0257347 0.349584 0.0300477 0.0317453 0.346895 0.0278603 0.0413395 9.8 10 43211 30354 12857 1973 3173 1065
