#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.978261 0.0151602 0.0227053 0.970414 0.0135858 0.0295017 0.972222 0.0172515 0.0262763 7.2 7.4 595798 21181 17227 9965
7.5 0.985481 0.0105508 0.0188143 0.989474 0.0105263 0.0136672 0.979592 0.00857383 0.0153061 7.4 7.6 486047 18903 15101 8566
7.7 0.990424 0.00572234 0.0149855 0.987261 0.00636941 0.0106726 0.980198 0.0135908 0.0175115 7.6 7.8 400648 17189 13423 7663
7.9 0.983891 0.00663936 0.0112134 0.983991 0.0105737 0.0122933 0.984177 0.0158228 0.0133035 7.8 8 335031 16621 12439 7330
8.1 0.983103 0.0103095 0.018173 0.988675 0.00740343 0.0101036 0.993039 0.00346404 0.00679189 8 8.2 284722 16884 12108 7232
8.3 0.972994 0.0103949 0.0178508 0.985342 0.00576907 0.0108604 0.989744 0.00284898 0.00541759 8.2 8.4 236042 15814 10732 6506
8.5 0.974457 0.0102627 0.0223162 0.983903 0.00773716 0.0146052 0.9825 0.00800633 0.0114389 8.4 8.6 191162 14038 9450 5322
8.7 0.973581 0.0115125 0.0174949 0.970297 0.00803363 0.0133809 0.966717 0.00991839 0.0118299 8.6 8.8 152158 11965 7763 4548
8.9 0.961561 0.0159802 0.025391 0.967787 0.00967437 0.019141 0.952465 0.00939262 0.0103993 8.8 9 121957 10272 6602 3800
9.1 0.95273 0.0171836 0.0252157 0.956929 0.0175995 0.024649 0.961165 0.00877482 0.013866 9 9.2 97740 8442 5598 3210
9.3 0.943429 0.0181736 0.0255547 0.924672 0.0229881 0.0315341 0.948518 0.0138252 0.0258989 9.2 9.4 80446 6817 4773 2717
9.5 0.940594 0.018939 0.0289707 0.895701 0.0232867 0.0324528 0.920495 0.0156075 0.0313126 9.4 9.6 67394 5320 4159 2425
9.7 0.926933 0.0219722 0.0241396 0.87366 0.0270981 0.0345056 0.885224 0.0221001 0.0359645 9.6 9.8 58942 3885 3724 2116
9.9 0.931035 0.0216682 0.0295065 0.819776 0.0363935 0.0527534 0.850062 0.0216312 0.0316096 9.8 10 53230 2622 3609 2033
10.1 0.898551 0.0127246 0.0238033 0.755216 0.0319715 0.0391536 0.789817 0.0251711 0.0289002 10 10.2 49422 1616 3596 1942
10.3 0.877483 0.0228488 0.0373008 0.702393 0.0333331 0.0410868 0.720852 0.0310116 0.0349882 10.2 10.4 46147 828 3670 1858
10.5 0.875969 0.0214669 0.0306082 0.657919 0.0315588 0.0249015 0.642857 0.0238096 0.0270483 10.4 10.6 41759 331 3306 1761
10.7 0.883117 0.0245754 0.0649351 0.643035 0.0236319 0.0257934 0.530501 0.0216405 0.0238886 10.6 10.8 32941 127 2683 1461
10.9 0.947368 0.0526316 0.0584795 0.611157 0.0236396 0.0264831 0.4511 0.0208386 0.0180826 10.8 11 21722 43 1596 1066
11.1 0.833333 0.0416667 0.0833333 0.587302 0.023027 0.0308814 0.35687 0.019084 0.0185405 11 11.2 10671 7 536 595
11.3 1 0 0 0.495327 0.0423073 0.0429462 0.281081 0.0228405 0.0296844 11.2 11.4 3671 3 114 216
11.5 1 0 1 0.714286 0.119048 0.214286 0.205128 0.0387742 0.0429661 11.4 11.6 1004 0 12 43
11.7 0 0 0 0 0 0 0 0.25 0 11.6 11.8 163 0 0 4
11.9 0 0 0 0 0 0 0 0 0 11.8 12 14 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 2 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
