#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26877 152 361 307
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 48066 502 1152 1157
9.25 0 0 0 1 0 1 0 0 0 9.125 9.375 226719 3333 7342 6671
9.50 1 -0.2 0.5 1 0 0.5 0.666667 0.333333 0.166667 9.375 9.625 833081 10989 16065 14107
9.75 0.545455 0.141799 0.150106 0.69697 0.0127077 0.272727 0.848485 -0.0359849 0.369318 9.625 9.875 2.29326e+06 29314 32486 27523
10.00 0.958621 0.00378537 0.110345 0.934911 0.00301981 0.0940022 0.969231 -0.00201768 0.0763736 9.875 10.125 3.39349e+06 57332 57496 46296
10.25 0.946237 0.0267364 0.0031293 0.962656 0.0100491 0.016227 0.957717 0.0167151 0.00713629 10.125 10.375 2.45096e+06 57345 54744 43080
10.50 0.965517 0.0111282 0.00385588 0.977092 0 0.0145196 0.978261 0.00108182 0.0124661 10.375 10.625 1.53919e+06 46799 42877 33899
10.75 0.966838 0.0100815 0.00307006 0.974328 0.00500053 0.00769061 0.974123 0.00299674 0.0080297 10.625 10.875 954079 38018 31931 25118
11.00 0.953823 0.0169894 0.00521541 0.953789 0.0186691 0.00203997 0.960239 0.00979388 0.00361735 10.875 11.125 586371 30016 22608 17152
11.25 0.928419 0.0340711 0 0.930363 0.0292456 -0.000564992 0.946592 0.0155627 0.00994545 11.125 11.375 346119 21766 14793 11101
11.50 0.883041 0.0494113 -0.00122327 0.880165 0.0504847 0.00476313 0.897028 0.0392377 0.00415617 11.375 11.625 204253 13176 9775 6884
11.75 0.788984 0.0756091 -0.013824 0.792553 0.0681458 -0.00407773 0.843351 0.0393357 0.00922066 11.625 11.875 119764 4305 6483 4339
12.00 0.739496 0.0776787 -0.0168678 0.663971 0.0735222 -0.00964272 0.676436 0.0522547 -0.00265419 11.875 12.125 70053 496 4646 2808
12.25 0.64 0.06 0 0.533489 0.0598356 -0.00656337 0.526799 0.0366247 0.005997 12.125 12.375 40722 70 3080 1764
12.50 0.421053 0.117409 -0.01373 0.377793 0.0509521 0.00556383 0.394536 0.0356378 0.0179853 12.375 12.625 23098 21 1799 1078
12.75 0.5 0.0714286 0 0.310547 0.0316048 0.0248326 0.282638 0.0368251 0.0183522 12.625 12.875 13197 6 617 829
13.00 0 0 0 0.196429 0.0734127 0.0178571 0.142857 0.0274399 0.0212355 12.875 13.125 7346 1 64 514
13.25 1 0 0 0.1 0.1 0 0.0826211 0.0153018 0.0128536 13.125 13.375 3951 1 10 363
13.50 0 0 0 1 0 0 0.0406091 0.0146672 0.00578327 13.375 13.625 1995 0 1 202
13.75 0 0 0 0 0 0 0.0615385 0.000961538 0.0146635 13.625 13.875 1026 0 0 66
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 450 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 192 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 41 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 15 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
