#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26848 134 276 362
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 46642 366 1041 1186
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 215526 2408 5929 6084
9.50 1 -0.257812 1 0.75 0.144737 0.75 0.875 0.125 0.375 9.375 9.625 765941 7506 11743 11880
9.75 0.714286 0.119048 0.139818 0.777778 0.0793651 0.237237 0.873418 0.0194394 0.226359 9.625 9.875 2.07001e+06 21934 25250 24079
10.00 0.917012 0.0321401 0.0333984 0.952381 0.0142857 0.0329005 0.958333 0.00365502 0.0379181 9.875 10.125 3.17297e+06 49970 52119 47277
10.25 0.967159 0.0112358 0.0198553 0.964602 0.00867534 0.0261402 0.962687 0.0186412 0.0115147 10.125 10.375 2.35657e+06 51596 51783 45761
10.50 0.962995 0.0171496 0.0120642 0.968122 0.0113173 0.0137811 0.971031 0.00913864 0.0158255 10.375 10.625 1.49225e+06 42091 41554 36195
10.75 0.958035 0.0202757 0.0119203 0.975631 0.00649703 0.0176359 0.975441 0.00700349 0.015606 10.625 10.875 927967 33473 30933 26901
11.00 0.954799 0.0195926 0.0124508 0.958958 0.0160938 0.0117227 0.971411 0.0056628 0.0181663 10.875 11.125 573453 26607 21942 18625
11.25 0.924426 0.0357514 0.00568318 0.932502 0.0304072 0.00417143 0.948476 0.0197133 0.0114161 11.125 11.375 342523 19696 14309 12105
11.50 0.874584 0.0490295 0.00632268 0.873303 0.0482809 0.00659555 0.896386 0.0321149 0.00894397 11.375 11.625 203220 12262 9393 7477
11.75 0.769836 0.0807824 -0.0112497 0.784205 0.0616319 -0.00112361 0.813765 0.0369059 0.014618 11.625 11.875 120263 4164 6192 4791
12.00 0.691406 0.0751785 0.00175107 0.647169 0.0743154 -0.0125302 0.674843 0.0472358 0.0024634 11.875 12.125 70598 501 4423 3016
12.25 0.705882 0.0107843 0.0451681 0.516441 0.0521103 0.00052017 0.518881 0.0351998 0.009354 12.125 12.375 41289 71 2880 1893
12.50 0.5 0.0263158 0.0652174 0.367445 0.0472035 0.00948671 0.377847 0.0297456 0.0168509 12.375 12.625 23949 18 1812 1170
12.75 0.142857 0 0.0178571 0.29981 0.0357053 0.0216413 0.274839 0.0330632 0.0146157 12.625 12.875 13749 9 611 872
13.00 0 0 0 0.15 0.0411765 0.0136364 0.141243 0.0241267 0.020761 12.875 13.125 7830 2 69 564
13.25 0 0 0 0.4 0 0 0.0803109 0.00991468 0.00985017 13.125 13.375 4264 0 5 402
13.50 0 0 0 0 0 0 0.0684932 0.00726443 0.0137668 13.375 13.625 2291 0 1 223
13.75 0 0 0 0 0 0 0.0540541 0.0126126 0.027027 13.625 13.875 1163 0 0 78
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 540 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 252 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 72 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 26 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
