#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00534363 0.00422887 0.00235401 0.00544501 0.00446524 0.00247538 0.00595104 0.00523656 0.00248056 0.00683531 0.00719775 0.00357884 7.2 7.4 600932 137386 20244 17265 10627
7.5 0.00914438 0.00614959 0.00365154 0.00931063 0.00655398 0.00385633 0.00879098 0.00633259 0.00373524 0.00912969 0.00805932 0.00360531 7.4 7.6 495465 117347 18592 15347 9535
7.7 0.018336 0.0108384 0.0066722 0.0190651 0.0109553 0.00731685 0.0174351 0.00977905 0.00632344 0.0188812 0.0125128 0.00726187 7.6 7.8 408840 99890 16445 13386 8501
7.9 0.0309883 0.0133065 0.00947032 0.0321566 0.0132776 0.010921 0.0276561 0.0121543 0.00890694 0.0318604 0.0193595 0.00955681 7.8 8 340337 91350 15718 12377 7944
8.1 0.0386263 0.0142462 0.010537 0.039661 0.0141174 0.0111054 0.0377771 0.0142884 0.0106608 0.0430786 0.0187778 0.014219 8 8.2 289952 89140 15790 12022 7841
8.3 0.0493524 0.0156556 0.0119452 0.0518527 0.0156445 0.0135991 0.0482534 0.014946 0.011797 0.0552497 0.0207411 0.0147326 8.2 8.4 241677 80617 15270 11068 6939
8.5 0.0653096 0.015533 0.0147047 0.0682262 0.0173115 0.0172726 0.0672712 0.0164623 0.0143941 0.0735567 0.022001 0.0152333 8.4 8.6 196126 67158 13476 9530 5926
8.7 0.0827422 0.0162479 0.0170354 0.0840606 0.0166459 0.0167596 0.0863889 0.0181189 0.0161466 0.0972378 0.0269416 0.0183543 8.6 8.8 156779 54005 11816 8052 5174
8.9 0.104877 0.0153741 0.0194373 0.101157 0.0192173 0.0201843 0.100615 0.0168146 0.0186309 0.128037 0.0223043 0.0196064 8.8 9 126039 42762 10041 6847 4151
9.1 0.125252 0.0184446 0.0193758 0.118642 0.022625 0.0215932 0.127485 0.0156625 0.0197144 0.144827 0.0235416 0.0202111 9 9.2 101289 34152 8485 5701 3495
9.3 0.145149 0.0214183 0.0222771 0.127444 0.0211444 0.0240048 0.148434 0.026113 0.0228568 0.162118 0.0277196 0.0230528 9.2 9.4 83072 27614 6807 4887 2964
9.5 0.170717 0.0221389 0.0257328 0.135896 0.0238728 0.0235925 0.184563 0.0250347 0.0261083 0.186616 0.0232397 0.0238656 9.4 9.6 70602 22998 5401 4175 2690
9.7 0.185391 0.0276931 0.0273759 0.119289 0.0287212 0.0282624 0.213639 0.026801 0.0321088 0.20513 0.0230082 0.0281648 9.6 9.8 61233 19677 3957 3881 2428
9.9 0.207793 0.0271678 0.0251319 0.114734 0.0311378 0.0344006 0.232309 0.0303941 0.0280112 0.239006 0.0196883 0.0210243 9.8 10 55734 17367 2775 3732 2194
10.1 0.222781 0.028475 0.0290758 0.10427 0.0356039 0.0270138 0.261263 0.0309691 0.0340996 0.258158 0.0265777 0.0304123 10 10.2 51205 15555 1672 3576 2158
10.3 0.237716 0.0293418 0.0300905 0.0764243 0.0397352 0.0366124 0.258742 0.0335927 0.0259513 0.29156 0.0282241 0.0333503 10.2 10.4 48011 13983 873 3698 2061
10.5 0.238396 0.0275385 0.0296359 0.0412106 0.052955 0.04186 0.245086 0.0292736 0.029852 0.295147 0.0180502 0.0203657 10.4 10.6 42960 12036 345 3467 1949
10.7 0.231488 0.0249065 0.0255047 0.100227 0.0385486 0.0504357 0.221699 0.0295062 0.0286861 0.28326 0.0257121 0.030987 10.6 10.8 33932 8879 139 2679 1623
10.9 0.193675 0.0224917 0.0220634 0.0686275 0.0628236 0.0726566 0.146672 0.0262353 0.0248072 0.248179 0.016066 0.018568 10.8 11 22258 5321 32 1524 1121
11.1 0.137339 0.0183401 0.0196564 -0.00792915 0.108606 0.0954068 0.0656289 0.0235866 0.0275805 0.181267 0.0156116 0.0175763 11 11.2 11025 2321 7 527 617
11.3 0.0752677 0.0108488 0.015567 0.214023 0.019627 0.0194177 -0.036887 0.0278908 0.0299444 0.115432 0.0136839 0.0151444 11.2 11.4 3971 652 3 104 212
11.5 -0.00138104 0.0167681 0.0178877 -0.887967 0.018447 0.0176126 -0.145655 0.066393 0.0675167 0.0424035 0.0225276 0.0218619 11.4 11.6 1070 106 0 15 43
11.7 0.0402299 0.0239413 0.0613965 -0.945813 0.0130065 0.0153941 -0.944444 0.0155345 0.0155556 0.053719 0.0133951 0.0168769 11.6 11.8 202 11 0 0 4
11.9 0 0.037037 0 -1 0.0416667 0 -1 0.0416667 0 -1 0.0434783 0 11.8 12 31 1 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
