#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.9226e-06 0.000114429 1.31938e-05 0 0.000334976 1.80525e-05 -1.35366e-05 0.00260136 2.53401e-05 -2.2152e-05 1.71253e-05 0.000104606 7.2 7.4 565624 102372 9987 360 0
7.5 -1.71649e-05 0.000143268 3.18221e-05 -1.7735e-05 0.000385458 3.76605e-05 -2.00449e-05 0.00266315 3.69602e-05 -4.68248e-05 3.11033e-05 0.000153381 7.4 7.6 440640 89766 10086 367 0
7.7 -1.68492e-05 0.000282489 4.45148e-05 -4.53558e-05 0.00015046 5.93824e-05 -4.83095e-05 0.00227686 6.56664e-05 -8.43858e-05 5.67916e-05 0.000227284 7.6 7.8 332557 74480 9807 375 0
7.9 -2.8825e-05 0.000543438 5.42526e-05 -4.57785e-05 0.00105081 8.03488e-05 -9.50169e-05 7.09209e-05 9.31834e-05 -0.00012649 7.45858e-05 0.000318651 7.8 8 244299 57336 9059 374 0
8.1 -5.99126e-05 0.000980456 5.55604e-05 -8.1569e-05 0.0015972 7.75663e-05 -0.000117747 0.003337 9.55922e-05 -0.000153473 5.90166e-05 0.000475059 8 8.2 174543 41037 7631 310 0
8.3 2.16562e-05 0.00150593 0.000105647 -1.17101e-05 0.00265862 0.00013616 -0.000104747 0.00385436 0.000114577 -0.000161652 8.75123e-05 0.000417224 8.2 8.4 122762 27990 6546 244 0
8.5 4.34648e-05 0.00266449 9.0339e-05 4.27937e-06 0.0049225 0.00010447 -6.05349e-05 0.00512266 0.000102035 -0.0001207 7.38258e-05 0.000674089 8.4 8.6 85186 18092 5193 236 0
8.7 8.16927e-05 0.00331398 0.000119436 -1.97433e-05 0.00467439 7.47603e-05 -4.73294e-05 0.0103159 0.000150303 -0.000112733 8.06717e-05 0.00139358 8.6 8.8 58552 11912 4216 166 0
8.9 0.000477822 0.00570967 0.000320983 0.000197286 0.0077181 0.000259003 0 0.0171995 6.89465e-05 -0.000103103 7.24295e-05 0.00230523 8.8 9 39840 7587 3162 153 0
9.1 0.000413553 0.0079143 0.000413553 0 0.0111568 4.27899e-05 0 0.0265606 8.34237e-05 -8.34237e-05 8.34237e-05 0.00467527 9 9.2 27221 4832 2305 97 0
