#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0014063 0.00239698 0.00103722 0.00141468 0.00257936 0.000981544 0.00131823 0.00216353 0.000988834 0.00171488 0.00335713 0.00138124 7.2 7.4 579107 134694 24161 13604 2613
7.5 0.00264026 0.00436761 0.0019725 0.00288677 0.00449147 0.00216587 0.00216229 0.00434622 0.00174462 0.00312004 0.00548274 0.00214216 7.4 7.6 472803 122573 23472 12627 2453
7.7 0.00436799 0.00633007 0.00316366 0.00444577 0.00670983 0.00314265 0.00451001 0.00556627 0.00338275 0.00635314 0.0103724 0.00453085 7.6 7.8 391922 117313 23814 12339 2507
7.9 0.00611528 0.00810384 0.00411459 0.00732326 0.00763633 0.00473892 0.0068083 0.0084087 0.00472444 0.0077845 0.011122 0.00516972 7.8 8 323628 107377 23206 11654 2527
8.1 0.0104271 0.0103168 0.00647554 0.0113424 0.0103935 0.00707537 0.0114706 0.0130654 0.0075697 0.0150286 0.0131037 0.00780688 8 8.2 261801 89389 20740 10356 2209
8.3 0.0168249 0.0136845 0.00956408 0.0180026 0.0151037 0.0106839 0.0216886 0.0149494 0.0122606 0.0195606 0.0208802 0.0118988 8.2 8.4 207014 70558 18203 8856 1863
8.5 0.0277971 0.0177382 0.0150786 0.0302074 0.0179463 0.0159033 0.0299283 0.0195897 0.0154798 0.0300826 0.0318302 0.0146928 8.4 8.6 163912 54893 15708 7312 1563
8.7 0.0398744 0.0202031 0.0187174 0.0401953 0.0200812 0.0182876 0.0409119 0.0245286 0.0185216 0.0425308 0.0311748 0.0178417 8.6 8.8 129515 42632 13240 6341 1303
8.9 0.054953 0.0265448 0.02238 0.0511027 0.0232921 0.0207529 0.0654824 0.0304794 0.0250043 0.0671639 0.0316736 0.0225738 8.8 9 102306 33476 11061 5261 1104
9.1 0.0763916 0.029046 0.02576 0.064556 0.0219001 0.0248373 0.0835334 0.0329518 0.0273062 0.0970082 0.0426111 0.0336087 9 9.2 79908 25279 8339 4396 882
