#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 48537 1842 257 291 59
9 0 0 1.22749e-05 0 0 1.22749e-05 0 0 1.22749e-05 0 0 1.22749e-05 8.875 9.125 86919 5452 878 1080 256
9.25 -5.54594e-06 2.40701e-05 1.10896e-05 -5.54594e-06 3.38332e-10 1.66346e-05 -5.54594e-06 3.38332e-10 1.66346e-05 -5.54594e-06 0.000471409 1.38618e-05 9.125 9.375 402083 41459 6599 8104 2048
9.5 9.53232e-05 0.000635117 -2.17502e-06 8.06072e-05 0.000638377 -1.84572e-05 0.000312256 0.000998883 2.31576e-05 0.000215934 0.000979849 2.34876e-05 9.375 9.625 1.55444e+06 181424 28058 26839 6379
9.75 0.000314791 0.00229871 1.47411e-05 0.000473121 0.0037742 3.12232e-06 0.000606928 0.00419613 -4.85672e-05 0.00123016 0.00603845 0.000143633 9.625 9.875 3.62067e+06 459663 63817 47279 10893
10 7.97664e-05 0.00111806 -5.09715e-05 4.08675e-05 0.00197039 -0.000136622 9.68151e-05 0.00223096 -6.33134e-05 0.000738479 0.00163126 0.000199037 9.875 10.125 3.99631e+06 575706 80646 55505 12745
10.25 0.000574804 0.00141577 0.000347925 0.00063413 0.00210912 0.000295685 0.00118693 0.00220992 0.00072121 0.00222975 0.00288922 0.00174277 10.125 10.375 2.70264e+06 506115 74464 48514 11203
