#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.257416 0.0459239 0.00985748 0.193675 0.0819319 0.00539884 0.241914 0.0571257 0.00569621 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.297128 0.0577308 -0.00369537 0.224562 0.082507 -0.0027201 0.288515 0.0742613 -0.00967818 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.310686 0.0596454 -0.00321308 0.263076 0.0907777 -0.0126366 0.292296 0.0848762 -0.0103238 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0.282574 0.0515626 0.00306275 0.364518 0.0794159 -0.00249466 0.271592 0.0665771 -0.000192672 8.625 8.875 1391 4 0 0 0
9 0 0 0 0.253176 0.0328574 0.0366062 0.262702 0.0874543 0.0444306 0.242245 0.0341551 0.0324913 8.875 9.125 1558 3 0 0 0
9.25 0 0 0 0.208921 0.0260965 0.0659354 0.338067 0.0175678 0.131349 0.166024 0.0380907 0.0466206 9.125 9.375 2838 4 0 0 0
9.5 0 0 0 0.160078 0.0160568 0.0789552 0.23788 0.0113019 0.126752 0.172945 -0.0115488 0.0791316 9.375 9.625 2603 9 0 0 0
9.75 0 0 0 0.107996 0.00707787 0.0718412 -0.820793 0.00164163 0.1171 0.179207 -0.00191516 0.1171 9.625 9.875 1188 3 0 0 0
10 0 0 0 0.0938376 0 0.0727234 -0.871957 -0.00389481 0.0993184 -0.871957 -0.00389481 0.0993184 9.875 10.125 273 3 0 0 0
10.25 0 0 0 0.0683903 -0.00861412 0.0583588 -0.902564 -0.0128205 0.0803419 -0.902564 -0.0128205 0.0803419 10.125 10.375 55 0 0 0 0
10.5 0 0 0 0.0364761 0.00345194 0.0324282 -0.901024 -0.0187714 0.0819113 -0.901024 -0.0187714 0.0819113 10.375 10.625 5 0 0 0 0
10.75 0 0 0 -0.0402219 0.0220674 0.00416088 -0.944984 -0.00647247 0.0517799 -0.944984 -0.00647247 0.0517799 10.625 10.875 0 0 0 0 0
11 0 0 0 0.0629922 -0.0157481 0.0629922 -0.937008 -0.0157481 0.0629922 -0.937008 -0.0157481 0.0629922 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.966667 -0.0166667 0.0333334 -0.966667 -0.0166667 0.0333334 -0.966667 -0.0166667 0.0333334 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0.166667 0 0.166667 -0.833333 0 0.166667 -0.833333 0 0.166667 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 -2.70168e-05 0.000378837 0 -2.70168e-05 2.70168e-05 0.00224239 -2.70168e-05 2.70168e-05 2.70168e-05 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -0.000203452 0.000203452 3.39006e-05 -0.000203452 0.000203452 0.000203452 -0.000203452 0.000203452 6.78035e-05 13.375 13.625 0 0 0 0 0
13.75 0 0 0 -4.44398e-05 0.000154941 -1.89265e-05 -0.00020415 0.00020415 -3.41024e-05 0.000122327 0.000142833 0.000156349 13.625 13.875 0 0 0 0 0
14 0 0 0 0.000347666 0.00540336 0.000351908 0.000335333 0.00295924 0.000376476 -4.21583e-05 0.00486576 2.00207e-06 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.00125361 0.00980576 0.00129517 0.000302 0.00686034 0.000314122 0.00118583 0.0120402 0.00113172 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.0108922 0.0178777 0.00968376 0.00923144 0.0235237 0.00800189 0.0115873 0.0225315 0.0104423 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.0257908 0.0232914 0.020332 0.0209145 0.0249873 0.0158467 0.0275632 0.0265166 0.0210278 14.625 14.875 0 0 0 0 0
15 0 0 0 0.0517189 0.028078 0.0327306 0.041892 0.0387199 0.0271802 0.0592868 0.0366459 0.0349972 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.100635 0.0436387 0.0473734 0.0815444 0.056083 0.0342373 0.104809 0.0518828 0.0493182 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.161039 0.0540776 0.0519467 0.131259 0.0722502 0.0416531 0.16443 0.0524888 0.0490951 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.21461 0.047324 0.0376773 0.175105 0.082854 0.0286899 0.208697 0.0474432 0.0344523 15.625 15.875 0 0 0 0 0
