#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.982622 0.00769234 0.0183367 0.983368 0.00778246 0.0102497 0.984848 0.00618291 0.0145515 7.2 7.4 674780 16417 17164 15814
7.5 0.981595 0.00864881 0.0133411 0.987654 0.00551975 0.0106428 0.988453 0.00492483 0.00978601 7.4 7.6 592902 15766 16191 15240
7.7 0.963756 0.0137719 0.0151848 0.987055 0.00545436 0.0073899 0.982022 0.00499052 0.0078072 7.6 7.8 506363 14928 15227 14060
7.9 0.971564 0.0115227 0.0182629 0.984496 0.00426793 0.00811815 0.985981 0.00444168 0.00616765 7.8 8 419320 13558 13720 12676
8.1 0.974398 0.010677 0.0150695 0.983092 0.0064674 0.0116887 0.987198 0.00464809 0.00733191 8 8.2 341417 12324 12332 11295
8.3 0.977077 0.0108204 0.0161335 0.985583 0.0052982 0.0111424 0.98821 0.00368911 0.00617415 8.2 8.4 282766 11435 11396 10522
8.5 0.969335 0.0111259 0.0209476 0.982797 0.00638539 0.010349 0.98241 0.00438887 0.0069437 8.4 8.6 235936 10971 10578 9882
8.7 0.964717 0.0134037 0.0163143 0.970833 0.00957119 0.0153384 0.974082 0.00575668 0.00686896 8.6 8.8 193899 9717 9192 8621
8.9 0.95627 0.0167498 0.0202822 0.963429 0.0112368 0.015589 0.96635 0.00963491 0.0110872 8.8 9 156284 8694 7632 7303
9.1 0.945823 0.0142109 0.0174602 0.946852 0.0122104 0.0134181 0.958812 0.0115387 0.0126137 9 9.2 126391 7577 6383 5949
9.3 0.924592 0.0209271 0.0262161 0.921991 0.0216179 0.0221292 0.956927 0.0114118 0.0158692 9.2 9.4 103544 6324 5223 5116
9.5 0.903708 0.0263879 0.0242471 0.908555 0.0202413 0.0191708 0.930988 0.0126742 0.0187306 9.4 9.6 86092 5027 4548 4444
9.7 0.878214 0.0285918 0.0284213 0.868207 0.0252014 0.0284375 0.901073 0.0163157 0.0202733 9.6 9.8 74119 3765 4109 3870
9.9 0.886654 0.0230001 0.0255728 0.829401 0.0264716 0.0199936 0.858956 0.0214785 0.025316 9.8 10 64180 2551 3687 3496
10.1 0.865693 0.0183066 0.020623 0.764317 0.0283203 0.0247273 0.795082 0.0217655 0.0231215 10 10.2 57530 1502 3444 3171
10.3 0.874627 0.0210474 0.0188577 0.680278 0.0268109 0.0237325 0.739734 0.0204153 0.0207483 10.2 10.4 51193 718 3379 2966
10.5 0.814815 0.0240477 0.0239651 0.635253 0.0278122 0.0217614 0.638651 0.0191792 0.0198418 10.4 10.6 44700 263 3082 2597
10.7 0.736111 0.0374738 0.0277778 0.565445 0.0239978 0.0284273 0.543335 0.0187452 0.0171115 10.6 10.8 35476 89 2370 2262
10.9 0.818182 0.0389611 0.048951 0.50391 0.0252043 0.0269263 0.441489 0.0172998 0.0198227 10.8 11 23643 25 1408 1511
11.1 0.818182 0.0984849 0.0909091 0.487654 0.0189902 0.0191077 0.295691 0.0182468 0.0162792 11 11.2 12260 9 428 838
11.3 0 0.5 0 0.53125 0.0465278 0.0575658 0.18956 0.0258736 0.0205464 11.2 11.4 5225 2 51 325
11.5 1 0 1 0.666667 0.333333 0.333333 0.1 0.0237113 0.02 11.4 11.6 1966 0 4 112
11.7 0 0 0 0 0 0 0.0588235 0.0588235 0.0588235 11.6 11.8 619 0 0 17
11.9 0 0 0 0 0 0 0 0 0 11.8 12 150 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 28 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 3 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
