#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00072739 0.000977737 0.000420581 0.00335344 0.00417484 0.00190155 0.00351501 0.00439256 0.00212567 0.0036852 0.00345814 0.00201385 0.00367377 0.00527009 0.00261758 7.2 7.4 578305 444690 133615 23091 15184 4875
7.5 0.00094771 0.00127135 0.000542957 0.00648436 0.0069342 0.00402451 0.00635307 0.00648399 0.00408025 0.00618093 0.00628953 0.00368859 0.00742115 0.008357 0.00451547 7.4 7.6 467743 351723 116020 21464 13846 4387
7.7 0.00141305 0.00184795 0.000869218 0.0105627 0.00976359 0.00614299 0.0109036 0.0103077 0.00660638 0.0109378 0.00913197 0.00656842 0.013983 0.010424 0.00923827 7.6 7.8 386913 278121 108792 20895 12919 4185
7.9 0.00247321 0.00311445 0.00144957 0.0155421 0.0123037 0.00849964 0.0160026 0.0124465 0.00850233 0.0157702 0.0124483 0.00787922 0.0187979 0.0139752 0.0114645 7.8 8 325423 221199 104224 21299 12433 4309
8.1 0.00427944 0.0039155 0.0024175 0.0222121 0.0149795 0.0114329 0.0226526 0.0156462 0.0119075 0.0243595 0.0155559 0.0124384 0.0246085 0.0211345 0.0128045 8 8.2 268887 177523 91364 19831 11270 3959
8.3 0.00629502 0.00532526 0.00319912 0.0339308 0.0182759 0.0150254 0.038519 0.0191136 0.0162602 0.0334516 0.0216355 0.0146421 0.0368329 0.0272272 0.015927 8.2 8.4 217461 142349 75112 17651 9863 3398
8.5 0.0102233 0.00678352 0.00463882 0.0511418 0.0217305 0.0206919 0.0555524 0.0218884 0.0223485 0.0540014 0.0265577 0.0215353 0.0561188 0.0293019 0.0240755 8.4 8.6 173204 114215 58989 15240 8134 2818
8.7 0.0160238 0.00859072 0.00653565 0.0702326 0.0274374 0.025534 0.0726101 0.0266929 0.0258306 0.0694873 0.0289819 0.0243659 0.0754378 0.0406966 0.0319595 8.6 8.8 137821 91480 46341 13090 7001 2289
8.9 0.0241781 0.0102626 0.00892831 0.0977937 0.0306641 0.0286655 0.0970135 0.0256965 0.0299042 0.0998966 0.0334368 0.0282247 0.112778 0.0480783 0.0276202 8.8 9 108834 72606 36228 10858 5814 1986
9.1 0.0337436 0.0122745 0.0105579 0.125989 0.0320567 0.0321873 0.11266 0.0280379 0.029582 0.136065 0.0329627 0.0350971 0.138019 0.0515413 0.0348771 9 9.2 85020 57342 27678 8456 4797 1540
9.3 0.0492348 0.0153148 0.0130667 0.161901 0.0321031 0.0350641 0.135948 0.0291958 0.0314464 0.174072 0.0344347 0.0386117 0.187988 0.041732 0.0380264 9.2 9.4 68181 46417 21764 6332 4118 1335
9.5 0.0671385 0.014111 0.0142754 0.206442 0.0315619 0.0341323 0.158839 0.0279296 0.0302678 0.222693 0.0313379 0.0320636 0.250442 0.0589746 0.0415384 9.4 9.6 55396 38039 17357 4509 3483 1150
9.7 0.0946156 0.017709 0.0154311 0.254932 0.0300074 0.0355249 0.172696 0.0248962 0.0253608 0.26977 0.0334469 0.0372877 0.312442 0.031622 0.0389215 9.6 9.8 46755 32303 14452 3089 3216 1036
9.9 0.12584 0.0197573 0.0172662 0.302444 0.0302231 0.0297091 0.184897 0.0226729 0.0257494 0.346118 0.0321121 0.0374574 0.350389 0.0370841 0.0468179 9.8 10 41349 29150 12199 1859 3096 936
10.1 0.178093 0.0167947 0.0197946 0.366067 0.0286461 0.0275129 0.217117 0.0275745 0.0293122 0.424547 0.025325 0.0267945 0.41224 0.0307128 0.0331788 10 10.2 37985 27333 10652 1073 2985 869
10.3 0.23383 0.0169931 0.0203937 0.437512 0.0244028 0.0239219 0.241313 0.0221727 0.0306104 0.483951 0.02536 0.0275907 0.508642 0.0353395 0.0295596 10.2 10.4 35678 26303 9375 594 2956 870
10.5 0.302682 0.0176752 0.0192429 0.495199 0.0274339 0.0230124 0.293173 0.038288 0.0420516 0.526029 0.0321171 0.0291012 0.602469 0.021212 0.0167711 10.4 10.6 32443 24304 8139 261 2733 840
10.7 0.376984 0.0192402 0.0190398 0.573863 0.0308954 0.0223793 0.429907 0.0292771 0.0379066 0.580558 0.0291107 0.0237964 0.658936 0.0289881 0.0258949 10.6 10.8 26573 20513 6060 105 2209 783
10.9 0.45919 0.0233673 0.0224886 0.634446 0.0281943 0.0268577 0.482759 0.072797 0.0689655 0.60879 0.0276427 0.0277356 0.745675 0.0241512 0.031389 10.8 11 17663 13946 3717 45 1359 581
11.1 0.564118 0.023186 0.0228134 0.673404 0.0268558 0.0278797 0.75 0.0681818 0.0833333 0.633758 0.0233336 0.0270913 0.758007 0.0263066 0.0266638 11 11.2 8662 7018 1644 10 550 270
