#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -4.12938e-05 0.000256083 9.51782e-05 7.37215e-06 0.000307926 9.81358e-05 -7.0993e-05 0.000517994 0.00015778 -0.000258947 0.000173042 0.000390879 7.2 7.4 628256 139164 21817 2999 0
7.5 -8.19417e-05 0.000411076 0.000116027 -4.37947e-05 0.000395851 0.000176057 0.000105273 0.00103384 0.000261203 -0.000334125 0.000207835 0.000617885 7.4 7.6 504412 126358 21761 3020 0
7.7 -9.71416e-05 0.000699725 0.000145975 -9.54741e-05 0.00079314 0.000183677 0.000104803 0.00135088 0.000272042 -0.000362552 0.00020807 0.000721142 7.6 7.8 396353 109153 21386 3061 0
7.9 -1.66709e-05 0.00127466 0.000243274 -3.43873e-05 0.00179473 0.000310017 0.000157928 0.00193508 0.000465957 -0.000366611 0.000214515 0.000742369 7.8 8 304165 88434 19459 2915 0
8.1 6.78442e-05 0.00209422 9.59878e-05 0.000141238 0.00308935 0.000193317 0.000203296 0.00357352 0.000335487 -0.000297668 0.000174256 0.000732846 8 8.2 227610 66343 17163 2412 0
8.3 0.000187072 0.0036501 0.000143864 0.000233389 0.00552233 0.000264082 0.000277244 0.00561926 0.000371504 -0.000234646 0.00016055 0.00094983 8.2 8.4 167529 47725 14294 2028 0
8.5 0.000362631 0.006803 0.00027671 0.000227371 0.0101842 0.000227371 0.00101174 0.0130859 0.00101174 -0.000159764 0.000120199 0.00209108 8.4 8.6 123831 33965 11780 1731 0
8.7 0.00116536 0.0100825 0.000999613 0.00150681 0.014342 0.00140903 0.00281344 0.011161 0.00281344 -0.000306519 0.000292201 0.00466404 8.6 8.8 90309 23569 9543 1415 0
8.9 0.00260106 0.015564 0.00239423 0.00326258 0.0164996 0.00310441 0.00259043 0.0242662 0.00263015 -0.000804555 0.000747486 0.00668698 8.8 9 66058 16355 7227 1147 0
9.1 0.00538097 0.0225484 0.00515575 0.00266761 0.0188878 0.0026981 0.00868443 0.0360524 0.00873234 -0.00247352 0.00235596 0.0129546 9 9.2 48079 11431 5290 1000 0
9.3 0.0113966 0.0326005 0.0105171 0.00422539 0.0238791 0.00442354 0.018074 0.053915 0.018074 -0.00511519 0.00462072 0.0219747 9.2 9.4 34715 7459 3318 752 0
9.5 0.0197513 0.0427095 0.0183206 0.00821459 0.0304874 0.00852214 0.0315989 0.0670095 0.029579 -0.0110294 0.00959741 0.0304626 9.4 9.6 24871 5143 2034 694 0
9.7 0.0326565 0.053275 0.0292272 0.00101145 0.0290156 0.0054873 0.0659011 0.0734387 0.0573654 -0.0216122 0.0176906 0.0397945 9.6 9.8 17861 3374 1073 532 0
9.9 0.0488355 0.0449592 0.041351 -0.00286398 0.016277 0.0128081 0.0945509 0.0761503 0.0656024 -0.0393841 0.0284487 0.0583349 9.8 10 12960 2290 545 466 0
