#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00115033 0.00125169 0.000688439 0.00490494 0.0046848 0.00279857 0.00528841 0.00513778 0.00312541 0.00440667 0.00574226 0.00256363 0.00615138 0.00608365 0.00358571 7.2 7.4 583748 449468 134280 21679 16340 7830
7.5 0.00161893 0.00170027 0.00095544 0.0095973 0.00788793 0.00509218 0.00919057 0.00796789 0.00531668 0.00872436 0.00736109 0.00469427 0.00955718 0.010485 0.00502842 7.4 7.6 472643 358478 114165 19833 14643 6876
7.7 0.00236316 0.0023388 0.00144372 0.0162724 0.0110757 0.0084338 0.0161523 0.0115347 0.0088214 0.0157241 0.00973168 0.0082906 0.0165641 0.0139142 0.00814869 7.6 7.8 389827 288011 101816 18712 13184 6143
7.9 0.00371753 0.00323072 0.00208782 0.0242096 0.0132671 0.0114865 0.0248443 0.0147363 0.0115816 0.0233897 0.0150037 0.0105147 0.0253641 0.0179199 0.0125039 7.8 8 329244 230062 99182 18804 12647 6225
8.1 0.00612256 0.00427038 0.0031574 0.032714 0.0166266 0.0135632 0.0345167 0.0147948 0.0144538 0.032158 0.0172766 0.0130397 0.0349409 0.0249566 0.0141565 8 8.2 277038 185190 91848 18249 11941 5956
8.3 0.00880817 0.00570603 0.00436964 0.0447753 0.0189491 0.0159792 0.0473846 0.0200892 0.0167021 0.0466325 0.0209566 0.0177574 0.0524469 0.0250889 0.0208858 8.2 8.4 226731 148872 77859 16832 10359 5240
8.5 0.0129144 0.0072333 0.00503119 0.0623645 0.0212619 0.0188742 0.067222 0.0238113 0.0214294 0.0657044 0.0231456 0.0204004 0.0690648 0.0297007 0.0228831 8.4 8.6 182033 119566 62467 14505 8846 4392
8.7 0.0200946 0.00801305 0.0073859 0.0845226 0.0226587 0.0226091 0.0883308 0.0235347 0.0220154 0.0858911 0.025142 0.0218606 0.0948203 0.0311159 0.0290753 8.6 8.8 144920 95300 49620 12476 7549 3507
8.9 0.027994 0.00956623 0.00909054 0.113226 0.0277138 0.0264954 0.111339 0.0261408 0.0265064 0.123052 0.0278774 0.0267093 0.118004 0.0353444 0.0297688 8.8 9 115233 76411 38822 10569 6273 3047
9.1 0.039215 0.0120344 0.0101336 0.149305 0.0254467 0.031281 0.13839 0.0234605 0.0303778 0.158887 0.0279959 0.0306094 0.160076 0.0417818 0.0336761 9 9.2 91761 61054 30707 8577 5264 2596
9.3 0.0518305 0.0127349 0.0110317 0.183183 0.0283074 0.0282434 0.16104 0.0209514 0.0269693 0.19242 0.031813 0.0300765 0.211308 0.0401398 0.0261402 9.2 9.4 73541 49310 24231 6761 4463 2087
9.5 0.0704376 0.0140434 0.0129251 0.221711 0.029348 0.0281764 0.175564 0.0242231 0.0237366 0.244993 0.0295525 0.0288482 0.253877 0.0444354 0.0335872 9.4 9.6 62038 42045 19993 5047 3852 1744
9.7 0.0953033 0.0183833 0.015506 0.270056 0.0317891 0.0306216 0.197924 0.0259218 0.0276404 0.29783 0.0327718 0.0352237 0.318377 0.0370676 0.031916 9.6 9.8 52741 36147 16594 3392 3511 1665
9.9 0.129152 0.0192123 0.0178488 0.32733 0.0242034 0.0290518 0.221095 0.0237532 0.0228914 0.360701 0.026784 0.0288911 0.371663 0.0302975 0.0325904 9.8 10 47792 33328 14464 2314 3383 1523
10.1 0.17993 0.0177174 0.021109 0.391382 0.0220484 0.0274283 0.24328 0.0209449 0.0300094 0.438112 0.0252958 0.0303701 0.447368 0.0211355 0.0319838 10 10.2 44297 31361 12936 1362 3295 1508
10.3 0.236918 0.01726 0.0222257 0.452568 0.0222213 0.022762 0.280457 0.018872 0.0218362 0.482749 0.0218117 0.0253116 0.492619 0.0235348 0.0168763 10.2 10.4 41802 30247 11555 720 3343 1420
10.5 0.310528 0.0167826 0.0190965 0.516572 0.0261506 0.0205721 0.373016 0.0424253 0.0456502 0.537661 0.0279561 0.0227315 0.58513 0.0273294 0.0224959 10.4 10.6 38063 27963 10100 340 3267 1350
10.7 0.395898 0.0178233 0.0194814 0.594555 0.0259787 0.0207908 0.455224 0.0399217 0.0324596 0.595317 0.0277107 0.0247326 0.674959 0.0233993 0.0277585 10.6 10.8 30614 23135 7479 118 2488 1235
10.9 0.493616 0.0205707 0.0199756 0.668335 0.0244052 0.0276395 0.5 0.04 0.0434783 0.636204 0.0206396 0.0240119 0.772067 0.0228345 0.0290114 10.8 11 20292 15722 4570 44 1485 915
11.1 0.598076 0.0231152 0.0224931 0.737132 0.0287213 0.0235149 0.384615 0.0769231 0.0846154 0.664348 0.0289146 0.0227096 0.812245 0.0171794 0.0247449 11 11.2 9659 7777 1882 7 556 445
11.3 0.725266 0.0271068 0.0229426 0.794769 0.0291923 0.0263476 0.5 0.166667 0.0714286 0.715686 0.0238096 0.0281863 0.854305 0.0280483 0.0240016 11.2 11.4 3362 2819 543 7 107 179
11.5 0.836486 0.0246636 0.022533 0.877049 0.0320417 0.0468605 0 0.5 0 0.666667 0.0833333 0.0666667 0.911765 0.0394548 0.0481283 11.4 11.6 784 691 93 0 18 33
11.7 0.908333 0.0175925 0.0179224 1 0 0.0909091 0 0 0 1 0 0 1 0 0.25 11.6 11.8 128 116 12 0 3 4
11.9 1 0 0.0909091 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 11 11 0 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
