#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.981102 0.00802809 0.0157344 0.990196 0.00752085 0.0153533 0.983294 0.00587612 0.0137385 7.2 7.4 681608 16252 17222 15991
7.5 0.979003 0.011382 0.0157114 0.984231 0.00774729 0.0103069 0.978022 0.0076102 0.0136675 7.4 7.6 600823 15851 16194 15431
7.7 0.96788 0.0128891 0.0156507 0.985009 0.00484866 0.0104092 0.986641 0.00448304 0.00911313 7.6 7.8 513365 14714 15054 14324
7.9 0.973404 0.00961065 0.0142399 0.982548 0.00714272 0.010381 0.985831 0.00492156 0.00844449 7.8 8 425484 13664 13674 13155
8.1 0.974763 0.0118266 0.0206906 0.981301 0.00753379 0.0122287 0.989117 0.00400198 0.00805664 8 8.2 346744 12236 12350 11625
8.3 0.9762 0.0109671 0.0185278 0.983099 0.00573194 0.00799483 0.984865 0.00505954 0.00794184 8.2 8.4 285510 11278 11484 10775
8.5 0.967762 0.0112252 0.0167016 0.980177 0.00787067 0.00892234 0.980469 0.00520462 0.00824654 8.4 8.6 237986 10830 10483 10101
8.7 0.960534 0.0152521 0.0203316 0.975479 0.00768358 0.0125389 0.977438 0.00518215 0.0064134 8.6 8.8 196701 9691 9322 8776
8.9 0.957012 0.0160255 0.0196956 0.961338 0.0110127 0.0134917 0.970607 0.00812644 0.00890785 8.8 9 158099 8593 7598 7529
9.1 0.939365 0.0174087 0.0240917 0.950709 0.0136399 0.0171952 0.961236 0.00920743 0.0106275 9 9.2 127872 7441 6391 6233
9.3 0.921473 0.0222867 0.0249001 0.934311 0.0158061 0.0170281 0.949682 0.0110403 0.0143157 9.2 9.4 104453 6297 5330 5211
9.5 0.898844 0.0281863 0.0246301 0.910618 0.0230833 0.0217294 0.923529 0.0128833 0.0203036 9.4 9.6 86881 4929 4555 4424
9.7 0.891034 0.026917 0.0236127 0.878146 0.0214292 0.0226743 0.897268 0.0165797 0.0215256 9.6 9.8 73978 3699 4012 3930
9.9 0.884838 0.0255531 0.0269492 0.816196 0.0270688 0.0203438 0.862997 0.0178913 0.024191 9.8 10 64426 2527 3637 3621
10.1 0.857527 0.0164889 0.0207599 0.764173 0.0236911 0.023869 0.805634 0.0212192 0.0227198 10 10.2 57546 1535 3388 3263
10.3 0.851852 0.0281481 0.0218807 0.687692 0.025727 0.0219632 0.721555 0.0223473 0.0149683 10.2 10.4 51147 671 3351 2993
10.5 0.798165 0.0223477 0.0216289 0.615229 0.0339368 0.0290391 0.62707 0.0226788 0.0210096 10.4 10.6 44259 266 3030 2637
10.7 0.7875 0.0242647 0.0303572 0.555972 0.0218908 0.0240455 0.531915 0.0169894 0.0172753 10.6 10.8 35537 86 2372 2245
10.9 0.727273 0.050505 0.0472727 0.509297 0.0237915 0.0249614 0.441933 0.0185598 0.0175144 10.8 11 23281 31 1360 1509
11.1 0.75 0.05 0.0576923 0.450882 0.0256141 0.0285214 0.30814 0.0127805 0.0169847 11 11.2 12562 9 414 876
11.3 0.5 0.5 0.5 0.354167 0.0458333 0.0541666 0.195431 0.0244267 0.0299903 11.2 11.4 5271 2 59 327
11.5 0 0 0 0.5 0.166667 0.1 0.12766 0.0261866 0.0242113 11.4 11.6 2043 0 5 102
11.7 0 0 0 0 0 0 0 0.0769231 0 11.6 11.8 630 0 0 17
11.9 0 0 0 0 0 0 0 0 0 11.8 12 168 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 21 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 3 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 2 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
