#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 303853 4440 0 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 482107 5230 26 0 0
9.25 0 0 7.3067e-07 0 0 7.30685e-07 0 0 7.30689e-07 0 0 7.3093e-07 9.125 9.375 1.38558e+06 17230 434 5 0
9.5 1.01404e-05 -2.77487e-09 1.01404e-05 0 0 0 0 0 0 0 0 3.6689e-07 9.375 9.625 2.8227e+06 98615 3417 31 0
9.75 0 4.60352e-06 0 0 0 0 0 0 0 0 0 3.52968e-07 9.625 9.875 3.02921e+06 199099 7184 51 0
10 0 3.58273e-05 0 0 0.000306253 0 0 0 0 0 0 1.6284e-06 9.875 10.125 2.03731e+06 197334 8681 80 0
10.25 0 0.000124595 0 0 0.000488612 0 0 0 0 0 0 5.36003e-06 10.125 10.375 1.09719e+06 165057 9069 74 0
10.5 0 0.00024708 0 0 0.000540249 0 0 0 0 0 0 1.76705e-05 10.375 10.625 535002 82363 6383 59 0
10.75 3.114e-05 0.00119103 3.114e-05 0 0.00280611 0 0 0 0 0 0 8.28764e-05 10.625 10.875 249296 32113 4198 41 0
11 0 0.0032017 0 0 0.00410229 0 0 0 0 0 0 0.000255003 10.875 11.125 110499 12454 2815 19 0
11.25 0.00028274 0.00761727 0.00028274 -0.000170159 0.010363 -0.000170159 -0.000170159 0.0906174 -0.000170159 -0.000170159 0.000170159 0.0012399 11.125 11.375 45554 4416 1718 12 0
11.5 0.00412235 0.0173963 0.00412235 0.0042123 0.0202112 0.0042123 -0.000433463 0.000433463 0 -0.000433463 0.000433463 0.00396309 11.375 11.625 17466 1317 861 15 0
11.75 0.0124 0.0329164 0.0124 0.0110417 0.0344867 0.0110417 -0.00317628 0.00317628 -0.0017646 -0.00317628 0.00317628 0.0151756 11.625 11.875 5988 321 211 7 0
12 0.0409359 0.0532327 0.0409359 -0.0167564 0.069564 -0.0155595 0.14991 0.10772 0.14991 -0.0167564 0.0167564 0.0305206 11.875 12.125 1775 104 29 6 0
12.25 -0.0497738 0.0497738 0.00452489 -0.0497738 0.0497738 0.081448 -0.0497738 0.0497738 0.0769231 -0.0497738 0.0497738 0.081448 12.125 12.375 457 15 1 1 0
12.5 0.214521 -0.019802 0.224422 -0.118812 0.118812 0.227723 0.381188 0 0.381188 -0.118812 0.118812 0.227723 12.375 12.625 107 6 0 4 0
12.75 -0.25 0.25 0.3125 -0.25 0.25 0.3125 -0.25 0.25 0.3125 -0.25 0.25 0.3125 12.625 12.875 16 0 0 0 0
13 -0.666667 0.333333 0.333333 -0.666667 0.333333 0.333333 -0.666667 0.333333 0.333333 -0.666667 0.333333 0.333333 12.875 13.125 3 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
