#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00931653 0.00641927 0.00324535 0.0103198 0.00609742 0.00343236 0.0102757 0.00766809 0.00380627 0.0133739 0.00780513 0.00540283 7.2 7.4 638571 140780 18195 17583 14646
7.5 0.0127057 0.00777036 0.00386385 0.0123404 0.00974913 0.00376218 0.0146569 0.00872509 0.004579 0.0152272 0.00822072 0.004897 7.4 7.6 544939 125100 16995 15919 13542
7.7 0.0197131 0.0112011 0.00543188 0.0206229 0.0132932 0.00642466 0.0205155 0.00990278 0.00580517 0.0221907 0.0112127 0.00582401 7.6 7.8 458239 108241 15554 14449 12052
7.9 0.0352253 0.0184067 0.00955268 0.0373358 0.021385 0.011781 0.0346717 0.0168966 0.00951548 0.0353838 0.0160581 0.00925148 7.8 8 379470 94198 13855 12918 10953
8.1 0.0577808 0.0204063 0.0136344 0.0564846 0.0235755 0.0156926 0.0539979 0.0207517 0.0131945 0.0601782 0.0171534 0.0138954 8 8.2 313815 85014 13115 11742 10030
8.3 0.0704582 0.0216187 0.0138035 0.0721325 0.0237738 0.0178423 0.0709961 0.0214263 0.0144831 0.0712772 0.0200306 0.0155449 8.2 8.4 264408 81348 13006 11269 9506
8.5 0.081921 0.0227283 0.0140948 0.086958 0.0242442 0.0192487 0.0798987 0.0230786 0.0144311 0.0882602 0.0240783 0.017632 8.4 8.6 220091 73085 12138 10190 8569
8.7 0.101603 0.0215267 0.018134 0.10192 0.0246072 0.0217643 0.102965 0.0233349 0.0181559 0.112254 0.0213452 0.0185514 8.6 8.8 177152 60931 10800 8896 7369
8.9 0.122924 0.0209474 0.0194948 0.120545 0.0260019 0.0249063 0.124437 0.0187282 0.0184509 0.138277 0.0247181 0.0176735 8.8 9 143451 48980 9418 7316 6208
9.1 0.148824 0.0188546 0.0217489 0.149267 0.0258914 0.0263565 0.14648 0.0223466 0.0214692 0.159389 0.0235392 0.0174813 9 9.2 116178 39471 8078 6232 5126
9.3 0.171686 0.0219215 0.0241531 0.159098 0.0275861 0.0290966 0.168634 0.0212982 0.0230944 0.181928 0.0221649 0.0193954 9.2 9.4 95714 32286 6678 5265 4464
