#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -3.05801e-05 3.05801e-05 3.05801e-05 -3.05801e-05 3.05801e-05 3.05801e-05 -3.05801e-05 3.05801e-05 0 -3.05801e-05 3.05801e-05 0 8.625 8.875 35054 2353 126 388 462
9 -4.00737e-05 4.00737e-05 4.00737e-05 -4.00737e-05 4.00737e-05 2.00369e-05 -4.00737e-05 4.00737e-05 4.00737e-05 -4.00737e-05 4.00737e-05 2.00369e-05 8.875 9.125 56660 6752 371 1178 1481
9.25 2.25042e-05 2.51508e-05 4.67453e-05 -6.78818e-05 6.30335e-05 4.84729e-06 0.00010591 5.29149e-05 0.000130153 8.79543e-05 3.94665e-05 0.000112197 9.125 9.375 239432 33191 2370 5754 6417
9.5 0.00035169 0.000195868 0.000346093 -0.000251651 0.000620517 -0.000206641 0.00015473 0.000161405 0.000169248 0.000589628 -0.000130925 0.000627425 9.375 9.625 755416 67955 6271 9843 10698
9.75 0.0008924 0.000852009 0.000824515 0.000256358 0.00140044 0.000240081 0.000668654 0.00145562 0.000674469 0.00360813 0.000909384 0.00338854 9.625 9.875 1.93197e+06 177804 16650 20092 21054
10 0.00675596 0.00234632 0.00550446 0.0066059 0.0030382 0.00532873 0.00719759 0.00360064 0.00565276 0.0119424 0.00162398 0.00993009 9.875 10.125 2.9612e+06 409698 42954 47029 46372
10.25 0.0169096 0.00488663 0.0115911 0.0161166 0.0073473 0.0107771 0.0183103 0.00647761 0.0115332 0.0267038 0.003787 0.0186191 10.125 10.375 2.26333e+06 414121 46046 49475 46464
