#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 39927 113 392 454
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 61773 397 1174 1435
9.25 0 0 0 0 0 0 1 -0.227421 1 9.125 9.375 252362 2312 5787 6591
9.50 1 0 1 0.833333 0.166667 0.833333 1 0 1 9.375 9.625 763610 6169 9615 10657
9.75 0.921569 0.0784314 0.101284 0.87013 0.0898701 0.0955128 0.867769 0.0488981 0.121521 9.625 9.875 1.91158e+06 15998 19405 20548
10.00 0.948775 0.0152968 0.0396841 0.966851 -0.00367802 0.0429378 0.959049 0.00345111 0.0304775 9.875 10.125 2.92555e+06 41787 46334 45639
10.25 0.96184 0.0117054 0.0214549 0.961599 0.0151003 0.0166993 0.969524 0.00839418 0.018751 10.125 10.375 2.24643e+06 45180 48633 46121
10.50 0.959821 0.0123435 0.0131547 0.975806 0.00185019 0.0265357 0.973353 0.0033626 0.0214747 10.375 10.625 1.4379e+06 37317 39494 37419
10.75 0.956161 0.0147424 0.0135317 0.968293 0.00612414 0.0161105 0.975656 -9.63807e-05 0.0229324 10.625 10.875 897672 29019 29787 28063
11.00 0.94808 0.0187033 0.0132619 0.961538 0.00627369 0.0197004 0.966587 0.00314009 0.0180044 10.875 11.125 555951 22941 20842 19737
11.25 0.913552 0.031649 0.0096404 0.926517 0.023674 0.0126179 0.940754 0.00993574 0.0173483 11.125 11.375 335258 17265 13476 12694
11.50 0.850644 0.0575243 0.00180292 0.866517 0.0402297 0.00127697 0.88538 0.0287139 0.00881368 11.375 11.625 200394 10931 8832 7922
11.75 0.773657 0.0612414 0.000659227 0.771681 0.0460756 0.00896955 0.796434 0.0345371 0.0098334 11.625 11.875 119506 3794 5796 5034
12.00 0.663968 0.0878572 -0.0118945 0.617671 0.0791973 -0.010498 0.665537 0.045113 -0.000794888 11.875 12.125 70470 461 4055 3238
12.25 0.648148 0.0237269 0.0231481 0.498454 0.0492199 0.00210324 0.534007 0.0300158 0.00916415 12.125 12.375 41521 69 2712 2027
12.50 0.444444 0.0292398 0.0306513 0.370778 0.0418324 0.0171267 0.392892 0.0188723 0.0189793 12.375 12.625 24338 25 1704 1265
12.75 0.714286 -0.0779221 0.214286 0.29249 0.0266949 0.0168491 0.272497 0.0243185 0.0110755 12.625 12.875 14338 8 593 896
13.00 0 0 0 0.15625 0.0218322 0.0133929 0.149712 0.0169546 0.0119168 12.875 13.125 8100 6 70 566
13.25 0 0 0 0.2 0.05 0 0.11828 0.0084422 0.018542 13.125 13.375 4587 0 6 392
13.50 0 0 0 0 0 0 0.0590717 0.0114677 0.0130466 13.375 13.625 2446 0 0 243
13.75 0 0 0 0 0 0 0.0533333 0.00995781 0.0133333 13.625 13.875 1320 0 0 78
14.00 0 0 0 0 0 0 0.166667 0.119048 0.0238095 13.875 14.125 640 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 317 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 125 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 42 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
